VesselID	PositionX	PositionY	VEGFValue	Displacement	AnastomosisCount	Status
1	15	25	0.6372	11.40175425099138	2	Anastomosed
1	16	24	0.5487	11.40175425099138	2	Anastomosed
1	16	24	0.5487	11.40175425099138	2	Anastomosed
1	17	25	0.4934	11.40175425099138	2	Anastomosed
1	17	25	0.4934	11.40175425099138	2	Anastomosed
1	18	25	0.5112	11.40175425099138	2	Anastomosed
1	18	25	0.5112	11.40175425099138	2	Anastomosed
1	18	26	0.4142	11.40175425099138	2	Anastomosed
1	18	26	0.4142	11.40175425099138	2	Anastomosed
1	19	27	0.4110	11.40175425099138	2	Anastomosed
1	19	27	0.4110	11.40175425099138	2	Anastomosed
1	20	26	0.3578	11.40175425099138	2	Anastomosed
1	20	26	0.3578	11.40175425099138	2	Anastomosed
1	21	27	0.3586	11.40175425099138	2	Anastomosed
1	21	27	0.3586	11.40175425099138	2	Anastomosed
1	21	28	0.3854	11.40175425099138	2	Anastomosed
1	21	28	0.3854	11.40175425099138	2	Anastomosed
1	22	29	0.4280	11.40175425099138	2	Anastomosed
1	22	29	0.4280	11.40175425099138	2	Anastomosed
1	23	30	0.3502	11.40175425099138	2	Anastomosed
1	23	30	0.3502	11.40175425099138	2	Anastomosed
1	23	31	0.3530	11.40175425099138	2	Anastomosed
1	23	31	0.3530	11.40175425099138	2	Anastomosed
1	23	32	0.3038	11.40175425099138	2	Anastomosed
1	23	32	0.3038	11.40175425099138	2	Anastomosed
1	22	33	0.3817	11.40175425099138	2	Anastomosed
1	22	33	0.3817	11.40175425099138	2	Anastomosed
1	23	34	0.2590	11.40175425099138	2	Anastomosed
1	23	34	0.2590	11.40175425099138	2	Anastomosed
1	23	33	0.2570	11.40175425099138	2	Anastomosed
1	23	33	0.2570	11.40175425099138	2	Anastomosed
1	24	32	0.2375	11.40175425099138	2	Anastomosed
2	35	25	0.4435	9.486832980505138	1	Anastomosed
2	35	24	0.6482	9.486832980505138	1	Anastomosed
2	35	24	0.6482	9.486832980505138	1	Anastomosed
2	36	23	0.5751	9.486832980505138	1	Anastomosed
2	36	23	0.5751	9.486832980505138	1	Anastomosed
2	36	22	0.5566	9.486832980505138	1	Anastomosed
2	36	22	0.5566	9.486832980505138	1	Anastomosed
2	35	22	0.4813	9.486832980505138	1	Anastomosed
2	35	22	0.4813	9.486832980505138	1	Anastomosed
2	34	21	0.4805	9.486832980505138	1	Anastomosed
2	34	21	0.4805	9.486832980505138	1	Anastomosed
2	34	22	0.4133	9.486832980505138	1	Anastomosed
2	34	22	0.4133	9.486832980505138	1	Anastomosed
2	33	23	0.3572	9.486832980505138	1	Anastomosed
2	33	23	0.3572	9.486832980505138	1	Anastomosed
2	32	22	0.5555	9.486832980505138	1	Anastomosed
2	32	22	0.5555	9.486832980505138	1	Anastomosed
2	31	23	0.3725	9.486832980505138	1	Anastomosed
2	31	23	0.3725	9.486832980505138	1	Anastomosed
2	32	24	0.3584	9.486832980505138	1	Anastomosed
2	32	24	0.3584	9.486832980505138	1	Anastomosed
2	33	25	0.2907	9.486832980505138	1	Anastomosed
2	33	25	0.2907	9.486832980505138	1	Anastomosed
2	34	25	0.3006	9.486832980505138	1	Anastomosed
2	34	25	0.3006	9.486832980505138	1	Anastomosed
2	34	24	0.2836	9.486832980505138	1	Anastomosed
2	34	24	0.2836	9.486832980505138	1	Anastomosed
2	35	23	0.2483	9.486832980505138	1	Anastomosed
2	35	23	0.2483	9.486832980505138	1	Anastomosed
2	36	24	0.1997	9.486832980505138	1	Anastomosed
2	36	24	0.1997	9.486832980505138	1	Anastomosed
2	37	23	0.2055	9.486832980505138	1	Anastomosed
2	37	23	0.2055	9.486832980505138	1	Anastomosed
2	38	24	0.2922	9.486832980505138	1	Anastomosed
2	38	24	0.2922	9.486832980505138	1	Anastomosed
2	38	23	0.2475	9.486832980505138	1	Anastomosed
2	38	23	0.2475	9.486832980505138	1	Anastomosed
2	37	22	0.2093	9.486832980505138	1	Anastomosed
2	37	22	0.2093	9.486832980505138	1	Anastomosed
2	36	21	0.1824	9.486832980505138	1	Anastomosed
2	36	21	0.1824	9.486832980505138	1	Anastomosed
2	36	20	0.2502	9.486832980505138	1	Anastomosed
2	36	20	0.2502	9.486832980505138	1	Anastomosed
2	37	19	0.2397	9.486832980505138	1	Anastomosed
2	37	19	0.2397	9.486832980505138	1	Anastomosed
2	38	19	0.2242	9.486832980505138	1	Anastomosed
2	38	19	0.2242	9.486832980505138	1	Anastomosed
2	38	20	0.1459	9.486832980505138	1	Anastomosed
2	38	20	0.1459	9.486832980505138	1	Anastomosed
2	39	21	0.1575	9.486832980505138	1	Anastomosed
