CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.30	0
0	15	25	1.7000	0.6532	15,25	N/A	N/A
0	15	25	1.7000	0.6532	15,25	N/A	N/A
0	15	26	1.7000	0.0113	15,26	N/A	N/A
0	14	26	1.6000	0.2996	14,26	N/A	N/A
0	13	26	1.5000	0.9537	N/A	N/A	N/A
0	12	26	1.4000	0.4287	12,26	N/A	N/A
0	11	27	1.3000	0.9341	N/A	N/A	N/A
0	10	28	1.2000	0.7333	N/A	N/A	N/A
0	9	27	1.1000	0.9600	N/A	N/A	N/A
0	8	26	1.0000	0.0643	8,26	N/A	N/A
0	7	27	0.9000	0.9356	N/A	N/A	N/A
0	6	26	0.8000	0.8444	N/A	N/A	N/A
0	5	26	0.7000	0.8282	5,26	N/A	N/A
0	4	27	0.6000	0.8437	N/A	N/A	N/A
0	4	27	0.6000	0.8437	4,27	N/A	N/A
0	4	26	0.6000	0.1936	4,26	N/A	N/A
0	3	25	0.5000	0.8670	N/A	N/A	N/A
0	2	24	0.4000	0.7438	N/A	N/A	N/A
0	1	25	0.3000	0.9047	N/A	N/A	N/A
0	1	25	0.3000	0.9047	1,25	N/A	N/A
0	1	24	0.3000	0.1982	1,24	N/A	N/A
0	1	23	0.3000	0.7265	1,23	N/A	N/A
0	0	22	0.2000	0.9590	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	33.02	1
1	34	26	3.6000	0.5363	34,26	N/A	N/A
1	34	27	3.6000	0.3304	34,27	N/A	N/A
1	33	27	3.5000	0.5399	33,27	N/A	N/A
1	32	27	3.4000	0.4126	32,27	N/A	N/A
1	31	26	3.3000	0.6794	N/A	N/A	N/A
1	30	25	3.2000	0.7638	N/A	N/A	N/A
1	29	26	3.1000	0.9879	N/A	N/A	N/A
1	28	27	3.0000	0.8403	N/A	N/A	N/A
1	27	27	2.9000	0.1049	27,27	N/A	N/A
1	26	26	2.8000	0.8788	N/A	N/A	N/A
1	25	25	2.7000	0.9554	N/A	N/A	N/A
1	24	25	2.6000	0.0975	24,25	N/A	N/A
1	23	25	2.5000	0.8640	N/A	N/A	N/A
