CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.00	0
0	14	24	1.6000	0.9582	N/A	N/A	N/A
0	13	24	1.5000	0.2461	13,24	N/A	N/A
0	12	23	1.4000	0.7222	N/A	N/A	N/A
0	11	22	1.3000	0.8529	N/A	N/A	N/A
0	10	23	1.2000	0.9619	N/A	N/A	N/A
0	9	23	1.1000	0.9875	N/A	N/A	N/A
0	8	24	1.0000	0.9112	N/A	N/A	N/A
0	7	25	0.9000	0.4098	7,25	N/A	N/A
0	6	24	0.8000	0.8457	N/A	N/A	N/A
0	5	23	0.7000	0.1383	5,23	N/A	N/A
0	4	24	0.6000	0.4355	4,24	N/A	N/A
0	3	24	0.5000	0.9753	N/A	N/A	N/A
0	2	24	0.4000	0.8091	N/A	N/A	N/A
0	1	25	0.3000	0.9591	N/A	N/A	N/A
0	0	25	0.2000	0.8212	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	18.03	1
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	9,9	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	24	3.7000	0.7968	35,24	N/A	N/A
1	35	23	3.7000	0.2425	35,23	N/A	N/A
1	35	22	3.7000	0.2774	35,22	N/A	N/A
1	34	21	3.6000	0.6918	N/A	N/A	N/A
1	33	21	3.5000	0.7697	N/A	N/A	N/A
1	32	20	3.4000	0.9165	N/A	N/A	N/A
1	31	20	3.3000	0.6734	31,20	N/A	N/A
1	30	19	3.2000	0.3919	N/A	N/A	N/A
1	29	20	3.1000	0.9772	N/A	N/A	N/A
1	28	21	3.0000	0.8104	N/A	N/A	N/A
1	28	22	3.0000	0.5290	28,22	N/A	N/A
1	28	22	3.0000	0.5290	28,22	N/A	N/A
1	28	22	3.0000	0.5290	28,22	N/A	N/A
1	28	22	3.0000	0.5290	28,22	N/A	N/A
1	28	22	3.0000	0.5290	28,22	N/A	N/A
1	28	21	3.0000	0.8104	28,21	N/A	N/A
1	28	20	3.0000	0.1321	28,20	N/A	N/A
1	28	19	3.0000	0.2198	28,19	N/A	N/A
1	28	18	3.0000	0.1795	28,18	N/A	N/A
1	28	17	3.0000	0.8664	28,17	N/A	N/A
1	27	17	2.9000	0.5952	N/A	N/A	N/A
1	26	18	2.8000	0.2275	26,18	N/A	N/A
1	25	19	2.7000	0.9519	N/A	N/A	N/A
1	24	20	2.6000	0.1956	24,20	N/A	N/A
1	24	20	2.6000	0.1956	24,20	N/A	N/A
1	24	19	2.6000	0.5302	24,19	N/A	N/A
1	24	18	2.6000	0.4506	24,18	N/A	N/A
1	23	17	2.5000	0.6762	23,17	N/A	N/A
1	22	17	2.4000	0.0315	22,17	N/A	N/A
1	21	16	2.3000	0.8998	N/A	N/A	N/A
1	20	15	2.2000	0.3821	20,15	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	26.57	0
2	24	15	2.6000	0.9551	N/A	N/A	N/A
2	23	14	2.5000	0.9675	N/A	N/A	N/A
2	22	13	2.4000	0.0088	22,13	N/A	N/A
2	21	14	2.3000	0.8043	N/A	N/A	N/A
2	20	14	2.2000	0.3021	20,14	N/A	N/A
2	19	14	2.1000	0.9339	N/A	N/A	N/A
2	18	13	2.0000	0.0042	18,13	N/A	N/A
2	17	12	1.9000	0.2792	17,12	N/A	N/A
2	16	12	1.8000	0.4328	N/A	N/A	N/A
2	15	12	1.7000	0.4984	N/A	N/A	N/A
2	14	12	1.6000	0.5865	N/A	N/A	N/A
2	13	11	1.5000	0.7121	N/A	N/A	N/A
2	12	10	1.4000	0.9671	N/A	N/A	N/A
2	11	10	1.3000	0.1572	11,10	N/A	N/A
2	10	10	1.2000	0.2370	10,10	N/A	N/A
2	9	9	1.1000	0.4059	N/A	N/A	N/A
2	8	8	1.0000	0.9271	N/A	N/A	N/A
2	7	7	0.9000	0.2235	7,7	N/A	N/A
2	6	6	0.8000	0.2533	6,6	N/A	N/A
2	5	6	0.7000	0.9224	N/A	N/A	N/A
2	4	6	0.6000	0.7241	N/A	N/A	N/A
2	3	5	0.5000	0.0835	3,5	N/A	N/A
2	2	5	0.4000	0.9192	N/A	N/A	N/A
2	1	5	0.3000	0.4748	1,5	N/A	N/A
2	0	6	0.2000	0.5197	0,6	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	25.50	0
3	24	35	2.6000	0.8670	N/A	N/A	N/A
3	23	35	2.5000	0.9178	N/A	N/A	N/A
3	22	36	2.4000	0.4458	22,36	N/A	N/A
3	21	35	2.3000	0.7433	N/A	N/A	N/A
3	20	35	2.2000	0.6624	N/A	N/A	N/A
3	19	35	2.1000	0.6855	N/A	N/A	N/A
3	18	35	2.0000	0.0234	18,35	N/A	N/A
3	17	35	1.9000	0.7054	N/A	N/A	N/A
3	16	36	1.8000	0.9240	N/A	N/A	N/A
3	15	37	1.7000	0.6872	N/A	N/A	N/A
3	14	38	1.6000	0.8699	N/A	N/A	N/A
3	13	39	1.5000	0.9096	N/A	N/A	N/A
3	12	39	1.4000	0.3471	12,39	N/A	N/A
3	11	39	1.3000	0.4680	11,39	N/A	N/A
3	10	39	1.2000	0.8935	N/A	N/A	N/A
3	9	39	1.1000	0.9300	15,20	N/A	N/A
3	8	40	1.0000	0.7300	N/A	N/A	N/A
3	7	40	0.9000	0.9103	N/A	N/A	N/A
3	6	40	0.8000	0.8462	N/A	N/A	N/A
3	5	40	0.7000	0.1099	5,40	N/A	N/A
3	4	40	0.6000	0.6045	N/A	N/A	N/A
3	3	39	0.5000	0.8525	N/A	N/A	N/A
3	2	40	0.4000	0.8590	N/A	N/A	N/A
3	1	39	0.3000	0.9263	N/A	N/A	N/A
3	0	40	0.2000	0.9188	N/A	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	20.00	0
4	20	20	2.2000	0.3235	20,20	N/A	N/A
4	20	21	2.2000	0.2051	20,21	N/A	N/A
4	20	21	2.2000	0.2051	20,21	N/A	N/A
4	20	21	2.2000	0.2051	20,21	N/A	N/A
4	20	21	2.2000	0.2051	20,21	N/A	N/A
4	20	20	2.2000	0.3235	20,20	N/A	N/A
4	19	19	2.1000	0.6877	N/A	N/A	N/A
4	18	20	2.0000	0.8028	N/A	N/A	N/A
4	17	20	1.9000	0.9962	N/A	N/A	N/A
4	16	21	1.8000	0.9058	N/A	N/A	N/A
4	15	22	1.7000	0.6589	N/A	N/A	N/A
4	15	22	1.7000	0.6589	15,22	N/A	N/A
4	15	22	1.7000	0.6589	15,22	N/A	N/A
4	15	21	1.7000	0.6470	15,21	N/A	N/A
4	15	21	1.7000	0.6470	15,21	N/A	N/A
4	15	20	1.7000	0.2792	N/A	N/A	N/A
4	14	19	1.6000	0.8917	N/A	N/A	N/A
4	13	19	1.5000	0.1283	13,19	N/A	N/A
4	12	20	1.4000	0.9005	N/A	N/A	N/A
4	11	20	1.3000	0.3889	11,20	N/A	N/A
4	10	20	1.2000	0.5715	10,20	N/A	N/A
4	9	21	1.1000	0.8160	N/A	N/A	N/A
4	8	21	1.0000	0.8209	N/A	N/A	N/A
4	7	20	0.9000	0.3116	7,20	N/A	N/A
4	6	21	0.8000	0.8838	N/A	N/A	N/A
4	5	20	0.7000	0.6932	N/A	N/A	N/A
4	4	19	0.6000	0.7191	N/A	N/A	N/A
4	3	20	0.5000	0.9376	N/A	N/A	N/A
4	2	20	0.4000	0.8721	N/A	N/A	N/A
4	1	20	0.3000	0.2697	1,20	N/A	N/A
4	0	20	0.2000	0.1878	0,20	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	21.59	1
5	29	29	3.1000	0.2680	29,29	N/A	N/A
5	28	30	3.0000	0.8858	N/A	N/A	N/A
5	27	29	2.9000	0.9688	N/A	N/A	N/A
5	26	28	2.8000	0.4635	26,28	N/A	N/A
5	25	29	2.7000	0.6013	N/A	N/A	N/A
5	24	29	2.6000	0.6477	N/A	N/A	N/A
5	23	30	2.5000	0.7563	N/A	N/A	N/A
5	22	30	2.4000	0.6720	N/A	N/A	N/A
5	21	29	2.3000	0.7896	N/A	N/A	N/A
5	20	28	2.2000	0.5635	20,28	N/A	N/A
5	19	29	2.1000	0.8110	N/A	N/A	N/A
5	18	29	2.0000	0.1170	18,29	N/A	N/A
5	17	29	1.9000	0.7568	N/A	N/A	N/A
5	16	29	1.8000	0.6929	N/A	N/A	N/A
5	15	28	1.7000	0.1080	15,28	N/A	N/A
5	14	27	1.6000	0.4361	N/A	N/A	N/A
5	13	27	1.5000	0.8572	N/A	N/A	N/A
5	12	27	1.4000	0.9115	N/A	N/A	N/A
5	11	26	1.3000	0.7302	N/A	N/A	N/A
5	10	25	1.2000	0.1693	10,25	N/A	N/A
5	9	25	1.1000	0.6882	N/A	N/A	N/A
