CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	11.00	1
0	15	25	1.7000	0.7543	15,25	N/A	N/A
0	15	25	1.7000	0.7543	15,25	N/A	N/A
0	15	25	1.7000	0.7543	15,25	N/A	N/A
0	15	25	1.7000	0.7543	15,25	N/A	N/A
0	15	26	1.7000	0.0192	15,26	N/A	N/A
0	15	26	1.7000	0.0192	15,26	N/A	N/A
0	15	25	1.7000	0.7543	15,25	N/A	N/A
0	14	25	1.6000	0.9540	N/A	N/A	N/A
0	13	25	1.5000	0.8972	N/A	N/A	N/A
0	12	25	1.4000	0.9192	N/A	N/A	N/A
0	11	26	1.3000	0.4995	N/A	N/A	N/A
0	10	25	1.2000	0.7864	N/A	N/A	N/A
0	9	26	1.1000	0.9713	N/A	N/A	N/A
0	9	26	1.1000	0.9713	9,26	N/A	N/A
0	9	25	1.1000	0.0581	9,25	N/A	N/A
0	8	24	1.0000	0.9986	N/A	N/A	N/A
0	7	25	0.9000	0.8287	N/A	N/A	N/A
0	6	24	0.8000	0.9276	N/A	N/A	N/A
0	5	25	0.7000	0.9502	N/A	N/A	N/A
0	4	26	0.6000	0.8280	N/A	N/A	N/A
0	4	26	0.6000	0.8280	4,26	N/A	N/A
0	4	26	0.6000	0.8280	4,26	N/A	N/A
0	4	26	0.6000	0.8280	4,26	N/A	N/A
0	4	25	0.6000	0.8102	4,25	N/A	N/A
0	4	25	0.6000	0.8102	4,25	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	12.04	1
1	34	24	3.6000	0.3301	34,24	N/A	N/A
1	33	25	3.5000	0.9069	N/A	N/A	N/A
1	32	24	3.4000	0.9129	N/A	N/A	N/A
1	31	24	3.3000	0.2028	31,24	N/A	N/A
1	30	23	3.2000	0.8942	N/A	N/A	N/A
1	29	24	3.1000	0.9345	N/A	N/A	N/A
1	28	24	3.0000	0.7047	N/A	N/A	N/A
1	27	23	2.9000	0.6048	27,23	N/A	N/A
1	26	22	2.8000	0.2296	26,22	N/A	N/A
1	25	23	2.7000	0.9084	N/A	N/A	N/A
1	25	23	2.7000	0.9084	25,23	N/A	N/A
1	25	23	2.7000	0.9084	25,23	N/A	N/A
1	25	23	2.7000	0.9084	25,23	N/A	N/A
1	25	23	2.7000	0.9084	25,23	N/A	N/A
1	25	24	2.7000	0.2634	25,24	N/A	N/A
1	25	24	2.7000	0.2634	25,24	N/A	N/A
1	24	23	2.6000	0.3134	24,23	N/A	N/A
1	23	24	2.5000	0.9375	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	3.16	1
2	24	15	2.6000	0.2282	24,15	N/A	N/A
2	23	14	2.5000	0.8602	N/A	N/A	N/A
2	22	15	2.4000	0.8992	N/A	N/A	N/A
2	22	16	2.4000	0.0475	22,16	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	25.50	0
3	24	36	2.6000	0.8052	24,36	N/A	N/A
3	23	37	2.5000	0.9829	N/A	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	37	2.5000	0.9829	23,37	N/A	N/A
3	23	37	2.5000	0.9829	23,37	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	37	2.5000	0.9829	23,37	N/A	N/A
3	23	37	2.5000	0.9829	23,37	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	38	2.5000	0.1934	23,38	N/A	N/A
3	23	37	2.5000	0.9829	23,37	N/A	N/A
3	23	36	2.5000	0.6407	23,36	N/A	N/A
3	23	35	2.5000	0.4123	23,35	N/A	N/A
3	22	34	2.4000	0.9311	N/A	N/A	N/A
3	21	34	2.3000	0.9163	N/A	N/A	N/A
3	20	35	2.2000	0.6261	N/A	N/A	N/A
3	19	36	2.1000	0.9808	N/A	N/A	N/A
3	19	36	2.1000	0.9808	19,36	N/A	N/A
3	19	37	2.1000	0.5231	19,37	N/A	N/A
3	19	37	2.1000	0.5231	19,37	N/A	N/A
3	18	37	2.0000	0.6944	18,37	N/A	N/A
3	17	37	1.9000	0.6851	N/A	N/A	N/A
3	16	37	1.8000	0.6948	N/A	N/A	N/A
3	15	36	1.7000	0.8400	N/A	N/A	N/A
3	14	37	1.6000	0.7164	N/A	N/A	N/A
3	14	38	1.6000	0.0113	14,38	N/A	N/A
3	14	38	1.6000	0.0113	14,38	N/A	N/A
