CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	17.00	0
0	15	24	1.7000	0.8930	15,24	N/A	N/A
0	14	23	1.6000	0.9622	N/A	N/A	N/A
0	13	23	1.5000	0.1268	13,23	N/A	N/A
0	12	23	1.4000	0.2475	12,23	N/A	N/A
0	11	22	1.3000	0.9837	N/A	N/A	N/A
0	10	23	1.2000	0.9691	N/A	N/A	N/A
0	9	22	1.1000	0.9546	N/A	N/A	N/A
0	8	22	1.0000	0.7988	N/A	N/A	N/A
0	7	22	0.9000	0.6052	N/A	N/A	N/A
0	6	21	0.8000	0.8907	N/A	N/A	N/A
0	5	20	0.7000	0.6664	N/A	N/A	N/A
0	4	19	0.6000	0.9176	N/A	N/A	N/A
0	3	19	0.5000	0.2756	3,19	N/A	N/A
0	2	18	0.4000	0.5476	2,18	N/A	N/A
0	1	17	0.3000	0.5431	N/A	N/A	N/A
0	0	17	0.2000	0.3691	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	19.03	1
1	35	24	3.7000	0.8055	35,24	N/A	N/A
1	34	23	3.6000	0.1714	34,23	N/A	N/A
1	33	22	3.5000	0.8442	N/A	N/A	N/A
1	32	23	3.4000	0.7443	N/A	N/A	N/A
1	31	24	3.3000	0.8635	N/A	N/A	N/A
1	30	23	3.2000	0.9082	N/A	N/A	N/A
1	29	23	3.1000	0.8636	N/A	N/A	N/A
1	28	22	3.0000	0.8492	N/A	N/A	N/A
1	27	22	2.9000	0.9989	N/A	N/A	N/A
1	26	22	2.8000	0.5947	N/A	N/A	N/A
1	25	22	2.7000	0.5440	N/A	N/A	N/A
1	24	22	2.6000	0.9655	N/A	N/A	N/A
1	23	23	2.5000	0.6542	N/A	N/A	N/A
1	22	24	2.4000	0.9031	N/A	N/A	N/A
1	21	24	2.3000	0.9447	N/A	N/A	N/A
1	20	24	2.2000	0.0379	20,24	N/A	N/A
1	19	25	2.1000	0.4615	8,15	N/A	N/A
1	18	24	2.0000	0.8104	N/A	N/A	N/A
1	17	23	1.9000	0.8141	17,23	N/A	N/A
1	16	24	1.8000	0.9327	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	23.02	1
2	24	14	2.6000	0.2722	24,14	N/A	N/A
2	23	15	2.5000	0.9980	N/A	N/A	N/A
2	22	16	2.4000	0.0065	22,16	N/A	N/A
2	21	17	2.3000	0.7082	21,17	N/A	N/A
2	20	16	2.2000	0.9334	N/A	N/A	N/A
2	19	15	2.1000	0.1648	19,15	N/A	N/A
