CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.81	0
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	25	1.7000	0.2195	15,25	N/A	N/A
0	15	24	1.7000	0.7172	15,24	N/A	N/A
0	15	23	1.7000	0.3795	15,23	N/A	N/A
0	15	22	1.7000	0.0699	15,22	N/A	N/A
0	15	21	1.7000	0.7509	15,21	N/A	N/A
0	15	20	1.7000	0.4750	15,20	N/A	N/A
0	15	19	1.7000	0.8025	15,19	N/A	N/A
0	14	18	1.6000	0.6647	14,18	N/A	N/A
0	13	18	1.5000	0.2713	13,18	N/A	N/A
0	12	18	1.4000	0.9783	N/A	N/A	N/A
0	11	19	1.3000	0.9940	N/A	N/A	N/A
0	10	20	1.2000	0.6756	10,20	N/A	N/A
0	9	20	1.1000	0.4596	9,20	N/A	N/A
0	8	20	1.0000	0.9687	N/A	N/A	N/A
0	7	20	0.9000	0.8121	N/A	N/A	N/A
0	6	19	0.8000	0.8204	N/A	N/A	N/A
0	5	19	0.7000	0.6487	N/A	N/A	N/A
0	4	19	0.6000	0.8441	N/A	N/A	N/A
0	3	18	0.5000	0.9797	N/A	N/A	N/A
0	2	19	0.4000	0.9640	N/A	N/A	N/A
0	1	19	0.3000	0.8304	1,19	N/A	N/A
0	0	20	0.2000	0.8695	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	7.07	1
1	35	25	3.7000	0.2810	35,25	N/A	N/A
1	35	25	3.7000	0.2810	35,25	N/A	N/A
1	35	25	3.7000	0.2810	35,25	N/A	N/A
1	35	25	3.7000	0.2810	35,25	N/A	N/A
1	35	25	3.7000	0.2810	35,25	N/A	N/A
1	35	25	3.7000	0.2810	35,25	N/A	N/A
1	35	25	3.7000	0.2810	35,25	N/A	N/A
1	35	26	3.7000	0.3091	35,26	N/A	N/A
1	35	26	3.7000	0.3091	35,26	N/A	N/A
1	35	25	3.7000	0.2810	35,25	N/A	N/A
1	34	25	3.6000	0.7841	N/A	N/A	N/A
1	33	25	3.5000	0.1127	33,25	N/A	N/A
1	32	25	3.4000	0.7180	N/A	N/A	N/A
1	31	26	3.3000	0.7531	N/A	N/A	N/A
1	31	26	3.3000	0.7531	31,26	N/A	N/A
1	31	27	3.3000	0.0236	31,27	N/A	N/A
1	31	27	3.3000	0.0236	31,27	N/A	N/A
1	31	26	3.3000	0.7531	31,26	N/A	N/A
1	31	25	3.3000	0.6448	31,25	N/A	N/A
1	31	25	3.3000	0.6448	31,25	N/A	N/A
1	30	25	3.2000	0.0589	30,25	N/A	N/A
1	29	25	3.1000	0.7131	N/A	N/A	N/A
1	28	26	3.0000	0.7835	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	8.25	1
2	24	14	2.6000	0.0538	24,14	N/A	N/A
2	23	14	2.5000	0.5776	N/A	N/A	N/A
2	22	15	2.4000	0.9466	N/A	N/A	N/A
2	21	15	2.3000	0.9216	N/A	N/A	N/A
2	20	16	2.2000	0.9476	N/A	N/A	N/A
2	19	17	2.1000	0.9403	N/A	N/A	N/A
2	18	17	2.0000	0.0863	18,17	N/A	N/A
2	17	17	1.9000	0.7219	N/A	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	25.71	0
3	24	35	2.6000	0.5778	24,35	N/A	N/A
3	23	35	2.5000	0.2577	23,35	N/A	N/A
3	22	35	2.4000	0.9390	N/A	N/A	N/A
3	21	35	2.3000	0.8284	N/A	N/A	N/A
3	20	34	2.2000	0.6582	20,34	N/A	N/A
3	19	35	2.1000	0.7424	N/A	N/A	N/A
3	18	34	2.0000	0.8175	N/A	N/A	N/A
3	17	33	1.9000	0.5545	17,33	N/A	N/A
3	16	32	1.8000	0.7381	16,32	N/A	N/A
3	15	32	1.7000	0.7873	N/A	N/A	N/A
3	14	32	1.6000	0.8548	N/A	N/A	N/A
3	13	33	1.5000	0.8879	N/A	N/A	N/A
3	12	34	1.4000	0.7474	N/A	N/A	N/A
3	12	34	1.4000	0.7474	12,34	N/A	N/A
3	12	33	1.4000	0.3126	12,33	N/A	N/A
3	12	33	1.4000	0.3126	12,33	N/A	N/A
3	12	32	1.4000	0.5304	12,32	N/A	N/A
3	11	32	1.3000	0.8633	N/A	N/A	N/A
3	10	31	1.2000	0.6591	10,31	N/A	N/A
3	9	30	1.1000	0.9942	N/A	N/A	N/A
3	8	31	1.0000	0.9632	N/A	N/A	N/A
3	8	32	1.0000	0.4039	8,32	N/A	N/A
3	8	32	1.0000	0.4039	8,32	N/A	N/A
3	7	31	0.9000	0.3080	7,31	N/A	N/A
3	6	31	0.8000	0.5691	6,31	N/A	N/A
3	5	32	0.7000	0.9879	N/A	N/A	N/A
3	5	32	0.7000	0.9879	5,32	N/A	N/A
3	5	33	0.7000	0.3869	5,33	N/A	N/A
3	5	33	0.7000	0.3869	5,33	N/A	N/A
3	5	33	0.7000	0.3869	5,33	N/A	N/A
3	5	32	0.7000	0.9879	5,32	N/A	N/A
3	4	31	0.6000	0.1920	4,31	N/A	N/A
3	3	30	0.5000	0.6944	3,30	N/A	N/A
3	2	29	0.4000	0.4050	2,29	N/A	N/A
3	1	28	0.3000	0.7914	N/A	N/A	N/A
3	0	29	0.2000	0.9547	N/A	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	1.41	1
4	20	20	2.2000	0.9537	20,20	N/A	N/A
4	20	20	2.2000	0.9537	20,20	N/A	N/A
4	20	20	2.2000	0.9537	20,20	N/A	N/A
4	20	20	2.2000	0.9537	20,20	N/A	N/A
4	20	21	2.2000	0.0075	20,21	N/A	N/A
4	20	21	2.2000	0.0075	20,21	N/A	N/A
4	20	20	2.2000	0.9537	20,20	N/A	N/A
4	19	19	2.1000	0.4056	19,19	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	12.73	1
5	30	30	3.2000	0.8020	30,30	N/A	N/A
5	30	30	3.2000	0.8020	30,30	N/A	N/A
5	30	30	3.2000	0.8020	30,30	N/A	N/A
5	30	30	3.2000	0.8020	30,30	N/A	N/A
5	30	30	3.2000	0.8020	30,30	N/A	N/A
5	30	30	3.2000	0.8020	30,30	N/A	N/A
5	30	29	3.2000	0.9215	30,29	N/A	N/A
5	29	28	3.1000	0.7551	29,28	N/A	N/A
5	28	27	3.0000	0.8015	N/A	N/A	N/A
5	27	26	2.9000	0.5447	27,26	N/A	N/A
5	26	25	2.8000	0.8410	26,25	N/A	N/A
5	25	24	2.7000	0.7650	25,24	N/A	N/A
5	24	24	2.6000	0.9082	N/A	N/A	N/A
5	23	23	2.5000	0.8771	N/A	N/A	N/A
5	22	22	2.4000	0.8972	N/A	N/A	N/A
5	21	21	2.3000	0.9694	N/A	N/A	N/A
