CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.52	0
0	15	25	1.7000	0.0498	15,25	N/A	N/A
0	15	24	1.7000	0.0279	15,24	N/A	N/A
0	14	23	1.6000	0.7431	14,23	N/A	N/A
0	13	23	1.5000	0.7259	13,23	N/A	N/A
0	12	23	1.4000	0.5326	N/A	N/A	N/A
0	11	23	1.3000	0.3128	N/A	N/A	N/A
0	10	22	1.2000	0.4623	N/A	N/A	N/A
0	9	21	1.1000	0.5780	N/A	N/A	N/A
0	8	21	1.0000	0.9794	N/A	N/A	N/A
0	7	21	0.9000	0.2751	7,21	N/A	N/A
0	6	21	0.8000	0.4740	N/A	N/A	N/A
0	5	20	0.7000	0.8803	N/A	N/A	N/A
0	4	20	0.6000	0.7831	N/A	N/A	N/A
0	3	20	0.5000	0.0776	3,20	N/A	N/A
0	2	19	0.4000	0.9023	N/A	N/A	N/A
0	1	20	0.3000	0.8115	N/A	N/A	N/A
0	0	21	0.2000	0.9657	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	25.24	1
1	35	25	3.7000	0.1523	35,25	N/A	N/A
1	35	25	3.7000	0.1523	35,25	N/A	N/A
1	35	25	3.7000	0.1523	35,25	N/A	N/A
1	35	25	3.7000	0.1523	35,25	N/A	N/A
1	35	25	3.7000	0.1523	35,25	N/A	N/A
1	35	24	3.7000	0.3937	35,24	N/A	N/A
1	34	23	3.6000	0.3163	34,23	N/A	N/A
1	33	22	3.5000	0.1208	33,22	N/A	N/A
1	32	21	3.4000	0.7644	N/A	N/A	N/A
1	31	20	3.3000	0.9154	N/A	N/A	N/A
1	30	19	3.2000	0.8879	N/A	N/A	N/A
1	29	20	3.1000	0.8526	N/A	N/A	N/A
1	29	20	3.1000	0.8526	29,20	N/A	N/A
1	29	19	3.1000	0.7619	29,19	N/A	N/A
1	29	18	3.1000	0.0374	29,18	N/A	N/A
1	28	17	3.0000	0.1426	28,17	N/A	N/A
1	27	16	2.9000	0.4452	N/A	N/A	N/A
1	26	16	2.8000	0.3517	13,14	N/A	N/A
1	25	15	2.7000	0.7872	N/A	N/A	N/A
1	24	14	2.6000	0.9825	N/A	N/A	N/A
1	23	13	2.5000	0.9345	N/A	N/A	N/A
1	22	13	2.4000	0.9457	N/A	N/A	N/A
1	21	12	2.3000	0.6243	21,12	N/A	N/A
1	20	12	2.2000	0.8620	N/A	N/A	N/A
1	19	13	2.1000	0.6921	N/A	N/A	N/A
1	18	13	2.0000	0.9942	N/A	N/A	N/A
1	17	13	1.9000	0.8606	N/A	N/A	N/A
1	16	13	1.8000	0.9627	N/A	N/A	N/A
1	15	12	1.7000	0.7983	N/A	N/A	N/A
1	14	11	1.6000	0.5204	14,11	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	25.50	0
2	24	14	2.6000	0.9825	N/A	N/A	N/A
2	23	13	2.5000	0.9345	N/A	N/A	N/A
2	22	13	2.4000	0.9457	N/A	N/A	N/A
2	21	12	2.3000	0.6243	21,12	N/A	N/A
2	20	12	2.2000	0.8620	N/A	N/A	N/A
2	19	13	2.1000	0.6921	N/A	N/A	N/A
2	18	13	2.0000	0.9942	N/A	N/A	N/A
2	17	13	1.9000	0.8606	N/A	N/A	N/A
2	16	13	1.8000	0.9627	N/A	N/A	N/A
2	15	12	1.7000	0.7983	N/A	N/A	N/A
2	14	12	1.6000	0.6710	14,12	N/A	N/A
2	13	13	1.5000	0.6256	N/A	N/A	N/A
2	13	13	1.5000	0.6256	13,13	N/A	N/A
2	13	14	1.5000	0.0413	13,14	N/A	N/A
2	13	14	1.5000	0.0413	13,14	N/A	N/A
2	13	14	1.5000	0.0413	13,14	N/A	N/A
2	13	14	1.5000	0.0413	13,14	N/A	N/A
2	13	14	1.5000	0.0413	N/A	N/A	N/A
2	13	13	1.5000	0.6256	13,13	N/A	N/A
2	13	12	1.5000	0.0238	13,12	N/A	N/A
2	12	11	1.4000	0.9812	N/A	N/A	N/A
2	11	11	1.3000	0.8368	N/A	N/A	N/A
2	10	11	1.2000	0.2404	10,11	N/A	N/A
2	9	12	1.1000	0.9202	N/A	N/A	N/A
2	8	11	1.0000	0.9827	N/A	N/A	N/A
2	7	10	0.9000	0.9667	7,10	N/A	N/A
2	6	10	0.8000	0.5196	6,10	N/A	N/A
2	5	9	0.7000	0.7677	N/A	N/A	N/A
2	4	8	0.6000	0.0329	4,8	N/A	N/A
2	3	8	0.5000	0.8837	N/A	N/A	N/A
2	2	8	0.4000	0.6567	N/A	N/A	N/A
2	1	9	0.3000	0.7318	N/A	N/A	N/A
2	0	10	0.2000	0.8164	N/A	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	25.71	0
3	24	34	2.6000	0.8665	N/A	N/A	N/A
3	23	35	2.5000	0.9056	N/A	N/A	N/A
3	22	34	2.4000	0.9688	N/A	N/A	N/A
3	21	35	2.3000	0.9688	N/A	N/A	N/A
