CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.30	0
0	15	24	1.7000	0.8293	15,24	N/A	N/A
0	15	24	1.7000	0.8293	15,24	N/A	N/A
0	14	24	1.6000	0.1537	14,24	N/A	N/A
0	13	24	1.5000	0.9575	N/A	N/A	N/A
0	12	23	1.4000	0.4794	12,23	N/A	N/A
0	11	23	1.3000	0.9077	N/A	N/A	N/A
0	10	23	1.2000	0.6833	10,23	N/A	N/A
0	9	24	1.1000	0.7670	N/A	N/A	N/A
0	8	23	1.0000	0.7145	N/A	N/A	N/A
0	7	22	0.9000	0.3246	7,22	N/A	N/A
0	6	23	0.8000	0.9164	N/A	N/A	N/A
0	5	22	0.7000	0.9902	N/A	N/A	N/A
0	4	23	0.6000	0.8759	N/A	N/A	N/A
0	3	23	0.5000	0.7057	N/A	N/A	N/A
0	2	23	0.4000	0.8771	N/A	N/A	N/A
0	1	22	0.3000	0.7490	N/A	N/A	N/A
0	0	22	0.2000	0.7970	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	6.40	1
1	35	25	3.7000	0.9692	35,25	N/A	N/A
1	35	25	3.7000	0.9692	35,25	N/A	N/A
1	35	25	3.7000	0.9692	35,25	N/A	N/A
1	35	25	3.7000	0.9692	35,25	N/A	N/A
1	35	26	3.7000	0.0223	35,26	N/A	N/A
1	35	26	3.7000	0.0223	35,26	N/A	N/A
1	34	26	3.6000	0.6127	34,26	N/A	N/A
1	33	26	3.5000	0.5472	N/A	N/A	N/A
1	32	27	3.4000	0.4777	N/A	N/A	N/A
1	31	28	3.3000	0.8973	N/A	N/A	N/A
1	30	29	3.2000	0.9887	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	26.93	0
2	25	16	2.7000	0.5216	25,16	N/A	N/A
2	25	16	2.7000	0.5216	25,16	N/A	N/A
2	25	15	2.7000	0.8320	25,15	N/A	N/A
2	25	14	2.7000	0.2817	25,14	N/A	N/A
2	25	13	2.7000	0.1386	25,13	N/A	N/A
2	25	12	2.7000	0.5369	25,12	N/A	N/A
2	25	11	2.7000	0.6292	25,11	N/A	N/A
2	25	11	2.7000	0.6292	25,11	N/A	N/A
2	25	10	2.7000	0.4283	25,10	N/A	N/A
2	24	9	2.6000	0.8171	N/A	N/A	N/A
2	23	8	2.5000	0.5182	N/A	N/A	N/A
2	22	8	2.4000	0.5182	N/A	N/A	N/A
2	21	8	2.3000	0.9162	N/A	N/A	N/A
2	20	7	2.2000	0.2410	20,7	N/A	N/A
2	19	8	2.1000	0.7779	N/A	N/A	N/A
2	18	7	2.0000	0.9008	N/A	N/A	N/A
2	17	7	1.9000	0.9248	N/A	N/A	N/A
2	16	7	1.8000	0.9354	10,33	N/A	N/A
2	15	6	1.7000	0.5050	15,6	N/A	N/A
2	14	6	1.6000	0.4089	14,6	N/A	N/A
2	13	6	1.5000	0.0590	13,6	N/A	N/A
2	12	7	1.4000	0.2668	12,7	N/A	N/A
2	12	7	1.4000	0.2668	12,7	N/A	N/A
2	12	7	1.4000	0.2668	12,7	N/A	N/A
2	12	7	1.4000	0.2668	12,7	N/A	N/A
2	12	7	1.4000	0.2668	12,7	N/A	N/A
2	12	7	1.4000	0.2668	12,7	N/A	N/A
2	12	8	1.4000	0.2547	12,8	N/A	N/A
2	11	9	1.3000	0.9205	N/A	N/A	N/A
2	11	9	1.3000	0.9205	11,9	N/A	N/A
2	11	9	1.3000	0.9205	11,9	N/A	N/A
2	11	8	1.3000	0.4842	11,8	N/A	N/A
2	10	7	1.2000	0.2769	10,7	N/A	N/A
2	9	7	1.1000	0.7968	9,7	N/A	N/A
2	8	7	1.0000	0.6443	N/A	N/A	N/A
2	7	7	0.9000	0.6609	N/A	N/A	N/A
2	6	6	0.8000	0.6178	N/A	N/A	N/A
2	5	7	0.7000	0.9005	N/A	N/A	N/A
2	4	7	0.6000	0.8256	N/A	N/A	N/A
2	3	6	0.5000	0.8038	N/A	N/A	N/A
2	2	7	0.4000	0.8873	N/A	N/A	N/A
2	2	7	0.4000	0.8873	2,7	N/A	N/A
2	2	6	0.4000	0.4962	2,6	N/A	N/A
2	1	5	0.3000	0.9855	N/A	N/A	N/A
2	0	5	0.2000	0.3273	0,5	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	25.32	0
3	25	34	2.7000	0.1907	25,34	N/A	N/A
3	25	33	2.7000	0.9627	25,33	N/A	N/A
3	24	32	2.6000	0.8439	N/A	N/A	N/A
3	23	32	2.5000	0.9138	N/A	N/A	N/A
3	22	32	2.4000	0.7226	N/A	N/A	N/A
3	21	33	2.3000	0.4068	N/A	N/A	N/A
3	20	32	2.2000	0.8673	N/A	N/A	N/A
3	19	33	2.1000	0.9640	N/A	N/A	N/A
3	18	33	2.0000	0.6558	18,33	N/A	N/A
3	17	34	1.9000	0.9436	N/A	N/A	N/A
3	16	33	1.8000	0.9143	N/A	N/A	N/A
3	15	33	1.7000	0.7922	N/A	N/A	N/A
3	14	33	1.6000	0.5437	N/A	N/A	N/A
3	13	32	1.5000	0.5743	N/A	N/A	N/A
3	12	33	1.4000	0.4138	N/A	N/A	N/A
3	11	34	1.3000	0.9966	N/A	N/A	N/A
3	11	34	1.3000	0.9966	11,34	N/A	N/A
3	10	33	1.2000	0.7424	N/A	N/A	N/A
3	9	32	1.1000	0.7132	N/A	N/A	N/A
3	8	31	1.0000	0.3989	8,31	N/A	N/A
3	7	31	0.9000	0.0401	7,31	N/A	N/A
3	6	31	0.8000	0.9725	N/A	N/A	N/A
3	5	31	0.7000	0.5698	5,31	N/A	N/A
3	4	32	0.6000	0.5203	4,32	N/A	N/A
3	3	32	0.5000	0.9887	N/A	N/A	N/A
3	2	33	0.4000	0.9862	N/A	N/A	N/A
3	1	34	0.3000	0.8655	N/A	N/A	N/A
3	1	34	0.3000	0.8655	1,34	N/A	N/A
3	1	33	0.3000	0.3350	1,33	N/A	N/A
3	1	32	0.3000	0.1033	1,32	N/A	N/A
3	0	31	0.2000	0.6269	N/A	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	20.10	0
4	19	20	2.1000	0.6874	19,20	N/A	N/A
4	18	19	2.0000	0.6956	N/A	N/A	N/A
4	17	20	1.9000	0.3392	17,20	N/A	N/A
4	16	19	1.8000	0.9605	N/A	N/A	N/A
4	15	20	1.7000	0.7536	N/A	N/A	N/A
4	14	19	1.6000	0.8129	N/A	N/A	N/A
4	13	18	1.5000	0.9015	N/A	N/A	N/A
4	12	18	1.4000	0.9625	N/A	N/A	N/A
4	11	19	1.3000	0.9934	N/A	N/A	N/A
4	10	18	1.2000	0.6984	N/A	N/A	N/A
4	9	18	1.1000	0.9970	N/A	N/A	N/A
4	8	19	1.0000	0.5657	8,19	N/A	N/A
4	7	19	0.9000	0.0991	7,19	N/A	N/A
4	6	18	0.8000	0.6156	N/A	N/A	N/A
4	5	18	0.7000	0.8504	N/A	N/A	N/A
4	4	19	0.6000	0.8167	N/A	N/A	N/A
4	3	20	0.5000	0.9557	N/A	N/A	N/A
4	2	19	0.4000	0.9726	N/A	N/A	N/A
4	1	18	0.3000	0.8006	N/A	N/A	N/A
4	0	18	0.2000	0.5637	N/A	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	15.81	1
5	29	29	3.1000	0.7145	29,29	N/A	N/A
5	28	29	3.0000	0.8187	N/A	N/A	N/A
5	27	29	2.9000	0.3794	27,29	N/A	N/A
5	26	28	2.8000	0.8551	N/A	N/A	N/A
5	25	27	2.7000	0.7532	N/A	N/A	N/A
5	24	26	2.6000	0.8329	24,26	N/A	N/A
5	23	26	2.5000	0.9983	N/A	N/A	N/A
5	22	27	2.4000	0.6813	N/A	N/A	N/A
5	21	27	2.3000	0.9768	N/A	N/A	N/A
5	20	27	2.2000	0.9230	N/A	N/A	N/A
5	19	26	2.1000	0.9045	N/A	N/A	N/A
5	18	27	2.0000	0.9306	N/A	N/A	N/A
5	17	26	1.9000	0.8167	N/A	N/A	N/A
5	16	26	1.8000	0.3180	16,26	N/A	N/A
5	15	25	1.7000	0.9773	N/A	N/A	N/A
