CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.52	0
0	14	25	1.6000	0.2097	14,25	N/A	N/A
0	13	24	1.5000	0.9689	N/A	N/A	N/A
0	12	23	1.4000	0.9955	N/A	N/A	N/A
0	11	23	1.3000	0.9570	N/A	N/A	N/A
0	10	24	1.2000	0.9107	N/A	N/A	N/A
0	9	25	1.1000	0.9638	N/A	N/A	N/A
0	8	26	1.0000	0.8910	N/A	N/A	N/A
0	8	26	1.0000	0.8910	8,26	N/A	N/A
0	8	27	1.0000	0.7817	8,27	N/A	N/A
0	8	27	1.0000	0.7817	8,27	N/A	N/A
0	8	26	1.0000	0.8910	8,26	N/A	N/A
0	8	25	1.0000	0.0470	8,25	N/A	N/A
0	8	24	1.0000	0.7733	8,24	N/A	N/A
0	7	23	0.9000	0.5492	7,23	N/A	N/A
0	6	22	0.8000	0.8463	N/A	N/A	N/A
0	5	21	0.7000	0.3421	N/A	N/A	N/A
0	4	21	0.6000	0.6786	N/A	N/A	N/A
0	3	21	0.5000	0.8764	N/A	N/A	N/A
0	2	20	0.4000	0.7482	N/A	N/A	N/A
0	1	21	0.3000	0.7951	N/A	N/A	N/A
0	0	21	0.2000	0.7119	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	15.23	1
1	35	24	3.7000	0.4578	35,24	N/A	N/A
1	35	23	3.7000	0.8049	35,23	N/A	N/A
1	35	22	3.7000	0.2369	35,22	N/A	N/A
1	35	21	3.7000	0.4836	35,21	N/A	N/A
1	34	20	3.6000	0.5799	34,20	N/A	N/A
1	33	20	3.5000	0.6362	33,20	N/A	N/A
1	32	20	3.4000	0.8562	N/A	N/A	N/A
1	31	20	3.3000	0.4944	31,20	N/A	N/A
1	30	19	3.2000	0.9653	N/A	N/A	N/A
1	29	19	3.1000	0.9405	N/A	N/A	N/A
1	28	18	3.0000	0.7439	N/A	N/A	N/A
1	27	19	2.9000	0.9003	N/A	N/A	N/A
1	26	20	2.8000	0.8715	N/A	N/A	N/A
1	25	20	2.7000	0.8431	25,20	N/A	N/A
1	24	20	2.6000	0.8425	N/A	N/A	N/A
1	23	20	2.5000	0.6660	N/A	N/A	N/A
1	22	20	2.4000	0.7927	N/A	N/A	N/A
1	21	19	2.3000	0.8150	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	19.65	1
2	24	15	2.6000	0.9360	N/A	N/A	N/A
2	23	15	2.5000	0.9272	23,15	N/A	N/A
2	22	16	2.4000	0.8459	N/A	N/A	N/A
2	21	16	2.3000	0.7833	N/A	N/A	N/A
2	20	15	2.2000	0.8551	N/A	N/A	N/A
2	19	16	2.1000	0.6988	N/A	N/A	N/A
2	18	16	2.0000	0.7028	N/A	N/A	N/A
2	17	17	1.9000	0.5586	N/A	N/A	N/A
2	16	18	1.8000	0.6045	16,18	N/A	N/A
2	15	18	1.7000	0.3944	15,18	N/A	N/A
2	14	17	1.6000	0.3738	14,17	N/A	N/A
2	13	18	1.5000	0.6628	N/A	N/A	N/A
2	12	18	1.4000	0.6020	12,18	N/A	N/A
2	11	17	1.3000	0.9271	N/A	N/A	N/A
2	10	18	1.2000	0.7575	N/A	N/A	N/A
2	9	19	1.1000	0.8005	N/A	N/A	N/A
2	8	19	1.0000	0.8189	N/A	N/A	N/A
2	7	19	0.9000	0.9670	N/A	N/A	N/A
2	6	20	0.8000	0.8186	N/A	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	25.71	0
3	25	35	2.7000	0.5311	25,35	N/A	N/A
3	25	35	2.7000	0.5311	25,35	N/A	N/A
3	25	35	2.7000	0.5311	25,35	N/A	N/A
3	25	34	2.7000	0.5149	25,34	N/A	N/A
3	24	33	2.6000	0.1068	24,33	N/A	N/A
3	23	34	2.5000	0.7498	N/A	N/A	N/A
3	22	34	2.4000	0.7380	22,34	N/A	N/A
3	21	33	2.3000	0.8804	N/A	N/A	N/A
3	20	33	2.2000	0.8169	N/A	N/A	N/A
3	19	34	2.1000	0.4583	N/A	N/A	N/A
3	18	33	2.0000	0.8308	N/A	N/A	N/A
3	17	33	1.9000	0.1661	17,33	N/A	N/A
3	16	33	1.8000	0.9786	N/A	N/A	N/A
3	15	32	1.7000	0.8885	N/A	N/A	N/A
3	14	32	1.6000	0.7357	N/A	N/A	N/A
3	13	33	1.5000	0.4752	13,33	N/A	N/A
3	13	33	1.5000	0.4752	13,33	N/A	N/A
3	13	33	1.5000	0.4752	13,33	N/A	N/A
3	13	33	1.5000	0.4752	13,33	N/A	N/A
3	13	33	1.5000	0.4752	13,33	N/A	N/A
3	13	32	1.5000	0.5353	13,32	N/A	N/A
3	13	31	1.5000	0.2381	N/A	N/A	N/A
3	12	30	1.4000	0.0798	12,30	N/A	N/A
3	11	30	1.3000	0.7661	N/A	N/A	N/A
3	10	30	1.2000	0.2232	10,30	N/A	N/A
3	9	29	1.1000	0.8848	N/A	N/A	N/A
3	8	30	1.0000	0.3299	8,30	N/A	N/A
3	7	29	0.9000	0.9082	N/A	N/A	N/A
3	6	30	0.8000	0.6332	6,30	N/A	N/A
3	6	30	0.8000	0.6332	6,30	N/A	N/A
3	6	29	0.8000	0.3710	6,29	N/A	N/A
3	6	29	0.8000	0.3710	6,29	N/A	N/A
3	6	29	0.8000	0.3710	6,29	N/A	N/A
3	6	28	0.8000	0.0015	6,28	N/A	N/A
3	5	27	0.7000	0.8173	N/A	N/A	N/A
3	4	28	0.6000	0.6624	N/A	N/A	N/A
3	3	28	0.5000	0.2242	3,28	N/A	N/A
3	2	28	0.4000	0.8444	N/A	N/A	N/A
3	1	28	0.3000	0.9946	N/A	N/A	N/A
3	0	29	0.2000	0.5348	N/A	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	7.28	1
4	19	20	2.1000	0.9520	N/A	N/A	N/A
