CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	17.49	0
0	15	24	1.7000	0.4137	15,24	N/A	N/A
0	15	23	1.7000	0.3978	15,23	N/A	N/A
0	14	22	1.6000	0.0883	14,22	N/A	N/A
0	13	22	1.5000	0.6244	N/A	N/A	N/A
0	12	21	1.4000	0.3890	12,21	N/A	N/A
0	11	20	1.3000	0.4874	11,20	N/A	N/A
0	10	19	1.2000	0.9722	N/A	N/A	N/A
0	9	20	1.1000	0.6712	N/A	N/A	N/A
0	8	19	1.0000	0.7630	N/A	N/A	N/A
0	7	19	0.9000	0.2170	7,19	N/A	N/A
0	6	20	0.8000	0.6288	6,20	N/A	N/A
0	5	20	0.7000	0.4462	5,20	N/A	N/A
0	4	20	0.6000	0.9311	N/A	N/A	N/A
0	3	20	0.5000	0.8255	N/A	N/A	N/A
0	2	20	0.4000	0.7672	N/A	N/A	N/A
0	1	21	0.3000	0.8011	N/A	N/A	N/A
0	1	21	0.3000	0.8011	1,21	N/A	N/A
0	1	21	0.3000	0.8011	1,21	N/A	N/A
0	1	22	0.3000	0.3649	1,22	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	22	0.3000	0.3649	1,22	N/A	N/A
0	1	22	0.3000	0.3649	1,22	N/A	N/A
0	1	22	0.3000	0.3649	1,22	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	23	0.3000	0.0109	1,23	N/A	N/A
0	1	22	0.3000	0.3649	1,22	N/A	N/A
0	1	21	0.3000	0.8011	1,21	N/A	N/A
0	1	20	0.3000	0.6782	1,20	N/A	N/A
0	1	19	0.3000	0.1459	1,19	N/A	N/A
0	1	18	0.3000	0.3237	1,18	N/A	N/A
0	1	18	0.3000	0.3237	1,18	N/A	N/A
0	1	18	0.3000	0.3237	1,18	N/A	N/A
0	1	17	0.3000	0.5252	1,17	N/A	N/A
0	0	16	0.2000	0.8901	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	14.76	1
1	35	25	3.7000	0.8147	35,25	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	24	3.7000	0.4769	35,24	N/A	N/A
1	35	23	3.7000	0.2706	35,23	N/A	N/A
1	34	22	3.6000	0.6581	34,22	N/A	N/A
1	33	21	3.5000	0.5328	33,21	N/A	N/A
1	32	20	3.4000	0.8167	N/A	N/A	N/A
1	31	21	3.3000	0.9898	N/A	N/A	N/A
1	30	22	3.2000	0.8499	N/A	N/A	N/A
1	29	21	3.1000	0.8587	N/A	N/A	N/A
1	28	21	3.0000	0.3427	N/A	N/A	N/A
1	27	20	2.9000	0.6423	N/A	N/A	N/A
1	26	20	2.8000	0.4287	N/A	N/A	N/A
1	25	19	2.7000	0.6189	N/A	N/A	N/A
1	24	18	2.6000	0.6987	24,18	N/A	N/A
1	23	18	2.5000	0.7732	N/A	N/A	N/A
1	22	18	2.4000	0.0755	22,18	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	6.71	1
2	24	16	2.6000	0.9120	N/A	N/A	N/A
2	23	16	2.5000	0.8964	N/A	N/A	N/A
2	22	15	2.4000	0.4605	22,15	N/A	N/A
2	21	16	2.3000	0.8724	N/A	N/A	N/A
2	21	17	2.3000	0.1780	21,17	N/A	N/A
2	20	18	2.2000	0.7414	N/A	N/A	N/A
2	19	18	2.1000	0.9119	N/A	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	6.40	1
3	25	35	2.7000	0.6545	25,35	N/A	N/A
3	25	34	2.7000	0.6889	25,34	N/A	N/A
3	25	33	2.7000	0.3400	25,33	N/A	N/A
3	24	32	2.6000	0.2854	24,32	N/A	N/A
3	23	32	2.5000	0.7719	N/A	N/A	N/A
3	22	31	2.4000	0.7427	N/A	N/A	N/A
3	21	30	2.3000	0.8615	21,30	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	5.39	1
4	19	20	2.1000	0.8392	N/A	N/A	N/A
4	18	19	2.0000	0.6287	18,19	N/A	N/A
4	17	20	1.9000	0.1115	17,20	N/A	N/A
4	16	21	1.8000	0.9283	N/A	N/A	N/A
4	15	22	1.7000	0.9402	N/A	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	7.07	1
5	29	30	3.1000	0.9843	N/A	N/A	N/A
5	28	29	3.0000	0.3401	28,29	N/A	N/A
5	27	29	2.9000	0.7035	N/A	N/A	N/A
5	26	28	2.8000	0.8984	N/A	N/A	N/A
5	25	28	2.7000	0.8822	N/A	N/A	N/A
5	24	28	2.6000	0.2619	24,28	N/A	N/A
5	23	29	2.5000	0.7263	N/A	N/A	N/A
