CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.30	0
0	14	24	1.6000	0.6327	14,24	N/A	N/A
0	13	24	1.5000	0.4758	13,24	N/A	N/A
0	12	23	1.4000	0.6787	12,23	N/A	N/A
0	11	23	1.3000	0.3347	11,23	N/A	N/A
0	10	24	1.2000	0.6861	N/A	N/A	N/A
0	9	24	1.1000	0.6055	N/A	N/A	N/A
0	8	25	1.0000	0.9590	N/A	N/A	N/A
0	7	26	0.9000	0.8745	N/A	N/A	N/A
0	6	26	0.8000	0.8295	N/A	N/A	N/A
0	5	27	0.7000	0.9638	N/A	N/A	N/A
0	4	28	0.6000	0.9603	N/A	N/A	N/A
0	3	29	0.5000	0.4650	N/A	N/A	N/A
0	2	30	0.4000	0.7582	2,30	N/A	N/A
0	1	29	0.3000	0.8611	N/A	N/A	N/A
0	0	28	0.2000	0.7104	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	14.87	1
1	34	26	3.6000	0.6293	N/A	N/A	N/A
1	33	25	3.5000	0.9927	N/A	N/A	N/A
1	32	25	3.4000	0.9514	32,25	N/A	N/A
1	31	25	3.3000	0.2326	31,25	N/A	N/A
1	30	24	3.2000	0.2082	30,24	N/A	N/A
1	29	23	3.1000	0.7064	N/A	N/A	N/A
1	28	23	3.0000	0.7970	N/A	N/A	N/A
1	27	22	2.9000	0.9241	N/A	N/A	N/A
1	26	22	2.8000	0.7978	N/A	N/A	N/A
1	25	22	2.7000	0.8086	N/A	N/A	N/A
1	24	21	2.6000	0.9378	N/A	N/A	N/A
1	23	22	2.5000	0.7390	N/A	N/A	N/A
1	23	22	2.5000	0.7390	23,22	N/A	N/A
1	23	21	2.5000	0.2083	23,21	N/A	N/A
1	23	21	2.5000	0.2083	23,21	N/A	N/A
1	23	21	2.5000	0.2083	N/A	N/A	N/A
1	23	21	2.5000	0.2083	23,21	N/A	N/A
1	23	20	2.5000	0.6021	23,20	N/A	N/A
1	22	20	2.4000	0.7820	N/A	N/A	N/A
1	21	20	2.3000	0.6962	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	6.08	1
2	24	15	2.6000	0.7372	24,15	N/A	N/A
2	23	16	2.5000	0.8530	N/A	N/A	N/A
2	22	15	2.4000	0.9488	N/A	N/A	N/A
2	21	14	2.3000	0.9030	N/A	N/A	N/A
2	20	15	2.2000	0.5252	N/A	N/A	N/A
2	19	16	2.1000	0.7778	N/A	N/A	N/A
2	19	16	2.1000	0.7778	19,16	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	21.59	1
3	24	35	2.6000	0.7497	N/A	N/A	N/A
3	23	34	2.5000	0.4516	N/A	N/A	N/A
3	22	34	2.4000	0.4184	N/A	N/A	N/A
3	21	33	2.3000	0.9266	N/A	N/A	N/A
3	20	34	2.2000	0.4101	N/A	N/A	N/A
3	19	34	2.1000	0.7032	N/A	N/A	N/A
3	18	33	2.0000	0.8639	N/A	N/A	N/A
3	17	32	1.9000	0.8321	N/A	N/A	N/A
3	16	32	1.8000	0.0604	16,32	N/A	N/A
3	15	33	1.7000	0.8555	N/A	N/A	N/A
3	14	32	1.6000	0.9841	N/A	N/A	N/A
3	13	33	1.5000	0.5031	13,33	N/A	N/A
3	12	33	1.4000	0.4110	12,33	N/A	N/A
3	11	32	1.3000	0.5599	N/A	N/A	N/A
3	10	33	1.2000	0.6704	N/A	N/A	N/A
3	9	33	1.1000	0.5987	N/A	N/A	N/A
3	8	33	1.0000	0.9724	N/A	N/A	N/A
3	7	32	0.9000	0.3033	7,32	N/A	N/A
3	6	31	0.8000	0.8033	N/A	N/A	N/A
3	5	32	0.7000	0.8504	N/A	N/A	N/A
3	5	32	0.7000	0.8504	5,32	N/A	N/A
3	5	31	0.7000	0.1566	5,31	N/A	N/A
3	4	30	0.6000	0.0321	4,30	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	2.00	1
4	20	20	2.2000	0.7926	20,20	N/A	N/A
4	20	20	2.2000	0.7926	20,20	N/A	N/A
4	20	20	2.2000	0.7926	20,20	N/A	N/A
4	20	20	2.2000	0.7926	20,20	N/A	N/A
4	20	20	2.2000	0.7926	20,20	N/A	N/A
4	20	19	2.2000	0.4060	20,19	N/A	N/A
4	20	18	2.2000	0.1375	20,18	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	14.56	1
5	29	30	3.1000	0.0692	29,30	N/A	N/A
5	28	31	3.0000	0.9081	N/A	N/A	N/A
5	27	30	2.9000	0.9559	N/A	N/A	N/A
5	26	29	2.8000	0.8660	N/A	N/A	N/A
5	25	28	2.7000	0.9639	N/A	N/A	N/A
5	24	27	2.6000	0.8729	N/A	N/A	N/A
5	23	27	2.5000	0.8917	N/A	N/A	N/A
5	22	26	2.4000	0.8695	N/A	N/A	N/A
5	21	26	2.3000	0.8109	N/A	N/A	N/A
5	20	25	2.2000	0.6025	20,25	N/A	N/A
5	19	25	2.1000	0.2383	19,25	N/A	N/A
5	18	26	2.0000	0.9189	N/A	N/A	N/A
5	17	25	1.9000	0.8950	N/A	N/A	N/A
5	16	26	1.8000	0.8346	N/A	N/A	N/A
