CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
4	10	20	1.2000	0.9830	N/A	N/A	N/A
4	9	19	1.1000	0.8816	N/A	N/A	N/A
4	8	18	1.0000	0.7662	N/A	N/A	N/A
4	7	18	0.9000	0.9290	N/A	N/A	N/A
4	6	17	0.8000	0.9934	N/A	N/A	N/A
4	5	16	0.7000	0.7871	N/A	N/A	N/A
4	4	15	0.6000	0.2070	4,15	N/A	N/A
4	3	16	0.5000	0.8841	N/A	N/A	N/A
4	2	17	0.4000	0.6322	N/A	N/A	N/A
4	1	16	0.3000	0.9219	N/A	N/A	N/A
4	0	16	0.2000	0.9701	N/A	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	14.87	1
5	29	29	3.1000	0.0455	29,29	N/A	N/A
5	28	30	3.0000	0.8814	N/A	N/A	N/A
5	27	30	2.9000	0.9911	N/A	N/A	N/A
5	26	31	2.8000	0.6689	N/A	N/A	N/A
5	25	30	2.7000	0.7166	N/A	N/A	N/A
5	24	29	2.6000	0.8442	N/A	N/A	N/A
5	23	28	2.5000	0.6265	23,28	N/A	N/A
5	22	27	2.4000	0.9393	N/A	N/A	N/A
5	21	26	2.3000	0.0564	21,26	N/A	N/A
5	20	26	2.2000	0.6029	N/A	N/A	N/A
5	19	25	2.1000	0.8811	N/A	N/A	N/A
5	18	26	2.0000	0.9299	N/A	N/A	N/A
5	17	26	1.9000	0.8358	17,26	N/A	N/A
5	16	25	1.8000	0.4954	N/A	N/A	N/A
