CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.81	0
0	14	26	1.6000	0.8202	N/A	N/A	N/A
0	14	26	1.6000	0.8202	14,26	N/A	N/A
0	14	26	1.6000	0.8202	14,26	N/A	N/A
0	14	26	1.6000	0.8202	14,26	N/A	N/A
0	14	27	1.6000	0.5999	14,27	N/A	N/A
0	14	27	1.6000	0.5999	14,27	N/A	N/A
0	14	27	1.6000	0.5999	14,27	N/A	N/A
0	14	27	1.6000	0.5999	14,27	N/A	N/A
0	14	27	1.6000	0.5999	14,27	N/A	N/A
0	14	27	1.6000	0.5999	14,27	N/A	N/A
0	14	27	1.6000	0.5999	14,27	N/A	N/A
0	14	27	1.6000	0.5999	14,27	N/A	N/A
0	14	26	1.6000	0.8202	14,26	N/A	N/A
0	13	26	1.5000	0.7168	N/A	N/A	N/A
0	12	26	1.4000	0.9745	N/A	N/A	N/A
0	11	26	1.3000	0.5899	11,26	N/A	N/A
0	10	25	1.2000	0.8914	N/A	N/A	N/A
0	9	24	1.1000	0.8543	N/A	N/A	N/A
0	8	23	1.0000	0.6505	N/A	N/A	N/A
0	7	22	0.9000	0.8148	N/A	N/A	N/A
0	6	23	0.8000	0.9926	N/A	N/A	N/A
0	5	22	0.7000	0.8682	N/A	N/A	N/A
0	4	22	0.6000	0.8805	N/A	N/A	N/A
0	3	21	0.5000	0.9698	N/A	N/A	N/A
0	2	21	0.4000	0.7824	N/A	N/A	N/A
0	1	20	0.3000	0.9850	N/A	N/A	N/A
0	0	20	0.2000	0.8627	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	6.32	1
1	34	24	3.6000	0.9372	N/A	N/A	N/A
1	33	25	3.5000	0.9307	N/A	N/A	N/A
1	32	26	3.4000	0.3157	32,26	N/A	N/A
1	31	25	3.3000	0.8548	N/A	N/A	N/A
1	30	26	3.2000	0.8232	N/A	N/A	N/A
1	29	27	3.1000	0.9502	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	25.71	0
2	25	15	2.7000	0.4259	25,15	N/A	N/A
2	25	15	2.7000	0.4259	25,15	N/A	N/A
2	25	15	2.7000	0.4259	25,15	N/A	N/A
2	25	15	2.7000	0.4259	25,15	N/A	N/A
2	25	16	2.7000	0.2125	25,16	N/A	N/A
2	25	16	2.7000	0.2125	25,16	N/A	N/A
2	25	15	2.7000	0.4259	25,15	N/A	N/A
2	24	14	2.6000	0.4971	24,14	N/A	N/A
2	23	13	2.5000	0.9502	N/A	N/A	N/A
2	22	14	2.4000	0.7501	N/A	N/A	N/A
2	21	13	2.3000	0.9368	N/A	N/A	N/A
2	20	12	2.2000	0.4899	20,12	N/A	N/A
2	19	11	2.1000	0.9797	N/A	N/A	N/A
2	18	12	2.0000	0.6697	N/A	N/A	N/A
2	17	11	1.9000	0.8427	N/A	N/A	N/A
2	16	12	1.8000	0.8891	N/A	N/A	N/A
2	15	12	1.7000	0.6323	N/A	N/A	N/A
2	14	11	1.6000	0.6040	N/A	N/A	N/A
2	13	11	1.5000	0.9977	N/A	N/A	N/A
2	12	12	1.4000	0.9528	N/A	N/A	N/A
2	11	12	1.3000	0.8289	N/A	N/A	N/A
2	10	12	1.2000	0.7174	N/A	N/A	N/A
2	9	11	1.1000	0.6868	N/A	N/A	N/A
2	8	10	1.0000	0.9828	N/A	N/A	N/A
2	7	10	0.9000	0.0138	7,10	N/A	N/A
2	6	10	0.8000	0.7336	N/A	N/A	N/A
2	5	10	0.7000	0.6063	N/A	N/A	N/A
2	4	9	0.6000	0.9951	N/A	N/A	N/A
2	3	10	0.5000	0.7818	N/A	N/A	N/A
2	2	9	0.4000	0.7522	N/A	N/A	N/A
2	1	9	0.3000	0.3563	1,9	N/A	N/A
2	0	9	0.2000	0.7499	N/A	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	4.47	1
3	25	34	2.7000	0.9095	25,34	N/A	N/A
3	25	34	2.7000	0.9095	25,34	N/A	N/A
3	25	34	2.7000	0.9095	25,34	N/A	N/A
3	25	33	2.7000	0.1804	25,33	N/A	N/A
3	24	32	2.6000	0.6210	N/A	N/A	N/A
3	23	31	2.5000	0.5584	N/A	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	21.19	0
4	19	20	2.1000	0.9253	N/A	N/A	N/A
4	18	21	2.0000	0.9995	N/A	N/A	N/A
4	17	20	1.9000	0.9427	N/A	N/A	N/A
4	16	21	1.8000	0.9301	N/A	N/A	N/A
4	16	21	1.8000	0.9301	16,21	N/A	N/A
4	16	21	1.8000	0.9301	16,21	N/A	N/A
4	16	20	1.8000	0.6300	16,20	N/A	N/A
4	16	20	1.8000	0.6300	16,20	N/A	N/A
4	16	20	1.8000	0.6300	16,20	N/A	N/A
4	16	19	1.8000	0.0370	16,19	N/A	N/A
4	15	18	1.7000	0.9473	N/A	N/A	N/A
4	14	19	1.6000	0.6620	N/A	N/A	N/A
4	13	20	1.5000	0.1792	13,20	N/A	N/A
4	12	19	1.4000	0.4764	N/A	N/A	N/A
4	11	18	1.3000	0.6962	11,18	N/A	N/A
4	10	18	1.2000	0.7741	10,18	N/A	N/A
4	9	18	1.1000	0.7988	N/A	N/A	N/A
4	8	17	1.0000	0.6226	N/A	N/A	N/A
4	7	16	0.9000	0.8231	N/A	N/A	N/A
4	6	15	0.8000	0.1728	6,15	N/A	N/A
4	5	14	0.7000	0.4554	5,14	N/A	N/A
4	4	14	0.6000	0.9756	N/A	N/A	N/A
4	3	14	0.5000	0.0941	3,14	N/A	N/A
4	2	14	0.4000	0.8355	N/A	N/A	N/A
4	1	13	0.3000	0.9933	N/A	N/A	N/A
4	0	13	0.2000	0.5796	0,13	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	5.10	1
5	30	29	3.2000	0.4675	30,29	N/A	N/A
5	29	29	3.1000	0.8021	N/A	N/A	N/A
5	28	28	3.0000	0.7968	N/A	N/A	N/A
5	27	28	2.9000	0.4642	27,28	N/A	N/A
5	26	28	2.8000	0.8560	N/A	N/A	N/A
5	25	29	2.7000	0.3107	N/A	N/A	N/A
