CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	15.13	0
0	14	24	1.6000	0.8639	N/A	N/A	N/A
0	13	24	1.5000	0.4735	13,24	N/A	N/A
0	12	25	1.4000	0.9584	N/A	N/A	N/A
0	11	26	1.3000	0.9621	N/A	N/A	N/A
0	10	25	1.2000	0.8720	N/A	N/A	N/A
0	9	24	1.1000	0.6904	9,24	N/A	N/A
0	8	25	1.0000	0.9720	N/A	N/A	N/A
0	8	26	1.0000	0.7041	8,26	N/A	N/A
0	8	27	1.0000	0.7553	8,27	N/A	N/A
0	8	27	1.0000	0.7553	8,27	N/A	N/A
0	8	26	1.0000	0.7041	8,26	N/A	N/A
0	7	25	0.9000	0.6724	7,25	N/A	N/A
0	6	26	0.8000	0.9678	N/A	N/A	N/A
0	5	26	0.7000	0.6854	N/A	N/A	N/A
0	4	26	0.6000	0.6315	N/A	N/A	N/A
0	3	27	0.5000	0.9170	N/A	N/A	N/A
0	2	26	0.4000	0.5615	N/A	N/A	N/A
0	1	27	0.3000	0.7452	N/A	N/A	N/A
0	0	27	0.2000	0.2328	0,27	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	13.42	1
1	34	24	3.6000	0.8771	N/A	N/A	N/A
1	33	24	3.5000	0.2945	33,24	N/A	N/A
1	32	25	3.4000	0.9365	N/A	N/A	N/A
1	31	24	3.3000	0.5649	N/A	N/A	N/A
1	30	23	3.2000	0.2115	30,23	N/A	N/A
1	29	23	3.1000	0.7974	N/A	N/A	N/A
1	28	23	3.0000	0.8270	N/A	N/A	N/A
1	27	22	2.9000	0.7120	N/A	N/A	N/A
1	26	21	2.8000	0.8672	N/A	N/A	N/A
1	25	21	2.7000	0.8050	N/A	N/A	N/A
1	24	20	2.6000	0.6770	N/A	N/A	N/A
1	23	19	2.5000	0.7471	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	23.09	1
2	24	16	2.6000	0.8253	N/A	N/A	N/A
2	24	17	2.6000	0.2076	24,17	N/A	N/A
2	24	17	2.6000	0.2076	24,17	N/A	N/A
2	23	17	2.5000	0.3374	23,17	N/A	N/A
2	22	18	2.4000	0.8170	N/A	N/A	N/A
2	21	18	2.3000	0.8756	N/A	N/A	N/A
2	20	18	2.2000	0.5937	N/A	N/A	N/A
2	19	17	2.1000	0.6298	N/A	N/A	N/A
2	18	17	2.0000	0.9672	N/A	N/A	N/A
2	17	17	1.9000	0.4541	17,17	N/A	N/A
2	16	17	1.8000	0.6475	N/A	N/A	N/A
2	15	16	1.7000	0.9531	N/A	N/A	N/A
2	14	15	1.6000	0.4668	14,15	N/A	N/A
2	13	15	1.5000	0.2767	13,15	N/A	N/A
2	12	15	1.4000	0.3744	12,15	N/A	N/A
2	11	14	1.3000	0.8733	N/A	N/A	N/A
2	10	13	1.2000	0.9404	N/A	N/A	N/A
2	9	14	1.1000	0.3736	9,14	N/A	N/A
2	8	15	1.0000	0.9727	N/A	N/A	N/A
2	7	15	0.9000	0.0142	N/A	N/A	N/A
2	6	15	0.8000	0.7614	N/A	N/A	N/A
2	5	15	0.7000	0.7813	N/A	N/A	N/A
2	4	16	0.6000	0.7447	N/A	N/A	N/A
2	3	16	0.5000	0.9868	N/A	N/A	N/A
2	2	17	0.4000	0.8457	N/A	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	25.18	0
3	24	35	2.6000	0.9482	N/A	N/A	N/A
3	23	36	2.5000	0.9560	N/A	N/A	N/A
3	22	37	2.4000	0.9889	N/A	N/A	N/A
3	21	37	2.3000	0.9588	N/A	N/A	N/A
3	20	37	2.2000	0.8959	N/A	N/A	N/A
3	19	38	2.1000	0.8575	N/A	N/A	N/A
3	19	38	2.1000	0.8575	19,38	N/A	N/A
3	19	38	2.1000	0.8575	19,38	N/A	N/A
3	19	39	2.1000	0.3064	19,39	N/A	N/A
3	19	39	2.1000	0.3064	19,39	N/A	N/A
3	19	38	2.1000	0.8575	19,38	N/A	N/A
3	19	37	2.1000	0.5346	19,37	N/A	N/A
3	19	36	2.1000	0.1223	19,36	N/A	N/A
3	18	35	2.0000	0.6542	18,35	N/A	N/A
3	17	36	1.9000	0.9141	N/A	N/A	N/A
3	16	36	1.8000	0.8955	N/A	N/A	N/A
3	15	36	1.7000	0.4840	15,36	N/A	N/A
3	14	35	1.6000	0.7041	N/A	N/A	N/A
3	13	35	1.5000	0.8549	N/A	N/A	N/A
3	12	34	1.4000	0.7020	N/A	N/A	N/A
3	11	35	1.3000	0.2455	11,35	N/A	N/A
3	10	35	1.2000	0.5523	N/A	N/A	N/A
3	9	34	1.1000	0.3522	N/A	N/A	N/A
3	8	35	1.0000	0.9214	N/A	N/A	N/A
3	7	34	0.9000	0.9011	N/A	N/A	N/A
3	6	35	0.8000	0.9839	N/A	N/A	N/A
3	6	36	0.8000	0.1998	6,36	N/A	N/A
3	5	37	0.7000	0.8727	N/A	N/A	N/A
3	4	36	0.6000	0.8507	N/A	N/A	N/A
3	3	37	0.5000	0.9306	N/A	N/A	N/A
3	2	37	0.4000	0.9484	N/A	N/A	N/A
3	1	38	0.3000	0.9552	N/A	N/A	N/A
3	0	38	0.2000	0.1543	0,38	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	20.10	0
4	19	20	2.1000	0.1312	19,20	N/A	N/A
4	18	20	2.0000	0.2898	N/A	N/A	N/A
4	17	20	1.9000	0.8438	N/A	N/A	N/A
4	16	21	1.8000	0.7302	N/A	N/A	N/A
4	15	20	1.7000	0.9487	N/A	N/A	N/A
4	14	19	1.6000	0.9934	N/A	N/A	N/A
4	13	19	1.5000	0.8070	13,19	N/A	N/A
4	12	18	1.4000	0.5568	N/A	N/A	N/A
4	11	19	1.3000	0.7167	N/A	N/A	N/A
4	10	20	1.2000	0.4759	10,20	N/A	N/A
4	9	21	1.1000	0.1924	9,21	N/A	N/A
4	8	21	1.0000	0.1602	8,21	N/A	N/A
4	7	21	0.9000	0.2033	7,21	N/A	N/A
4	6	21	0.8000	0.9196	N/A	N/A	N/A
4	5	21	0.7000	0.7710	N/A	N/A	N/A
4	4	20	0.6000	0.3393	4,20	N/A	N/A
4	3	19	0.5000	0.9587	N/A	N/A	N/A
4	2	18	0.4000	0.6972	N/A	N/A	N/A
4	1	17	0.3000	0.3113	1,17	N/A	N/A
4	0	18	0.2000	0.7749	N/A	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	21.21	1
5	30	30	3.2000	0.4311	30,30	N/A	N/A
5	30	29	3.2000	0.6291	30,29	N/A	N/A
5	29	28	3.1000	0.8365	N/A	N/A	N/A
5	28	28	3.0000	0.9448	N/A	N/A	N/A
5	27	29	2.9000	0.1092	27,29	N/A	N/A
5	26	28	2.8000	0.8978	N/A	N/A	N/A
5	25	27	2.7000	0.6298	N/A	N/A	N/A
