CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	3.00	1
0	15	24	1.7000	0.0360	15,24	N/A	N/A
0	15	23	1.7000	0.1546	15,23	N/A	N/A
0	15	22	1.7000	0.3218	15,22	N/A	N/A
0	15	22	1.7000	0.3218	15,22	N/A	N/A
0	15	22	1.7000	0.3218	15,22	N/A	N/A
0	15	22	1.7000	0.3218	15,22	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	15.81	1
1	35	24	3.7000	0.1814	35,24	N/A	N/A
1	35	23	3.7000	0.6975	35,23	N/A	N/A
1	35	23	3.7000	0.6975	35,23	N/A	N/A
1	35	23	3.7000	0.6975	35,23	N/A	N/A
1	35	22	3.7000	0.9742	35,22	N/A	N/A
1	34	21	3.6000	0.3367	34,21	N/A	N/A
1	33	20	3.5000	0.5757	33,20	N/A	N/A
1	32	20	3.4000	0.6562	N/A	N/A	N/A
1	31	20	3.3000	0.5463	N/A	N/A	N/A
1	30	21	3.2000	0.8993	N/A	N/A	N/A
1	29	21	3.1000	0.0500	29,21	N/A	N/A
1	28	21	3.0000	0.7887	N/A	N/A	N/A
1	27	22	2.9000	0.9011	N/A	N/A	N/A
1	27	23	2.9000	0.8025	27,23	N/A	N/A
1	27	23	2.9000	0.8025	27,23	N/A	N/A
1	26	22	2.8000	0.4570	26,22	N/A	N/A
1	25	21	2.7000	0.8695	N/A	N/A	N/A
1	24	21	2.6000	0.7507	N/A	N/A	N/A
1	23	20	2.5000	0.4224	23,20	N/A	N/A
1	22	19	2.4000	0.7871	N/A	N/A	N/A
1	21	20	2.3000	0.8347	N/A	N/A	N/A
1	20	20	2.2000	0.8267	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	27.31	0
2	24	15	2.6000	0.8544	24,15	N/A	N/A
2	23	14	2.5000	0.6794	N/A	N/A	N/A
2	22	14	2.4000	0.8862	N/A	N/A	N/A
2	21	13	2.3000	0.5411	N/A	N/A	N/A
2	20	12	2.2000	0.9902	N/A	N/A	N/A
2	19	11	2.1000	0.7521	N/A	N/A	N/A
2	18	11	2.0000	0.9152	N/A	N/A	N/A
2	17	10	1.9000	0.9957	N/A	N/A	N/A
2	16	10	1.8000	0.5684	16,10	N/A	N/A
2	15	10	1.7000	0.9582	N/A	N/A	N/A
2	14	9	1.6000	0.7599	N/A	N/A	N/A
2	13	8	1.5000	0.9938	N/A	N/A	N/A
2	12	7	1.4000	0.7026	N/A	N/A	N/A
2	11	7	1.3000	0.9898	N/A	N/A	N/A
2	10	8	1.2000	0.9915	N/A	N/A	N/A
2	9	8	1.1000	0.9589	N/A	N/A	N/A
2	8	7	1.0000	0.7721	N/A	N/A	N/A
2	7	6	0.9000	0.1696	7,6	N/A	N/A
2	6	6	0.8000	0.6549	N/A	N/A	N/A
2	5	5	0.7000	0.4083	N/A	N/A	N/A
2	4	5	0.6000	0.3365	4,5	N/A	N/A
2	3	4	0.5000	0.1141	3,4	N/A	N/A
2	2	3	0.4000	0.1113	2,3	N/A	N/A
2	1	4	0.3000	0.9688	N/A	N/A	N/A
2	0	4	0.2000	0.8106	0,4	N/A	N/A
3	N/A	N/A	N/A	N/A	N/A	5.83	1
3	24	35	2.6000	0.9681	N/A	N/A	N/A
3	23	36	2.5000	0.9287	N/A	N/A	N/A
3	23	36	2.5000	0.9287	23,36	N/A	N/A
3	23	35	2.5000	0.1483	23,35	N/A	N/A
3	23	34	2.5000	0.8054	23,34	N/A	N/A
3	22	33	2.4000	0.9406	N/A	N/A	N/A
3	21	33	2.3000	0.5403	N/A	N/A	N/A
3	20	32	2.2000	0.8432	N/A	N/A	N/A
4	N/A	N/A	N/A	N/A	N/A	4.24	1
4	19	21	2.1000	0.8493	N/A	N/A	N/A
4	19	21	2.1000	0.8493	19,21	N/A	N/A
4	19	21	2.1000	0.8493	19,21	N/A	N/A
4	19	22	2.1000	0.0631	19,22	N/A	N/A
4	18	22	2.0000	0.2500	18,22	N/A	N/A
4	17	23	1.9000	0.9785	N/A	N/A	N/A
5	N/A	N/A	N/A	N/A	N/A	8.00	1
5	29	29	3.1000	0.8517	N/A	N/A	N/A
5	28	28	3.0000	0.2008	28,28	N/A	N/A
5	27	27	2.9000	0.8751	N/A	N/A	N/A
5	26	27	2.8000	0.8730	N/A	N/A	N/A
5	25	27	2.7000	0.7130	N/A	N/A	N/A
5	24	28	2.6000	0.6560	N/A	N/A	N/A
5	23	29	2.5000	0.1904	23,29	N/A	N/A
5	22	30	2.4000	0.7768	N/A	N/A	N/A
