CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	5.83	1
0	16	26	0.5000	N/A	N/A
0	17	26	0.5000	N/A	N/A
0	17	25	0.5000	N/A	N/A
0	18	24	0.5000	N/A	N/A
0	18	23	0.5000	N/A	N/A
0	17	22	0.5000	N/A	N/A
0	17	21	0.5000	N/A	N/A
0	18	20	0.5000	N/A	N/A
1	N/A	N/A	N/A	5.66	1
1	36	26	0.5000	N/A	N/A
1	37	26	0.5000	N/A	N/A
1	36	27	0.5000	N/A	N/A
1	37	28	0.5000	N/A	N/A
1	38	27	0.5000	N/A	N/A
1	39	28	0.5000	N/A	N/A
1	40	29	0.5000	N/A	N/A
1	40	30	0.5000	N/A	N/A
1	41	30	0.5000	N/A	N/A
1	41	29	0.5000	N/A	N/A
1	40	28	0.5000	N/A	N/A
1	39	28	0.5000	N/A	N/A
1	39	29	0.5000	N/A	N/A
1	38	29	0.5000	N/A	N/A
1	38	28	0.5000	N/A	N/A
1	39	27	0.5000	N/A	N/A
1	39	26	0.5000	N/A	N/A
1	38	26	0.5000	N/A	N/A
1	37	25	0.5000	N/A	N/A
1	36	25	0.5000	N/A	N/A
1	35	25	0.5000	N/A	N/A
1	35	24	0.5000	N/A	N/A
1	35	23	0.5000	N/A	N/A
1	35	22	0.5000	N/A	N/A
1	36	22	0.5000	N/A	N/A
1	35	23	0.5000	N/A	N/A
1	35	24	0.5000	N/A	N/A
1	34	24	0.5000	N/A	N/A
1	33	23	0.5000	N/A	N/A
1	32	24	0.5000	N/A	N/A
1	32	25	0.5000	N/A	N/A
1	32	26	0.5000	N/A	N/A
1	31	27	0.5000	N/A	N/A
1	30	28	0.5000	N/A	N/A
1	31	29	0.5000	N/A	N/A
2	N/A	N/A	N/A	17.00	0
2	26	16	0.5000	N/A	N/A
2	27	17	0.5000	N/A	N/A
2	28	16	0.5000	N/A	N/A
2	29	15	0.5000	N/A	N/A
2	30	16	0.5000	N/A	N/A
2	30	17	0.5000	N/A	N/A
2	31	18	0.5000	N/A	N/A
2	31	19	0.5000	N/A	N/A
2	32	19	0.5000	N/A	N/A
2	32	20	0.5000	N/A	N/A
2	32	21	0.5000	N/A	N/A
2	31	21	0.5000	N/A	N/A
2	30	21	0.5000	N/A	N/A
2	30	20	0.5000	N/A	N/A
2	30	19	0.5000	N/A	N/A
2	31	18	0.5000	N/A	N/A
2	31	17	0.5000	N/A	N/A
2	32	17	0.5000	N/A	N/A
2	32	16	0.5000	N/A	N/A
2	33	15	0.5000	N/A	N/A
2	34	15	0.5000	N/A	N/A
2	33	16	0.5000	N/A	N/A
2	32	17	0.5000	N/A	N/A
2	32	18	0.5000	N/A	N/A
2	33	18	0.5000	N/A	N/A
2	33	19	0.5000	N/A	N/A
2	34	19	0.5000	N/A	N/A
2	33	19	0.5000	N/A	N/A
2	33	18	0.5000	N/A	N/A
2	33	17	0.5000	N/A	N/A
2	34	16	0.5000	N/A	N/A
2	34	15	0.5000	N/A	N/A
2	34	14	0.5000	N/A	N/A
2	35	13	0.5000	N/A	N/A
2	35	14	0.5000	N/A	N/A
2	35	15	0.5000	N/A	N/A
2	36	15	0.5000	N/A	N/A
2	35	14	0.5000	N/A	N/A
2	35	13	0.5000	N/A	N/A
2	35	12	0.5000	N/A	N/A
2	36	12	0.5000	N/A	N/A
2	36	11	0.5000	N/A	N/A
2	35	10	0.5000	N/A	N/A
2	34	9	0.5000	N/A	N/A
2	34	10	0.5000	N/A	N/A
2	35	10	0.5000	N/A	N/A
2	34	9	0.5000	N/A	N/A
2	34	8	0.5000	N/A	N/A
2	35	7	0.5000	N/A	N/A
2	35	6	0.5000	N/A	N/A
2	36	6	0.5000	N/A	N/A
2	35	5	0.5000	N/A	N/A
2	34	5	0.5000	N/A	N/A
2	34	4	0.5000	N/A	N/A
2	35	4	0.5000	N/A	N/A
2	34	3	0.5000	N/A	N/A
2	34	2	0.5000	N/A	N/A
2	34	1	0.5000	N/A	N/A
2	33	0	0.5000	N/A	N/A
3	N/A	N/A	N/A	26.57	0
3	24	35	0.5000	N/A	N/A
3	23	35	0.5000	N/A	N/A
3	23	34	0.5000	N/A	N/A
3	22	33	0.5000	N/A	N/A
3	21	32	0.5000	N/A	N/A
3	20	33	0.5000	N/A	N/A
3	19	32	0.5000	N/A	N/A
3	18	33	0.5000	N/A	N/A
3	17	32	0.5000	N/A	N/A
3	17	33	0.5000	N/A	N/A
3	17	34	0.5000	N/A	N/A
3	17	35	0.5000	N/A	N/A
3	16	35	0.5000	N/A	N/A
3	16	34	0.5000	N/A	N/A
3	16	33	0.5000	N/A	N/A
3	15	32	0.5000	N/A	N/A
3	14	33	0.5000	N/A	N/A
3	13	33	0.5000	N/A	N/A
3	13	34	0.5000	N/A	N/A
3	12	34	0.5000	N/A	N/A
3	12	35	0.5000	N/A	N/A
3	13	35	0.5000	N/A	N/A
3	12	35	0.5000	N/A	N/A
3	11	36	0.5000	N/A	N/A
3	10	35	0.5000	N/A	N/A
3	10	34	0.5000	N/A	N/A
3	9	33	0.5000	N/A	N/A
3	9	32	0.5000	N/A	N/A
3	10	32	0.5000	N/A	N/A
3	9	31	0.5000	N/A	N/A
3	8	31	0.5000	N/A	N/A
3	8	32	0.5000	N/A	N/A
3	8	33	0.5000	N/A	N/A
3	8	34	0.5000	N/A	N/A
3	9	35	0.5000	N/A	N/A
3	10	34	0.5000	N/A	N/A
3	11	33	0.5000	N/A	N/A
3	11	32	0.5000	N/A	N/A
3	12	32	0.5000	N/A	N/A
3	12	33	0.5000	N/A	N/A
3	11	34	0.5000	N/A	N/A
3	11	35	0.5000	N/A	N/A
3	12	36	0.5000	N/A	N/A
3	13	35	0.5000	N/A	N/A
3	14	35	0.5000	N/A	N/A
3	14	36	0.5000	N/A	N/A
3	13	36	0.5000	N/A	N/A
3	12	37	0.5000	N/A	N/A
3	11	37	0.5000	N/A	N/A
3	10	38	0.5000	N/A	N/A
3	9	38	0.5000	N/A	N/A
3	9	39	0.5000	N/A	N/A
3	10	39	0.5000	N/A	N/A
3	10	38	0.5000	N/A	N/A
3	9	37	0.5000	N/A	N/A
3	8	36	0.5000	N/A	N/A
3	7	35	0.5000	N/A	N/A
3	7	34	0.5000	N/A	N/A
3	7	33	0.5000	N/A	N/A
3	6	32	0.5000	N/A	N/A
3	6	31	0.5000	N/A	N/A
3	6	30	0.5000	N/A	N/A
3	6	29	0.5000	N/A	N/A
3	7	29	0.5000	N/A	N/A
3	6	28	0.5000	N/A	N/A
3	5	29	0.5000	N/A	N/A
3	4	28	0.5000	N/A	N/A
3	3	27	0.5000	N/A	N/A
3	2	27	0.5000	N/A	N/A
3	1	26	0.5000	N/A	N/A
3	0	26	0.5000	N/A	N/A
4	N/A	N/A	N/A	2.00	1
4	20	19	0.5000	N/A	N/A
4	21	18	0.5000	N/A	N/A
4	21	17	0.5000	N/A	N/A
4	21	16	0.5000	N/A	N/A
4	20	15	0.5000	N/A	N/A
4	20	16	0.5000	N/A	N/A
4	20	17	0.5000	N/A	N/A
4	20	18	0.5000	N/A	N/A
5	N/A	N/A	N/A	6.71	1
5	30	31	0.5000	N/A	N/A
5	29	32	0.5000	N/A	N/A
5	28	32	0.5000	N/A	N/A
5	27	31	0.5000	N/A	N/A
5	26	31	0.5000	N/A	N/A
5	25	31	0.5000	N/A	N/A
5	24	32	0.5000	N/A	N/A
5	24	33	0.5000	N/A	N/A
