CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	2.24	1
0	16	25	0.5000	N/A	N/A
0	16	24	0.5000	N/A	N/A
0	16	23	0.5000	N/A	N/A
1	N/A	N/A	N/A	24.19	0
1	35	26	0.5000	N/A	N/A
1	36	26	0.5000	N/A	N/A
1	36	25	0.5000	N/A	N/A
1	37	24	0.5000	N/A	N/A
1	37	25	0.5000	N/A	N/A
1	36	26	0.5000	N/A	N/A
1	35	27	0.5000	N/A	N/A
1	34	28	0.5000	N/A	N/A
1	33	28	0.5000	N/A	N/A
1	33	29	0.5000	N/A	N/A
1	34	29	0.5000	N/A	N/A
1	33	30	0.5000	N/A	N/A
1	34	31	0.5000	N/A	N/A
1	34	32	0.5000	N/A	N/A
1	34	33	0.5000	N/A	N/A
1	33	34	0.5000	N/A	N/A
1	34	35	0.5000	N/A	N/A
1	35	34	0.5000	N/A	N/A
1	36	35	0.5000	N/A	N/A
1	36	36	0.5000	N/A	N/A
1	37	37	0.5000	N/A	N/A
1	38	38	0.5000	N/A	N/A
1	38	39	0.5000	N/A	N/A
1	39	39	0.5000	N/A	N/A
1	38	39	0.5000	N/A	N/A
1	37	39	0.5000	N/A	N/A
1	36	39	0.5000	N/A	N/A
1	36	40	0.5000	N/A	N/A
1	37	40	0.5000	N/A	N/A
1	37	41	0.5000	N/A	N/A
1	38	42	0.5000	N/A	N/A
1	39	42	0.5000	N/A	N/A
1	39	41	0.5000	N/A	N/A
1	38	41	0.5000	N/A	N/A
1	37	42	0.5000	N/A	N/A
1	36	43	0.5000	N/A	N/A
1	36	44	0.5000	N/A	N/A
1	36	45	0.5000	N/A	N/A
1	37	46	0.5000	N/A	N/A
1	38	46	0.5000	N/A	N/A
1	37	47	0.5000	N/A	N/A
1	37	48	0.5000	N/A	N/A
1	38	48	0.5000	N/A	N/A
1	38	47	0.5000	N/A	N/A
1	39	46	0.5000	N/A	N/A
1	39	47	0.5000	N/A	N/A
1	38	47	0.5000	N/A	N/A
1	37	47	0.5000	N/A	N/A
1	37	48	0.5000	N/A	N/A
1	38	49	0.5000	N/A	N/A
2	N/A	N/A	N/A	25.02	0
2	25	14	0.5000	N/A	N/A
2	26	14	0.5000	N/A	N/A
2	25	13	0.5000	N/A	N/A
2	24	14	0.5000	N/A	N/A
2	24	15	0.5000	N/A	N/A
2	23	15	0.5000	N/A	N/A
2	22	14	0.5000	N/A	N/A
2	21	15	0.5000	N/A	N/A
2	22	16	0.5000	N/A	N/A
2	23	16	0.5000	N/A	N/A
2	23	17	0.5000	N/A	N/A
2	24	17	0.5000	N/A	N/A
2	23	18	0.5000	N/A	N/A
2	24	19	0.5000	N/A	N/A
