CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	15.03	0
0	16	26	0.5000	N/A	N/A
0	17	26	0.5000	N/A	N/A
0	16	26	0.5000	N/A	N/A
0	15	25	0.5000	N/A	N/A
0	14	25	0.5000	N/A	N/A
0	13	25	0.5000	N/A	N/A
0	12	25	0.5000	N/A	N/A
0	12	26	0.5000	N/A	N/A
0	12	27	0.5000	N/A	N/A
0	11	27	0.5000	N/A	N/A
0	10	27	0.5000	N/A	N/A
0	10	28	0.5000	N/A	N/A
0	11	29	0.5000	N/A	N/A
0	12	29	0.5000	N/A	N/A
0	11	29	0.5000	N/A	N/A
0	10	29	0.5000	N/A	N/A
0	9	30	0.5000	N/A	N/A
0	8	30	0.5000	N/A	N/A
0	8	29	0.5000	N/A	N/A
0	7	28	0.5000	N/A	N/A
0	7	27	0.5000	N/A	N/A
0	6	27	0.5000	N/A	N/A
0	6	26	0.5000	N/A	N/A
0	7	26	0.5000	N/A	N/A
0	6	26	0.5000	N/A	N/A
0	5	26	0.5000	N/A	N/A
0	4	25	0.5000	N/A	N/A
0	3	25	0.5000	N/A	N/A
0	2	24	0.5000	N/A	N/A
0	2	25	0.5000	N/A	N/A
0	1	25	0.5000	N/A	N/A
0	0	24	0.5000	N/A	N/A
1	N/A	N/A	N/A	12.53	1
1	36	26	0.5000	N/A	N/A
1	37	27	0.5000	N/A	N/A
1	37	26	0.5000	N/A	N/A
1	36	26	0.5000	N/A	N/A
1	36	25	0.5000	N/A	N/A
1	35	24	0.5000	N/A	N/A
1	34	23	0.5000	N/A	N/A
1	33	22	0.5000	N/A	N/A
1	33	23	0.5000	N/A	N/A
1	34	24	0.5000	N/A	N/A
1	34	23	0.5000	N/A	N/A
1	33	22	0.5000	N/A	N/A
1	32	23	0.5000	N/A	N/A
1	31	23	0.5000	N/A	N/A
1	30	22	0.5000	N/A	N/A
1	30	21	0.5000	N/A	N/A
1	30	20	0.5000	N/A	N/A
1	29	20	0.5000	N/A	N/A
1	28	19	0.5000	N/A	N/A
1	27	18	0.5000	N/A	N/A
1	26	19	0.5000	N/A	N/A
1	26	20	0.5000	N/A	N/A
1	27	21	0.5000	N/A	N/A
1	27	20	0.5000	N/A	N/A
1	26	19	0.5000	N/A	N/A
1	25	18	0.5000	N/A	N/A
1	24	19	0.5000	N/A	N/A
2	N/A	N/A	N/A	3.61	1
2	24	16	0.5000	N/A	N/A
2	23	15	0.5000	N/A	N/A
2	22	14	0.5000	N/A	N/A
2	21	14	0.5000	N/A	N/A
2	20	13	0.5000	N/A	N/A
2	20	14	0.5000	N/A	N/A
2	21	14	0.5000	N/A	N/A
2	21	15	0.5000	N/A	N/A
2	21	16	0.5000	N/A	N/A
2	22	16	0.5000	N/A	N/A
2	22	15	0.5000	N/A	N/A
2	21	14	0.5000	N/A	N/A
2	21	15	0.5000	N/A	N/A
2	22	16	0.5000	N/A	N/A
2	22	17	0.5000	N/A	N/A
3	N/A	N/A	N/A	14.14	0
3	26	36	0.5000	N/A	N/A
3	27	37	0.5000	N/A	N/A
3	28	37	0.5000	N/A	N/A
3	28	38	0.5000	N/A	N/A
3	27	38	0.5000	N/A	N/A
3	27	37	0.5000	N/A	N/A
3	26	37	0.5000	N/A	N/A
3	25	37	0.5000	N/A	N/A
3	24	36	0.5000	N/A	N/A
3	23	36	0.5000	N/A	N/A
3	23	37	0.5000	N/A	N/A
3	24	37	0.5000	N/A	N/A
3	23	36	0.5000	N/A	N/A
3	22	37	0.5000	N/A	N/A
3	22	38	0.5000	N/A	N/A
3	21	39	0.5000	N/A	N/A
3	21	40	0.5000	N/A	N/A
3	22	41	0.5000	N/A	N/A
3	23	41	0.5000	N/A	N/A
3	22	41	0.5000	N/A	N/A
3	21	41	0.5000	N/A	N/A
3	21	42	0.5000	N/A	N/A
3	21	43	0.5000	N/A	N/A
3	21	44	0.5000	N/A	N/A
3	22	44	0.5000	N/A	N/A
3	22	45	0.5000	N/A	N/A
3	23	45	0.5000	N/A	N/A
3	23	44	0.5000	N/A	N/A
3	24	43	0.5000	N/A	N/A
3	24	42	0.5000	N/A	N/A
3	25	41	0.5000	N/A	N/A
3	26	40	0.5000	N/A	N/A
3	27	41	0.5000	N/A	N/A
3	28	42	0.5000	N/A	N/A
3	29	41	0.5000	N/A	N/A
3	30	40	0.5000	N/A	N/A
3	31	39	0.5000	N/A	N/A
3	32	39	0.5000	N/A	N/A
3	32	40	0.5000	N/A	N/A
3	32	41	0.5000	N/A	N/A
3	33	42	0.5000	N/A	N/A
3	34	42	0.5000	N/A	N/A
3	34	43	0.5000	N/A	N/A
3	34	44	0.5000	N/A	N/A
3	34	45	0.5000	N/A	N/A
3	34	46	0.5000	N/A	N/A
3	35	46	0.5000	N/A	N/A
