CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	17.00	0
0	14	24	0.5000	N/A	N/A
0	13	23	0.5000	N/A	N/A
0	12	24	0.5000	N/A	N/A
0	11	23	0.5000	N/A	N/A
0	11	24	0.5000	N/A	N/A
0	10	24	0.5000	N/A	N/A
0	9	24	0.5000	N/A	N/A
0	9	25	0.5000	N/A	N/A
0	10	25	0.5000	N/A	N/A
0	10	26	0.5000	N/A	N/A
0	11	27	0.5000	N/A	N/A
0	11	26	0.5000	N/A	N/A
0	10	25	0.5000	N/A	N/A
0	9	24	0.5000	N/A	N/A
0	9	23	0.5000	N/A	N/A
0	8	22	0.5000	N/A	N/A
0	7	21	0.5000	N/A	N/A
0	6	22	0.5000	N/A	N/A
0	5	23	0.5000	N/A	N/A
0	4	24	0.5000	N/A	N/A
0	5	25	0.5000	N/A	N/A
0	5	24	0.5000	N/A	N/A
0	5	23	0.5000	N/A	N/A
0	6	22	0.5000	N/A	N/A
0	7	22	0.5000	N/A	N/A
0	6	21	0.5000	N/A	N/A
0	5	20	0.5000	N/A	N/A
0	4	19	0.5000	N/A	N/A
0	3	19	0.5000	N/A	N/A
0	3	18	0.5000	N/A	N/A
0	2	18	0.5000	N/A	N/A
0	2	17	0.5000	N/A	N/A
0	3	16	0.5000	N/A	N/A
0	4	17	0.5000	N/A	N/A
0	5	16	0.5000	N/A	N/A
0	6	15	0.5000	N/A	N/A
0	7	16	0.5000	N/A	N/A
0	8	17	0.5000	N/A	N/A
0	9	16	0.5000	N/A	N/A
0	9	17	0.5000	N/A	N/A
0	9	18	0.5000	N/A	N/A
0	8	19	0.5000	N/A	N/A
0	7	20	0.5000	N/A	N/A
0	7	21	0.5000	N/A	N/A
0	7	22	0.5000	N/A	N/A
0	7	23	0.5000	N/A	N/A
0	8	23	0.5000	N/A	N/A
0	7	22	0.5000	N/A	N/A
0	6	21	0.5000	N/A	N/A
0	6	20	0.5000	N/A	N/A
0	5	19	0.5000	N/A	N/A
0	4	18	0.5000	N/A	N/A
0	3	18	0.5000	N/A	N/A
0	2	17	0.5000	N/A	N/A
0	1	18	0.5000	N/A	N/A
0	0	17	0.5000	N/A	N/A
1	N/A	N/A	N/A	16.55	1
1	36	25	0.5000	N/A	N/A
1	35	24	0.5000	N/A	N/A
1	34	25	0.5000	N/A	N/A
1	33	26	0.5000	N/A	N/A
1	32	26	0.5000	N/A	N/A
1	32	25	0.5000	N/A	N/A
1	33	24	0.5000	N/A	N/A
1	34	23	0.5000	N/A	N/A
1	35	24	0.5000	N/A	N/A
1	35	23	0.5000	N/A	N/A
1	36	22	0.5000	N/A	N/A
1	36	23	0.5000	N/A	N/A
1	35	23	0.5000	N/A	N/A
1	34	22	0.5000	N/A	N/A
1	34	23	0.5000	N/A	N/A
1	35	24	0.5000	N/A	N/A
1	36	23	0.5000	N/A	N/A
