CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	2.83	1
0	16	24	0.5000	N/A	N/A
0	17	23	0.5000	N/A	N/A
1	N/A	N/A	N/A	15.30	1
1	36	25	0.5000	N/A	N/A
1	36	24	0.5000	N/A	N/A
1	37	23	0.5000	N/A	N/A
1	37	22	0.5000	N/A	N/A
1	38	21	0.5000	N/A	N/A
1	39	20	0.5000	N/A	N/A
1	39	19	0.5000	N/A	N/A
1	39	18	0.5000	N/A	N/A
1	38	18	0.5000	N/A	N/A
1	37	19	0.5000	N/A	N/A
1	36	18	0.5000	N/A	N/A
1	35	19	0.5000	N/A	N/A
1	34	19	0.5000	N/A	N/A
1	33	19	0.5000	N/A	N/A
1	32	19	0.5000	N/A	N/A
1	31	20	0.5000	N/A	N/A
1	31	21	0.5000	N/A	N/A
1	30	22	0.5000	N/A	N/A
1	29	23	0.5000	N/A	N/A
1	28	24	0.5000	N/A	N/A
1	27	23	0.5000	N/A	N/A
1	27	24	0.5000	N/A	N/A
1	28	24	0.5000	N/A	N/A
1	28	25	0.5000	N/A	N/A
1	27	25	0.5000	N/A	N/A
1	26	24	0.5000	N/A	N/A
1	25	23	0.5000	N/A	N/A
1	24	23	0.5000	N/A	N/A
1	24	22	0.5000	N/A	N/A
1	23	21	0.5000	N/A	N/A
1	22	22	0.5000	N/A	N/A
1	22	23	0.5000	N/A	N/A
1	23	23	0.5000	N/A	N/A
1	22	23	0.5000	N/A	N/A
1	21	23	0.5000	N/A	N/A
1	20	22	0.5000	N/A	N/A
2	N/A	N/A	N/A	21.93	0
2	25	14	0.5000	N/A	N/A
2	25	13	0.5000	N/A	N/A
2	26	13	0.5000	N/A	N/A
2	26	14	0.5000	N/A	N/A
2	25	15	0.5000	N/A	N/A
2	24	15	0.5000	N/A	N/A
2	23	15	0.5000	N/A	N/A
2	23	14	0.5000	N/A	N/A
2	23	13	0.5000	N/A	N/A
2	22	12	0.5000	N/A	N/A
2	21	13	0.5000	N/A	N/A
2	20	13	0.5000	N/A	N/A
2	19	12	0.5000	N/A	N/A
2	18	11	0.5000	N/A	N/A
2	18	10	0.5000	N/A	N/A
2	19	10	0.5000	N/A	N/A
2	19	11	0.5000	N/A	N/A
2	20	12	0.5000	N/A	N/A
2	21	12	0.5000	N/A	N/A
2	21	11	0.5000	N/A	N/A
2	21	10	0.5000	N/A	N/A
2	22	9	0.5000	N/A	N/A
2	22	8	0.5000	N/A	N/A
2	23	7	0.5000	N/A	N/A
2	23	8	0.5000	N/A	N/A
2	22	8	0.5000	N/A	N/A
2	21	7	0.5000	N/A	N/A
2	20	7	0.5000	N/A	N/A
2	19	6	0.5000	N/A	N/A
2	19	7	0.5000	N/A	N/A
2	20	8	0.5000	N/A	N/A
2	21	7	0.5000	N/A	N/A
2	22	8	0.5000	N/A	N/A
2	23	8	0.5000	N/A	N/A
2	23	7	0.5000	N/A	N/A
2	22	6	0.5000	N/A	N/A
2	21	7	0.5000	N/A	N/A
2	20	8	0.5000	N/A	N/A
2	19	8	0.5000	N/A	N/A
2	18	7	0.5000	N/A	N/A
2	17	7	0.5000	N/A	N/A
2	17	8	0.5000	N/A	N/A
2	16	8	0.5000	N/A	N/A
2	15	8	0.5000	N/A	N/A
2	15	9	0.5000	N/A	N/A
2	14	9	0.5000	N/A	N/A
2	14	8	0.5000	N/A	N/A
2	13	7	0.5000	N/A	N/A
2	12	7	0.5000	N/A	N/A
2	11	7	0.5000	N/A	N/A
2	11	6	0.5000	N/A	N/A
2	12	5	0.5000	N/A	N/A
2	12	4	0.5000	N/A	N/A
2	11	4	0.5000	N/A	N/A
2	10	3	0.5000	N/A	N/A
2	9	3	0.5000	N/A	N/A
2	8	2	0.5000	N/A	N/A
2	8	3	0.5000	N/A	N/A
2	9	4	0.5000	N/A	N/A
2	10	3	0.5000	N/A	N/A
2	11	2	0.5000	N/A	N/A
2	11	3	0.5000	N/A	N/A
2	12	3	0.5000	N/A	N/A
2	12	4	0.5000	N/A	N/A
2	12	5	0.5000	N/A	N/A
2	11	5	0.5000	N/A	N/A
2	11	4	0.5000	N/A	N/A
2	10	3	0.5000	N/A	N/A
2	10	2	0.5000	N/A	N/A
2	10	1	0.5000	N/A	N/A
2	9	0	0.5000	N/A	N/A
3	N/A	N/A	N/A	7.07	1
3	24	36	0.5000	N/A	N/A
3	24	37	0.5000	N/A	N/A
3	25	38	0.5000	N/A	N/A
3	25	37	0.5000	N/A	N/A
3	25	36	0.5000	N/A	N/A
3	26	36	0.5000	N/A	N/A
3	26	35	0.5000	N/A	N/A
3	25	34	0.5000	N/A	N/A
3	24	34	0.5000	N/A	N/A
3	23	35	0.5000	N/A	N/A
3	22	34	0.5000	N/A	N/A
3	21	33	0.5000	N/A	N/A
3	20	32	0.5000	N/A	N/A
3	19	32	0.5000	N/A	N/A
3	19	31	0.5000	N/A	N/A
3	20	30	0.5000	N/A	N/A
4	N/A	N/A	N/A	2.24	1
4	19	21	0.5000	N/A	N/A
4	19	22	0.5000	N/A	N/A
5	N/A	N/A	N/A	8.25	1
5	29	31	0.5000	N/A	N/A
5	28	32	0.5000	N/A	N/A
5	27	31	0.5000	N/A	N/A
5	26	30	0.5000	N/A	N/A
5	26	29	0.5000	N/A	N/A
5	27	28	0.5000	N/A	N/A
5	28	27	0.5000	N/A	N/A
5	29	27	0.5000	N/A	N/A
5	28	28	0.5000	N/A	N/A
5	27	27	0.5000	N/A	N/A
5	26	27	0.5000	N/A	N/A
5	25	26	0.5000	N/A	N/A
5	24	25	0.5000	N/A	N/A
5	24	26	0.5000	N/A	N/A
5	23	27	0.5000	N/A	N/A
5	22	28	0.5000	N/A	N/A
