VesselID	PositionX	PositionY	VEGFValue	Displacement	AnastomosisCount	Status
1	15	25	0.9105	15.652475842498529	1	Active
1	14	26	0.9269	15.652475842498529	1	Active
1	14	26	0.9269	15.652475842498529	1	Active
1	14	27	0.8916	15.652475842498529	1	Active
1	14	27	0.8916	15.652475842498529	1	Active
1	14	28	0.8330	15.652475842498529	1	Active
1	14	28	0.8330	15.652475842498529	1	Active
1	13	28	0.6465	15.652475842498529	1	Active
1	13	28	0.6465	15.652475842498529	1	Active
1	12	28	0.7287	15.652475842498529	1	Active
1	12	28	0.7287	15.652475842498529	1	Active
1	12	29	0.6250	15.652475842498529	1	Active
1	12	29	0.6250	15.652475842498529	1	Active
1	11	29	0.4894	15.652475842498529	1	Active
1	11	29	0.4894	15.652475842498529	1	Active
1	11	28	0.5158	15.652475842498529	1	Active
1	11	28	0.5158	15.652475842498529	1	Active
1	10	27	0.5303	15.652475842498529	1	Active
1	10	27	0.5303	15.652475842498529	1	Active
1	9	26	0.4521	15.652475842498529	1	Active
1	9	26	0.4521	15.652475842498529	1	Active
1	9	27	0.3383	15.652475842498529	1	Active
1	9	27	0.3383	15.652475842498529	1	Active
1	8	28	0.3275	15.652475842498529	1	Active
1	8	28	0.3275	15.652475842498529	1	Active
1	9	29	0.4381	15.652475842498529	1	Active
1	9	29	0.4381	15.652475842498529	1	Active
1	10	29	0.3642	15.652475842498529	1	Active
1	10	29	0.3642	15.652475842498529	1	Active
1	10	30	0.3218	15.652475842498529	1	Active
1	10	30	0.3218	15.652475842498529	1	Active
1	11	31	0.3484	15.652475842498529	1	Active
1	11	31	0.3484	15.652475842498529	1	Active
1	11	30	0.2824	15.652475842498529	1	Active
1	11	30	0.2824	15.652475842498529	1	Active
1	12	30	0.1908	15.652475842498529	1	Active
1	12	30	0.1908	15.652475842498529	1	Active
1	12	31	0.1528	15.652475842498529	1	Active
1	12	31	0.1528	15.652475842498529	1	Active
1	13	31	0.1578	15.652475842498529	1	Active
1	13	31	0.1578	15.652475842498529	1	Active
1	13	30	0.2112	15.652475842498529	1	Active
1	13	30	0.2112	15.652475842498529	1	Active
1	14	30	0.0827	15.652475842498529	1	Active
1	14	30	0.0827	15.652475842498529	1	Active
1	14	31	0.3016	15.652475842498529	1	Active
1	14	31	0.3016	15.652475842498529	1	Active
1	14	32	0.1816	15.652475842498529	1	Active
1	14	32	0.1816	15.652475842498529	1	Active
1	15	33	0.2256	15.652475842498529	1	Active
1	15	33	0.2256	15.652475842498529	1	Active
1	16	34	0.2482	15.652475842498529	1	Active
1	16	34	0.2482	15.652475842498529	1	Active
1	17	35	0.2150	15.652475842498529	1	Active
1	17	35	0.2150	15.652475842498529	1	Active
1	18	34	0.1617	15.652475842498529	1	Active
1	18	34	0.1617	15.652475842498529	1	Active
1	19	33	0.2028	15.652475842498529	1	Active
1	19	33	0.2028	15.652475842498529	1	Active
1	20	32	0.1778	15.652475842498529	1	Active
1	20	32	0.1778	15.652475842498529	1	Active
1	21	31	0.1529	15.652475842498529	1	Active
1	21	31	0.1529	15.652475842498529	1	Active
1	22	31	0.1400	15.652475842498529	1	Active
1	22	31	0.1400	15.652475842498529	1	Active
1	21	30	0.1228	15.652475842498529	1	Active
1	21	30	0.1228	15.652475842498529	1	Active
1	20	29	0.0980	15.652475842498529	1	Active
1	20	29	0.0980	15.652475842498529	1	Active
1	19	29	0.1330	15.652475842498529	1	Active
1	19	29	0.1330	15.652475842498529	1	Active
1	18	29	0.1550	15.652475842498529	1	Active
1	18	29	0.1550	15.652475842498529	1	Active
1	18	30	0.1188	15.652475842498529	1	Active
1	18	30	0.1188	15.652475842498529	1	Active
1	18	31	0.1286	15.652475842498529	1	Active
1	18	31	0.1286	15.652475842498529	1	Active
1	19	32	0.0758	15.652475842498529	1	Active
1	19	32	0.0758	15.652475842498529	1	Active
1	20	31	0.0322	15.652475842498529	1	Active
1	20	31	0.0322	15.652475842498529	1	Active
1	21	32	0.0493	15.652475842498529	1	Active
1	21	32	0.0493	15.652475842498529	1	Active
1	22	33	0.0306	15.652475842498529	1	Active
1	22	33	0.0306	15.652475842498529	1	Active
1	23	33	0.0877	15.652475842498529	1	Active
1	23	33	0.0877	15.652475842498529	1	Active
1	22	34	0.0497	15.652475842498529	1	Active
1	22	34	0.0497	15.652475842498529	1	Active
1	21	34	0.0819	15.652475842498529	1	Active
1	21	34	0.0819	15.652475842498529	1	Active
1	21	35	0.0618	15.652475842498529	1	Active
1	21	35	0.0618	15.652475842498529	1	Active
1	22	36	0.0497	15.652475842498529	1	Active
1	22	36	0.0497	15.652475842498529	1	Active
1	23	36	0.0637	15.652475842498529	1	Active
1	23	36	0.0637	15.652475842498529	1	Active
1	22	37	0.0395	15.652475842498529	1	Active
1	22	37	0.0395	15.652475842498529	1	Active
1	21	38	0.0560	15.652475842498529	1	Active
1	21	38	0.0560	15.652475842498529	1	Active
1	20	38	0.0513	15.652475842498529	1	Active
1	20	38	0.0513	15.652475842498529	1	Active
1	19	39	0.0540	15.652475842498529	1	Active
1	19	39	0.0540	15.652475842498529	1	Active
1	18	40	0.0571	15.652475842498529	1	Active
1	18	40	0.0571	15.652475842498529	1	Active
1	17	40	0.0546	15.652475842498529	1	Active
1	17	40	0.0546	15.652475842498529	1	Active
1	16	40	0.0537	15.652475842498529	1	Active
1	16	40	0.0537	15.652475842498529	1	Active
1	15	39	0.0565	15.652475842498529	1	Active
1	15	39	0.0565	15.652475842498529	1	Active
1	14	40	0.0370	15.652475842498529	1	Active
1	14	40	0.0370	15.652475842498529	1	Active
1	13	41	0.0493	15.652475842498529	1	Active
1	13	41	0.0493	15.652475842498529	1	Active
1	14	42	0.0469	15.652475842498529	1	Active
1	14	42	0.0469	15.652475842498529	1	Active
1	15	41	0.0434	15.652475842498529	1	Active
1	15	41	0.0434	15.652475842498529	1	Active
1	16	41	0.0325	15.652475842498529	1	Active
1	16	41	0.0325	15.652475842498529	1	Active
1	15	40	0.0255	15.652475842498529	1	Active
1	15	40	0.0255	15.652475842498529	1	Active
1	14	39	0.0110	15.652475842498529	1	Active
1	14	39	0.0110	15.652475842498529	1	Active
1	13	38	0.0129	15.652475842498529	1	Active
1	13	38	0.0129	15.652475842498529	1	Active
1	12	38	0.0313	15.652475842498529	1	Active
1	12	38	0.0313	15.652475842498529	1	Active
1	11	37	0.0303	15.652475842498529	1	Active
1	11	37	0.0303	15.652475842498529	1	Active
1	11	36	0.0199	15.652475842498529	1	Active
1	11	36	0.0199	15.652475842498529	1	Active
1	10	35	0.0161	15.652475842498529	1	Active
1	10	35	0.0161	15.652475842498529	1	Active
1	10	34	0.0287	15.652475842498529	1	Active
1	10	34	0.0287	15.652475842498529	1	Active
1	9	33	0.0272	15.652475842498529	1	Active
1	9	33	0.0272	15.652475842498529	1	Active
1	8	32	0.0223	15.652475842498529	1	Active
1	8	32	0.0223	15.652475842498529	1	Active
1	7	32	0.0190	15.652475842498529	1	Active
1	7	32	0.0190	15.652475842498529	1	Active
1	6	31	0.0130	15.652475842498529	1	Active
1	6	31	0.0130	15.652475842498529	1	Active
1	5	31	0.0217	15.652475842498529	1	Active
1	5	31	0.0217	15.652475842498529	1	Active
1	4	30	0.0182	15.652475842498529	1	Active
1	4	30	0.0182	15.652475842498529	1	Active
1	4	29	0.0190	15.652475842498529	1	Active
1	4	29	0.0190	15.652475842498529	1	Active
1	5	29	0.0141	15.652475842498529	1	Active
1	5	29	0.0141	15.652475842498529	1	Active
1	4	28	0.0095	15.652475842498529	1	Active
1	4	28	0.0095	15.652475842498529	1	Active
1	4	27	0.0115	15.652475842498529	1	Active
1	4	27	0.0115	15.652475842498529	1	Active
1	5	27	0.0105	15.652475842498529	1	Active
1	5	27	0.0105	15.652475842498529	1	Active
1	5	26	0.0081	15.652475842498529	1	Active
1	5	26	0.0081	15.652475842498529	1	Active
1	5	25	0.0137	15.652475842498529	1	Active
1	5	25	0.0137	15.652475842498529	1	Active
1	5	24	0.0133	15.652475842498529	1	Active
1	5	24	0.0133	15.652475842498529	1	Active
1	4	23	0.0111	15.652475842498529	1	Active
1	4	23	0.0111	15.652475842498529	1	Active
1	3	24	0.0126	15.652475842498529	1	Active
1	3	24	0.0126	15.652475842498529	1	Active
1	2	25	0.0110	15.652475842498529	1	Active
1	2	25	0.0110	15.652475842498529	1	Active
1	1	25	0.0078	15.652475842498529	1	Active
1	1	25	0.0078	15.652475842498529	1	Active
1	0	26	0.0084	15.652475842498529	1	Active
1	0	26	0.0084	15.652475842498529	1	Active
1	1	27	0.0062	15.652475842498529	1	Active
1	1	27	0.0062	15.652475842498529	1	Active
1	2	27	0.0089	15.652475842498529	1	Active
1	2	27	0.0089	15.652475842498529	1	Active
1	2	28	0.0074	15.652475842498529	1	Active
1	2	28	0.0074	15.652475842498529	1	Active
1	2	29	0.0079	15.652475842498529	1	Active
1	2	29	0.0079	15.652475842498529	1	Active
1	2	30	0.0064	15.652475842498529	1	Active
1	2	30	0.0064	15.652475842498529	1	Active
1	1	31	0.0071	15.652475842498529	1	Active
1	1	31	0.0071	15.652475842498529	1	Active
1	0	32	0.0052	15.652475842498529	1	Active
1	0	32	0.0052	15.652475842498529	1	Active
1	0	33	0.0024	15.652475842498529	1	Active
1	0	33	0.0024	15.652475842498529	1	Active
1	1	34	0.0060	15.652475842498529	1	Active
1	1	34	0.0060	15.652475842498529	1	Active
1	2	33	0.0054	15.652475842498529	1	Active
1	2	33	0.0054	15.652475842498529	1	Active
1	2	32	0.0039	15.652475842498529	1	Active
1	2	32	0.0039	15.652475842498529	1	Active
1	1	32	0.0032	15.652475842498529	1	Active
2	35	25	0.1345	10.04987562112089	1	Anastomosed
2	34	25	0.7756	10.04987562112089	1	Anastomosed
2	34	25	0.7756	10.04987562112089	1	Anastomosed
2	34	24	0.5527	10.04987562112089	1	Anastomosed
2	34	24	0.5527	10.04987562112089	1	Anastomosed
2	34	23	0.7577	10.04987562112089	1	Anastomosed
2	34	23	0.7577	10.04987562112089	1	Anastomosed
2	33	22	0.7964	10.04987562112089	1	Anastomosed
2	33	22	0.7964	10.04987562112089	1	Anastomosed
2	32	23	0.7590	10.04987562112089	1	Anastomosed
2	32	23	0.7590	10.04987562112089	1	Anastomosed
2	31	23	0.6146	10.04987562112089	1	Anastomosed
2	31	23	0.6146	10.04987562112089	1	Anastomosed
2	31	22	0.5792	10.04987562112089	1	Anastomosed
2	31	22	0.5792	10.04987562112089	1	Anastomosed
2	30	22	0.5405	10.04987562112089	1	Anastomosed
2	30	22	0.5405	10.04987562112089	1	Anastomosed
2	29	21	0.5768	10.04987562112089	1	Anastomosed
2	29	21	0.5768	10.04987562112089	1	Anastomosed
2	28	21	0.4358	10.04987562112089	1	Anastomosed
2	28	21	0.4358	10.04987562112089	1	Anastomosed
2	27	22	0.4532	10.04987562112089	1	Anastomosed
2	27	22	0.4532	10.04987562112089	1	Anastomosed
2	28	23	0.4522	10.04987562112089	1	Anastomosed
2	28	23	0.4522	10.04987562112089	1	Anastomosed
2	29	24	0.4921	10.04987562112089	1	Anastomosed
2	29	24	0.4921	10.04987562112089	1	Anastomosed
2	29	25	0.4722	10.04987562112089	1	Anastomosed
2	29	25	0.4722	10.04987562112089	1	Anastomosed
2	29	26	0.3667	10.04987562112089	1	Anastomosed
2	29	26	0.3667	10.04987562112089	1	Anastomosed
2	30	26	0.2740	10.04987562112089	1	Anastomosed
2	30	26	0.2740	10.04987562112089	1	Anastomosed
2	30	25	0.2540	10.04987562112089	1	Anastomosed
2	30	25	0.2540	10.04987562112089	1	Anastomosed
2	31	24	0.1411	10.04987562112089	1	Anastomosed
2	31	24	0.1411	10.04987562112089	1	Anastomosed
2	32	24	0.1950	10.04987562112089	1	Anastomosed
2	32	24	0.1950	10.04987562112089	1	Anastomosed
2	32	25	0.1164	10.04987562112089	1	Anastomosed
2	32	25	0.1164	10.04987562112089	1	Anastomosed
2	33	26	0.1870	10.04987562112089	1	Anastomosed
2	33	26	0.1870	10.04987562112089	1	Anastomosed
2	34	26	0.1509	10.04987562112089	1	Anastomosed
2	34	26	0.1509	10.04987562112089	1	Anastomosed
2	34	27	0.0965	10.04987562112089	1	Anastomosed
2	34	27	0.0965	10.04987562112089	1	Anastomosed
2	34	28	0.2861	10.04987562112089	1	Anastomosed
2	34	28	0.2861	10.04987562112089	1	Anastomosed
2	35	28	0.2397	10.04987562112089	1	Anastomosed
2	35	28	0.2397	10.04987562112089	1	Anastomosed
2	35	27	0.2060	10.04987562112089	1	Anastomosed
2	35	27	0.2060	10.04987562112089	1	Anastomosed
2	36	27	0.1913	10.04987562112089	1	Anastomosed
2	36	27	0.1913	10.04987562112089	1	Anastomosed
2	36	28	0.1567	10.04987562112089	1	Anastomosed
2	36	28	0.1567	10.04987562112089	1	Anastomosed
2	36	29	0.1734	10.04987562112089	1	Anastomosed
2	36	29	0.1734	10.04987562112089	1	Anastomosed
2	36	30	0.1771	10.04987562112089	1	Anastomosed
2	36	30	0.1771	10.04987562112089	1	Anastomosed
2	37	31	0.1513	10.04987562112089	1	Anastomosed
2	37	31	0.1513	10.04987562112089	1	Anastomosed
2	37	32	0.1712	10.04987562112089	1	Anastomosed
2	37	32	0.1712	10.04987562112089	1	Anastomosed
2	36	33	0.1218	10.04987562112089	1	Anastomosed
2	36	33	0.1218	10.04987562112089	1	Anastomosed
2	36	34	0.1360	10.04987562112089	1	Anastomosed
2	36	34	0.1360	10.04987562112089	1	Anastomosed
2	37	35	0.0878	10.04987562112089	1	Anastomosed
2	37	35	0.0878	10.04987562112089	1	Anastomosed
2	37	36	0.1451	10.04987562112089	1	Anastomosed
2	37	36	0.1451	10.04987562112089	1	Anastomosed
2	36	36	0.0957	10.04987562112089	1	Anastomosed
2	36	36	0.0957	10.04987562112089	1	Anastomosed
2	35	36	0.0695	10.04987562112089	1	Anastomosed
2	35	36	0.0695	10.04987562112089	1	Anastomosed
2	34	35	0.0787	10.04987562112089	1	Anastomosed
3	25	15	0.4565	22.825424421026653	0	Inactive
3	26	15	0.9360	22.825424421026653	0	Inactive
3	26	15	0.9360	22.825424421026653	0	Inactive
3	26	14	0.6054	22.825424421026653	0	Inactive
3	26	14	0.6054	22.825424421026653	0	Inactive
3	27	13	0.7699	22.825424421026653	0	Inactive
3	27	13	0.7699	22.825424421026653	0	Inactive
3	27	14	0.6337	22.825424421026653	0	Inactive
3	27	14	0.6337	22.825424421026653	0	Inactive
3	28	15	0.5073	22.825424421026653	0	Inactive
3	28	15	0.5073	22.825424421026653	0	Inactive
3	29	15	0.4694	22.825424421026653	0	Inactive
3	29	15	0.4694	22.825424421026653	0	Inactive
3	28	14	0.3574	22.825424421026653	0	Inactive
3	28	14	0.3574	22.825424421026653	0	Inactive
3	28	13	0.3524	22.825424421026653	0	Inactive
3	28	13	0.3524	22.825424421026653	0	Inactive
