CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	15.52	0
0	14	25	1.6000	N/A	N/A
0	13	24	1.5000	N/A	N/A
0	12	24	1.4000	N/A	N/A
0	11	23	1.3000	N/A	N/A
0	10	22	1.2000	N/A	N/A
0	9	22	1.1000	N/A	N/A
0	8	23	1.0000	N/A	N/A
0	7	23	0.9000	N/A	N/A
0	6	22	0.8000	N/A	N/A
0	5	23	0.7000	N/A	N/A
0	4	24	0.6000	N/A	N/A
0	3	23	0.5000	N/A	N/A
0	2	22	0.4000	N/A	N/A
0	1	21	0.3000	N/A	N/A
0	0	21	0.2000	N/A	N/A
1	N/A	N/A	N/A	19.03	1
1	34	24	3.6000	N/A	N/A
1	33	23	3.5000	N/A	N/A
1	32	24	3.4000	N/A	N/A
1	31	24	3.3000	N/A	N/A
1	30	25	3.2000	N/A	N/A
1	29	25	3.1000	N/A	N/A
1	28	25	3.0000	N/A	N/A
1	27	25	2.9000	N/A	N/A
1	26	25	2.8000	N/A	N/A
1	25	25	2.7000	N/A	N/A
1	24	26	2.6000	N/A	N/A
1	23	26	2.5000	N/A	N/A
1	22	25	2.4000	N/A	N/A
1	21	25	2.3000	N/A	N/A
1	20	24	2.2000	N/A	N/A
1	19	24	2.1000	N/A	N/A
1	18	25	2.0000	N/A	N/A
1	17	25	1.9000	N/A	N/A
1	16	24	1.8000	N/A	N/A
2	N/A	N/A	N/A	11.18	1
2	24	15	2.6000	N/A	N/A
2	23	16	2.5000	N/A	N/A
2	22	16	2.4000	N/A	N/A
2	21	15	2.3000	N/A	N/A
2	20	15	2.2000	N/A	N/A
2	19	16	2.1000	N/A	N/A
2	18	17	2.0000	N/A	N/A
2	17	16	1.9000	N/A	N/A
2	16	17	1.8000	N/A	N/A
2	15	16	1.7000	N/A	N/A
2	14	17	1.6000	N/A	N/A
3	N/A	N/A	N/A	25.18	0
3	24	35	2.6000	N/A	N/A
3	23	35	2.5000	N/A	N/A
3	22	35	2.4000	N/A	N/A
3	21	36	2.3000	N/A	N/A
3	20	35	2.2000	N/A	N/A
3	19	35	2.1000	N/A	N/A
3	18	34	2.0000	N/A	N/A
3	17	35	1.9000	N/A	N/A
3	16	36	1.8000	N/A	N/A
3	15	36	1.7000	N/A	N/A
3	14	37	1.6000	N/A	N/A
3	13	36	1.5000	N/A	N/A
3	12	37	1.4000	N/A	N/A
3	11	36	1.3000	N/A	N/A
3	10	37	1.2000	N/A	N/A
3	9	38	1.1000	N/A	N/A
3	8	39	1.0000	N/A	N/A
3	7	38	0.9000	N/A	N/A
3	6	38	0.8000	N/A	N/A
3	5	38	0.7000	N/A	N/A
3	4	38	0.6000	N/A	N/A
3	3	38	0.5000	N/A	N/A
3	2	38	0.4000	N/A	N/A
3	1	37	0.3000	N/A	N/A
3	0	38	0.2000	N/A	N/A
4	N/A	N/A	N/A	20.40	0
4	19	19	2.1000	N/A	N/A
4	18	20	2.0000	N/A	N/A
4	17	20	1.9000	N/A	N/A
4	16	20	1.8000	N/A	N/A
4	15	19	1.7000	N/A	N/A
4	14	19	1.6000	N/A	N/A
4	13	18	1.5000	N/A	N/A
4	12	17	1.4000	N/A	N/A
4	11	17	1.3000	N/A	N/A
4	10	17	1.2000	N/A	N/A
4	9	17	1.1000	N/A	N/A
4	8	16	1.0000	N/A	N/A
4	7	17	0.9000	N/A	N/A
4	6	17	0.8000	N/A	N/A
4	5	16	0.7000	N/A	N/A
4	4	16	0.6000	N/A	N/A
4	3	16	0.5000	N/A	N/A
4	2	17	0.4000	N/A	N/A
4	1	17	0.3000	N/A	N/A
4	0	16	0.2000	N/A	N/A
5	N/A	N/A	N/A	11.70	1
5	29	29	3.1000	N/A	N/A
5	28	30	3.0000	N/A	N/A
5	27	31	2.9000	N/A	N/A
5	26	30	2.8000	N/A	N/A
5	25	31	2.7000	N/A	N/A
5	24	32	2.6000	N/A	N/A
5	23	33	2.5000	N/A	N/A
5	22	33	2.4000	N/A	N/A
5	21	32	2.3000	N/A	N/A
5	20	33	2.2000	N/A	N/A
5	19	34	2.1000	N/A	N/A
