CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	15.03	0
0	14	26	1.6000	N/A	N/A
0	13	26	1.5000	N/A	N/A
0	12	25	1.4000	N/A	N/A
0	11	26	1.3000	N/A	N/A
0	10	25	1.2000	N/A	N/A
0	9	24	1.1000	N/A	N/A
0	8	25	1.0000	N/A	N/A
0	7	25	0.9000	N/A	N/A
0	6	25	0.8000	N/A	N/A
0	5	26	0.7000	N/A	N/A
0	4	26	0.6000	N/A	N/A
0	3	25	0.5000	N/A	N/A
0	2	25	0.4000	N/A	N/A
0	1	24	0.3000	N/A	N/A
0	0	24	0.2000	N/A	N/A
1	N/A	N/A	N/A	16.03	1
1	34	26	3.6000	N/A	N/A
1	33	27	3.5000	N/A	N/A
1	32	28	3.4000	N/A	N/A
1	31	27	3.3000	N/A	N/A
1	30	26	3.2000	N/A	N/A
1	29	27	3.1000	N/A	N/A
1	28	27	3.0000	N/A	N/A
1	27	27	2.9000	N/A	N/A
1	26	26	2.8000	N/A	N/A
1	25	25	2.7000	N/A	N/A
1	24	25	2.6000	N/A	N/A
1	23	24	2.5000	N/A	N/A
1	22	24	2.4000	N/A	N/A
1	21	25	2.3000	N/A	N/A
1	20	25	2.2000	N/A	N/A
1	19	26	2.1000	N/A	N/A
2	N/A	N/A	N/A	25.02	0
2	24	15	2.6000	N/A	N/A
2	23	14	2.5000	N/A	N/A
2	22	15	2.4000	N/A	N/A
2	21	14	2.3000	N/A	N/A
2	20	14	2.2000	N/A	N/A
2	19	13	2.1000	N/A	N/A
2	18	14	2.0000	N/A	N/A
2	17	14	1.9000	N/A	N/A
2	16	13	1.8000	N/A	N/A
2	15	13	1.7000	N/A	N/A
2	14	13	1.6000	N/A	N/A
2	13	14	1.5000	N/A	N/A
2	12	13	1.4000	N/A	N/A
2	11	12	1.3000	N/A	N/A
2	10	13	1.2000	N/A	N/A
2	9	12	1.1000	N/A	N/A
2	8	11	1.0000	N/A	N/A
2	7	12	0.9000	N/A	N/A
2	6	12	0.8000	N/A	N/A
2	5	12	0.7000	N/A	N/A
2	4	12	0.6000	N/A	N/A
2	3	13	0.5000	N/A	N/A
2	2	14	0.4000	N/A	N/A
2	1	14	0.3000	N/A	N/A
2	0	14	0.2000	N/A	N/A
3	N/A	N/A	N/A	20.62	1
3	24	34	2.6000	N/A	N/A
3	23	33	2.5000	N/A	N/A
3	22	32	2.4000	N/A	N/A
3	21	32	2.3000	N/A	N/A
3	20	31	2.2000	N/A	N/A
3	19	30	2.1000	N/A	N/A
3	18	29	2.0000	N/A	N/A
3	17	28	1.9000	N/A	N/A
3	16	29	1.8000	N/A	N/A
3	15	30	1.7000	N/A	N/A
3	14	29	1.6000	N/A	N/A
3	13	29	1.5000	N/A	N/A
3	12	29	1.4000	N/A	N/A
3	11	28	1.3000	N/A	N/A
3	10	29	1.2000	N/A	N/A
3	9	28	1.1000	N/A	N/A
3	8	27	1.0000	N/A	N/A
3	7	27	0.9000	N/A	N/A
3	6	27	0.8000	N/A	N/A
4	N/A	N/A	N/A	16.49	1
4	19	20	2.1000	N/A	N/A
4	18	21	2.0000	N/A	N/A
4	17	20	1.9000	N/A	N/A
4	16	21	1.8000	N/A	N/A
4	15	20	1.7000	N/A	N/A
4	14	20	1.6000	N/A	N/A
4	13	21	1.5000	N/A	N/A
4	12	21	1.4000	N/A	N/A
4	11	22	1.3000	N/A	N/A
4	10	22	1.2000	N/A	N/A
4	9	22	1.1000	N/A	N/A
4	8	21	1.0000	N/A	N/A
4	7	22	0.9000	N/A	N/A
4	6	22	0.8000	N/A	N/A
4	5	23	0.7000	N/A	N/A
4	4	24	0.6000	N/A	N/A
5	N/A	N/A	N/A	14.87	1
5	29	30	3.1000	N/A	N/A
5	28	31	3.0000	N/A	N/A
5	27	31	2.9000	N/A	N/A
5	26	31	2.8000	N/A	N/A
5	25	30	2.7000	N/A	N/A
5	24	29	2.6000	N/A	N/A
5	23	28	2.5000	N/A	N/A
5	22	27	2.4000	N/A	N/A
5	21	28	2.3000	N/A	N/A
5	20	27	2.2000	N/A	N/A
5	19	27	2.1000	N/A	N/A
5	18	26	2.0000	N/A	N/A
5	17	25	1.9000	N/A	N/A
5	16	25	1.8000	N/A	N/A
