CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	15.00	0
0	14	24	1.6000	N/A	N/A
0	13	24	1.5000	N/A	N/A
0	12	23	1.4000	N/A	N/A
0	11	22	1.3000	N/A	N/A
0	10	23	1.2000	N/A	N/A
0	9	22	1.1000	N/A	N/A
0	8	23	1.0000	N/A	N/A
0	7	24	0.9000	N/A	N/A
0	6	24	0.8000	N/A	N/A
0	5	25	0.7000	N/A	N/A
0	4	25	0.6000	N/A	N/A
0	3	24	0.5000	N/A	N/A
0	2	25	0.4000	N/A	N/A
0	1	25	0.3000	N/A	N/A
0	0	25	0.2000	N/A	N/A
1	N/A	N/A	N/A	9.22	1
1	34	25	3.6000	N/A	N/A
1	33	26	3.5000	N/A	N/A
1	32	26	3.4000	N/A	N/A
1	31	26	3.3000	N/A	N/A
1	30	27	3.2000	N/A	N/A
1	29	26	3.1000	N/A	N/A
1	28	26	3.0000	N/A	N/A
1	27	26	2.9000	N/A	N/A
1	26	27	2.8000	N/A	N/A
2	N/A	N/A	N/A	25.02	0
2	24	14	2.6000	N/A	N/A
2	23	15	2.5000	N/A	N/A
2	22	14	2.4000	N/A	N/A
2	21	13	2.3000	N/A	N/A
2	20	12	2.2000	N/A	N/A
2	19	13	2.1000	N/A	N/A
2	18	14	2.0000	N/A	N/A
2	17	15	1.9000	N/A	N/A
2	16	15	1.8000	N/A	N/A
2	15	14	1.7000	N/A	N/A
2	14	13	1.6000	N/A	N/A
2	13	13	1.5000	N/A	N/A
2	12	14	1.4000	N/A	N/A
2	11	15	1.3000	N/A	N/A
2	10	15	1.2000	N/A	N/A
2	9	16	1.1000	N/A	N/A
2	8	16	1.0000	N/A	N/A
2	7	16	0.9000	N/A	N/A
2	6	15	0.8000	N/A	N/A
2	5	14	0.7000	N/A	N/A
2	4	13	0.6000	N/A	N/A
2	3	13	0.5000	N/A	N/A
2	2	13	0.4000	N/A	N/A
2	1	13	0.3000	N/A	N/A
2	0	14	0.2000	N/A	N/A
3	N/A	N/A	N/A	26.57	0
3	24	34	2.6000	N/A	N/A
3	23	34	2.5000	N/A	N/A
3	22	35	2.4000	N/A	N/A
3	21	35	2.3000	N/A	N/A
3	20	36	2.2000	N/A	N/A
3	19	35	2.1000	N/A	N/A
3	18	36	2.0000	N/A	N/A
3	17	37	1.9000	N/A	N/A
3	16	37	1.8000	N/A	N/A
3	15	37	1.7000	N/A	N/A
3	14	38	1.6000	N/A	N/A
3	13	38	1.5000	N/A	N/A
3	12	38	1.4000	N/A	N/A
3	11	39	1.3000	N/A	N/A
3	10	39	1.2000	N/A	N/A
3	9	40	1.1000	N/A	N/A
3	8	40	1.0000	N/A	N/A
3	7	41	0.9000	N/A	N/A
3	6	41	0.8000	N/A	N/A
3	5	41	0.7000	N/A	N/A
3	4	41	0.6000	N/A	N/A
3	3	41	0.5000	N/A	N/A
3	2	42	0.4000	N/A	N/A
3	1	43	0.3000	N/A	N/A
3	0	44	0.2000	N/A	N/A
4	N/A	N/A	N/A	20.10	0
4	19	20	2.1000	N/A	N/A
4	18	19	2.0000	N/A	N/A
4	17	20	1.9000	N/A	N/A
4	16	21	1.8000	N/A	N/A
4	15	21	1.7000	N/A	N/A
4	14	21	1.6000	N/A	N/A
4	13	20	1.5000	N/A	N/A
4	12	19	1.4000	N/A	N/A
4	11	19	1.3000	N/A	N/A
4	10	19	1.2000	N/A	N/A
4	9	18	1.1000	N/A	N/A
4	8	19	1.0000	N/A	N/A
4	7	19	0.9000	N/A	N/A
4	6	18	0.8000	N/A	N/A
4	5	17	0.7000	N/A	N/A
4	4	16	0.6000	N/A	N/A
4	3	17	0.5000	N/A	N/A
4	2	18	0.4000	N/A	N/A
4	1	19	0.3000	N/A	N/A
4	0	18	0.2000	N/A	N/A
5	N/A	N/A	N/A	14.87	1
5	29	29	3.1000	N/A	N/A
5	28	29	3.0000	N/A	N/A
5	27	28	2.9000	N/A	N/A
5	26	28	2.8000	N/A	N/A
5	25	28	2.7000	N/A	N/A
5	24	28	2.6000	N/A	N/A
5	23	27	2.5000	N/A	N/A
5	22	27	2.4000	N/A	N/A
5	21	28	2.3000	N/A	N/A
5	20	28	2.2000	N/A	N/A
5	19	27	2.1000	N/A	N/A
5	18	26	2.0000	N/A	N/A
5	17	25	1.9000	N/A	N/A
5	16	25	1.8000	N/A	N/A
