CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	17.49	0
0	14	25	1.6000	N/A	N/A
0	13	26	1.5000	N/A	N/A
0	12	27	1.4000	N/A	N/A
0	11	28	1.3000	N/A	N/A
0	10	27	1.2000	N/A	N/A
0	9	28	1.1000	N/A	N/A
0	8	29	1.0000	N/A	N/A
0	7	30	0.9000	N/A	N/A
0	6	30	0.8000	N/A	N/A
0	5	29	0.7000	N/A	N/A
0	4	30	0.6000	N/A	N/A
0	3	31	0.5000	N/A	N/A
0	2	32	0.4000	N/A	N/A
0	1	33	0.3000	N/A	N/A
0	0	34	0.2000	N/A	N/A
1	N/A	N/A	N/A	19.03	1
1	34	24	3.6000	N/A	N/A
1	33	23	3.5000	N/A	N/A
1	32	24	3.4000	N/A	N/A
1	31	25	3.3000	N/A	N/A
1	30	26	3.2000	N/A	N/A
1	29	26	3.1000	N/A	N/A
1	28	26	3.0000	N/A	N/A
1	27	26	2.9000	N/A	N/A
1	26	25	2.8000	N/A	N/A
1	25	26	2.7000	N/A	N/A
1	24	25	2.6000	N/A	N/A
1	23	26	2.5000	N/A	N/A
1	22	26	2.4000	N/A	N/A
1	21	25	2.3000	N/A	N/A
1	20	25	2.2000	N/A	N/A
1	19	24	2.1000	N/A	N/A
1	18	23	2.0000	N/A	N/A
1	17	24	1.9000	N/A	N/A
1	16	24	1.8000	N/A	N/A
2	N/A	N/A	N/A	26.93	0
2	24	15	2.6000	N/A	N/A
2	23	14	2.5000	N/A	N/A
2	22	15	2.4000	N/A	N/A
2	21	14	2.3000	N/A	N/A
2	20	14	2.2000	N/A	N/A
2	19	13	2.1000	N/A	N/A
2	18	12	2.0000	N/A	N/A
2	17	11	1.9000	N/A	N/A
2	16	11	1.8000	N/A	N/A
2	15	11	1.7000	N/A	N/A
2	14	12	1.6000	N/A	N/A
2	13	13	1.5000	N/A	N/A
2	12	12	1.4000	N/A	N/A
2	11	11	1.3000	N/A	N/A
2	10	12	1.2000	N/A	N/A
2	9	12	1.1000	N/A	N/A
2	8	11	1.0000	N/A	N/A
2	7	10	0.9000	N/A	N/A
2	6	9	0.8000	N/A	N/A
2	5	8	0.7000	N/A	N/A
2	4	7	0.6000	N/A	N/A
2	3	6	0.5000	N/A	N/A
2	2	5	0.4000	N/A	N/A
2	1	4	0.3000	N/A	N/A
2	0	5	0.2000	N/A	N/A
3	N/A	N/A	N/A	25.02	0
3	24	36	2.6000	N/A	N/A
3	23	36	2.5000	N/A	N/A
3	22	36	2.4000	N/A	N/A
3	21	37	2.3000	N/A	N/A
3	20	37	2.2000	N/A	N/A
3	19	37	2.1000	N/A	N/A
3	18	38	2.0000	N/A	N/A
3	17	39	1.9000	N/A	N/A
3	16	39	1.8000	N/A	N/A
3	15	40	1.7000	N/A	N/A
3	14	39	1.6000	N/A	N/A
3	13	39	1.5000	N/A	N/A
3	12	40	1.4000	N/A	N/A
3	11	39	1.3000	N/A	N/A
3	10	40	1.2000	N/A	N/A
3	9	39	1.1000	N/A	N/A
3	8	39	1.0000	N/A	N/A
3	7	39	0.9000	N/A	N/A
3	6	38	0.8000	N/A	N/A
3	5	37	0.7000	N/A	N/A
3	4	37	0.6000	N/A	N/A
3	3	38	0.5000	N/A	N/A
3	2	37	0.4000	N/A	N/A
3	1	37	0.3000	N/A	N/A
3	0	36	0.2000	N/A	N/A
4	N/A	N/A	N/A	20.40	0
4	19	20	2.1000	N/A	N/A
4	18	20	2.0000	N/A	N/A
4	17	20	1.9000	N/A	N/A
4	16	19	1.8000	N/A	N/A
4	15	18	1.7000	N/A	N/A
4	14	18	1.6000	N/A	N/A
4	13	19	1.5000	N/A	N/A
4	12	18	1.4000	N/A	N/A
4	11	19	1.3000	N/A	N/A
4	10	20	1.2000	N/A	N/A
4	9	21	1.1000	N/A	N/A
4	8	20	1.0000	N/A	N/A
4	7	19	0.9000	N/A	N/A
4	6	19	0.8000	N/A	N/A
4	5	18	0.7000	N/A	N/A
4	4	17	0.6000	N/A	N/A
4	3	16	0.5000	N/A	N/A
4	2	17	0.4000	N/A	N/A
4	1	17	0.3000	N/A	N/A
4	0	16	0.2000	N/A	N/A
5	N/A	N/A	N/A	20.02	1
5	29	30	3.1000	N/A	N/A
5	28	31	3.0000	N/A	N/A
5	27	30	2.9000	N/A	N/A
5	26	30	2.8000	N/A	N/A
5	25	29	2.7000	N/A	N/A
5	24	30	2.6000	N/A	N/A
5	23	31	2.5000	N/A	N/A
5	22	30	2.4000	N/A	N/A
5	21	30	2.3000	N/A	N/A
5	20	29	2.2000	N/A	N/A
5	19	30	2.1000	N/A	N/A
5	18	29	2.0000	N/A	N/A
5	17	30	1.9000	N/A	N/A
5	16	29	1.8000	N/A	N/A
5	15	29	1.7000	N/A	N/A
5	14	29	1.6000	N/A	N/A
5	13	29	1.5000	N/A	N/A
5	12	30	1.4000	N/A	N/A
5	11	30	1.3000	N/A	N/A
5	10	29	1.2000	N/A	N/A
