CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	15.03	0
0	14	26	1.6000	N/A	N/A
0	13	25	1.5000	N/A	N/A
0	12	25	1.4000	N/A	N/A
0	11	26	1.3000	N/A	N/A
0	10	25	1.2000	N/A	N/A
0	9	26	1.1000	N/A	N/A
0	8	27	1.0000	N/A	N/A
0	7	26	0.9000	N/A	N/A
0	6	25	0.8000	N/A	N/A
0	5	25	0.7000	N/A	N/A
0	4	25	0.6000	N/A	N/A
0	3	25	0.5000	N/A	N/A
0	2	26	0.4000	N/A	N/A
0	1	26	0.3000	N/A	N/A
0	0	26	0.2000	N/A	N/A
1	N/A	N/A	N/A	18.03	1
1	34	26	3.6000	N/A	N/A
1	33	26	3.5000	N/A	N/A
1	32	25	3.4000	N/A	N/A
1	31	24	3.3000	N/A	N/A
1	30	25	3.2000	N/A	N/A
1	29	25	3.1000	N/A	N/A
1	28	24	3.0000	N/A	N/A
1	27	24	2.9000	N/A	N/A
1	26	23	2.8000	N/A	N/A
1	25	24	2.7000	N/A	N/A
1	24	25	2.6000	N/A	N/A
1	23	25	2.5000	N/A	N/A
1	22	25	2.4000	N/A	N/A
1	21	25	2.3000	N/A	N/A
1	20	24	2.2000	N/A	N/A
1	19	25	2.1000	N/A	N/A
1	18	25	2.0000	N/A	N/A
1	17	26	1.9000	N/A	N/A
2	N/A	N/A	N/A	13.15	1
2	24	16	2.6000	N/A	N/A
2	23	15	2.5000	N/A	N/A
2	22	15	2.4000	N/A	N/A
2	21	14	2.3000	N/A	N/A
2	20	15	2.2000	N/A	N/A
2	19	15	2.1000	N/A	N/A
2	18	16	2.0000	N/A	N/A
2	17	16	1.9000	N/A	N/A
2	16	15	1.8000	N/A	N/A
2	15	16	1.7000	N/A	N/A
2	14	17	1.6000	N/A	N/A
2	13	17	1.5000	N/A	N/A
2	12	17	1.4000	N/A	N/A
3	N/A	N/A	N/A	26.57	0
3	24	36	2.6000	N/A	N/A
3	23	36	2.5000	N/A	N/A
3	22	37	2.4000	N/A	N/A
3	21	36	2.3000	N/A	N/A
3	20	37	2.2000	N/A	N/A
3	19	38	2.1000	N/A	N/A
3	18	38	2.0000	N/A	N/A
3	17	38	1.9000	N/A	N/A
3	16	39	1.8000	N/A	N/A
3	15	39	1.7000	N/A	N/A
3	14	40	1.6000	N/A	N/A
3	13	39	1.5000	N/A	N/A
3	12	39	1.4000	N/A	N/A
3	11	40	1.3000	N/A	N/A
3	10	40	1.2000	N/A	N/A
3	9	41	1.1000	N/A	N/A
3	8	42	1.0000	N/A	N/A
3	7	42	0.9000	N/A	N/A
3	6	41	0.8000	N/A	N/A
3	5	42	0.7000	N/A	N/A
3	4	42	0.6000	N/A	N/A
3	3	42	0.5000	N/A	N/A
3	2	43	0.4000	N/A	N/A
3	1	43	0.3000	N/A	N/A
3	0	44	0.2000	N/A	N/A
4	N/A	N/A	N/A	20.22	0
4	19	20	2.1000	N/A	N/A
4	18	21	2.0000	N/A	N/A
4	17	21	1.9000	N/A	N/A
4	16	20	1.8000	N/A	N/A
4	15	20	1.7000	N/A	N/A
4	14	19	1.6000	N/A	N/A
4	13	20	1.5000	N/A	N/A
4	12	19	1.4000	N/A	N/A
4	11	18	1.3000	N/A	N/A
4	10	17	1.2000	N/A	N/A
4	9	18	1.1000	N/A	N/A
4	8	17	1.0000	N/A	N/A
4	7	18	0.9000	N/A	N/A
4	6	17	0.8000	N/A	N/A
4	5	18	0.7000	N/A	N/A
4	4	17	0.6000	N/A	N/A
4	3	18	0.5000	N/A	N/A
4	2	17	0.4000	N/A	N/A
4	1	17	0.3000	N/A	N/A
4	0	17	0.2000	N/A	N/A
5	N/A	N/A	N/A	14.56	1
5	29	31	3.1000	N/A	N/A
5	28	30	3.0000	N/A	N/A
5	27	31	2.9000	N/A	N/A
5	26	30	2.8000	N/A	N/A
5	25	31	2.7000	N/A	N/A
5	24	30	2.6000	N/A	N/A
5	23	29	2.5000	N/A	N/A
5	22	30	2.4000	N/A	N/A
5	21	29	2.3000	N/A	N/A
5	20	29	2.2000	N/A	N/A
5	19	28	2.1000	N/A	N/A
5	18	28	2.0000	N/A	N/A
5	17	27	1.9000	N/A	N/A
5	16	26	1.8000	N/A	N/A
