CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	15.03	0
0	14	26	1.6000	N/A	N/A
0	13	25	1.5000	N/A	N/A
0	12	25	1.4000	N/A	N/A
0	11	25	1.3000	N/A	N/A
0	10	26	1.2000	N/A	N/A
0	9	27	1.1000	N/A	N/A
0	8	26	1.0000	N/A	N/A
0	7	27	0.9000	N/A	N/A
0	6	28	0.8000	N/A	N/A
0	5	28	0.7000	N/A	N/A
0	4	27	0.6000	N/A	N/A
0	3	27	0.5000	N/A	N/A
0	2	27	0.4000	N/A	N/A
0	1	26	0.3000	N/A	N/A
0	0	26	0.2000	N/A	N/A
1	N/A	N/A	N/A	8.54	1
1	34	26	3.6000	N/A	N/A
1	33	26	3.5000	N/A	N/A
1	32	26	3.4000	N/A	N/A
1	31	26	3.3000	N/A	N/A
1	30	27	3.2000	N/A	N/A
1	29	27	3.1000	N/A	N/A
1	28	28	3.0000	N/A	N/A
1	27	28	2.9000	N/A	N/A
2	N/A	N/A	N/A	21.10	1
2	24	15	2.6000	N/A	N/A
2	23	15	2.5000	N/A	N/A
2	22	14	2.4000	N/A	N/A
2	21	15	2.3000	N/A	N/A
2	20	15	2.2000	N/A	N/A
2	19	15	2.1000	N/A	N/A
2	18	16	2.0000	N/A	N/A
2	17	17	1.9000	N/A	N/A
2	16	17	1.8000	N/A	N/A
2	15	18	1.7000	N/A	N/A
2	14	18	1.6000	N/A	N/A
2	13	18	1.5000	N/A	N/A
2	12	18	1.4000	N/A	N/A
2	11	19	1.3000	N/A	N/A
2	10	18	1.2000	N/A	N/A
2	9	17	1.1000	N/A	N/A
2	8	18	1.0000	N/A	N/A
2	7	17	0.9000	N/A	N/A
2	6	16	0.8000	N/A	N/A
2	5	17	0.7000	N/A	N/A
2	4	17	0.6000	N/A	N/A
3	N/A	N/A	N/A	25.00	0
3	24	36	2.6000	N/A	N/A
3	23	36	2.5000	N/A	N/A
3	22	37	2.4000	N/A	N/A
3	21	37	2.3000	N/A	N/A
3	20	37	2.2000	N/A	N/A
3	19	38	2.1000	N/A	N/A
3	18	39	2.0000	N/A	N/A
3	17	38	1.9000	N/A	N/A
3	16	37	1.8000	N/A	N/A
3	15	37	1.7000	N/A	N/A
3	14	36	1.6000	N/A	N/A
3	13	35	1.5000	N/A	N/A
3	12	35	1.4000	N/A	N/A
3	11	34	1.3000	N/A	N/A
3	10	34	1.2000	N/A	N/A
3	9	33	1.1000	N/A	N/A
3	8	33	1.0000	N/A	N/A
3	7	34	0.9000	N/A	N/A
3	6	33	0.8000	N/A	N/A
3	5	34	0.7000	N/A	N/A
3	4	34	0.6000	N/A	N/A
3	3	35	0.5000	N/A	N/A
3	2	35	0.4000	N/A	N/A
3	1	35	0.3000	N/A	N/A
3	0	35	0.2000	N/A	N/A
4	N/A	N/A	N/A	20.02	0
4	19	20	2.1000	N/A	N/A
4	18	19	2.0000	N/A	N/A
4	17	20	1.9000	N/A	N/A
4	16	20	1.8000	N/A	N/A
4	15	20	1.7000	N/A	N/A
4	14	21	1.6000	N/A	N/A
4	13	21	1.5000	N/A	N/A
4	12	22	1.4000	N/A	N/A
4	11	23	1.3000	N/A	N/A
4	10	22	1.2000	N/A	N/A
4	9	22	1.1000	N/A	N/A
4	8	21	1.0000	N/A	N/A
4	7	20	0.9000	N/A	N/A
4	6	20	0.8000	N/A	N/A
4	5	20	0.7000	N/A	N/A
4	4	19	0.6000	N/A	N/A
4	3	18	0.5000	N/A	N/A
4	2	18	0.4000	N/A	N/A
4	1	19	0.3000	N/A	N/A
4	0	19	0.2000	N/A	N/A
5	N/A	N/A	N/A	24.02	1
5	29	31	3.1000	N/A	N/A
5	28	31	3.0000	N/A	N/A
5	27	30	2.9000	N/A	N/A
5	26	29	2.8000	N/A	N/A
5	25	29	2.7000	N/A	N/A
5	24	30	2.6000	N/A	N/A
5	23	31	2.5000	N/A	N/A
5	22	31	2.4000	N/A	N/A
5	21	32	2.3000	N/A	N/A
5	20	32	2.2000	N/A	N/A
5	19	31	2.1000	N/A	N/A
5	18	31	2.0000	N/A	N/A
5	17	30	1.9000	N/A	N/A
5	16	31	1.8000	N/A	N/A
5	15	30	1.7000	N/A	N/A
5	14	30	1.6000	N/A	N/A
5	13	31	1.5000	N/A	N/A
5	12	31	1.4000	N/A	N/A
5	11	32	1.3000	N/A	N/A
5	10	31	1.2000	N/A	N/A
5	9	30	1.1000	N/A	N/A
5	8	29	1.0000	N/A	N/A
5	7	30	0.9000	N/A	N/A
5	6	29	0.8000	N/A	N/A
