CellID	PositionX	PositionY	ECMValue	Displacement	AnastomosisCount
0	N/A	N/A	N/A	15.13	0
0	14	26	1.6000	N/A	N/A
0	13	27	1.5000	N/A	N/A
0	12	26	1.4000	N/A	N/A
0	11	26	1.3000	N/A	N/A
0	10	26	1.2000	N/A	N/A
0	9	27	1.1000	N/A	N/A
0	8	27	1.0000	N/A	N/A
0	7	27	0.9000	N/A	N/A
0	6	26	0.8000	N/A	N/A
0	5	27	0.7000	N/A	N/A
0	4	28	0.6000	N/A	N/A
0	3	27	0.5000	N/A	N/A
0	2	26	0.4000	N/A	N/A
0	1	27	0.3000	N/A	N/A
0	0	27	0.2000	N/A	N/A
1	N/A	N/A	N/A	14.00	1
1	34	24	3.6000	N/A	N/A
1	33	23	3.5000	N/A	N/A
1	32	22	3.4000	N/A	N/A
1	31	22	3.3000	N/A	N/A
1	30	22	3.2000	N/A	N/A
1	29	23	3.1000	N/A	N/A
1	28	22	3.0000	N/A	N/A
1	27	23	2.9000	N/A	N/A
1	26	23	2.8000	N/A	N/A
1	25	23	2.7000	N/A	N/A
1	24	24	2.6000	N/A	N/A
1	23	25	2.5000	N/A	N/A
1	22	25	2.4000	N/A	N/A
1	21	25	2.3000	N/A	N/A
2	N/A	N/A	N/A	9.00	1
2	24	16	2.6000	N/A	N/A
2	23	16	2.5000	N/A	N/A
2	22	15	2.4000	N/A	N/A
2	21	14	2.3000	N/A	N/A
2	20	15	2.2000	N/A	N/A
2	19	14	2.1000	N/A	N/A
2	18	14	2.0000	N/A	N/A
2	17	14	1.9000	N/A	N/A
2	16	15	1.8000	N/A	N/A
3	N/A	N/A	N/A	25.18	0
3	24	34	2.6000	N/A	N/A
3	23	33	2.5000	N/A	N/A
3	22	32	2.4000	N/A	N/A
3	21	33	2.3000	N/A	N/A
3	20	32	2.2000	N/A	N/A
3	19	33	2.1000	N/A	N/A
3	18	33	2.0000	N/A	N/A
3	17	33	1.9000	N/A	N/A
3	16	32	1.8000	N/A	N/A
3	15	31	1.7000	N/A	N/A
3	14	32	1.6000	N/A	N/A
3	13	33	1.5000	N/A	N/A
3	12	34	1.4000	N/A	N/A
3	11	33	1.3000	N/A	N/A
3	10	34	1.2000	N/A	N/A
3	9	34	1.1000	N/A	N/A
3	8	35	1.0000	N/A	N/A
3	7	34	0.9000	N/A	N/A
3	6	33	0.8000	N/A	N/A
3	5	33	0.7000	N/A	N/A
3	4	32	0.6000	N/A	N/A
3	3	32	0.5000	N/A	N/A
3	2	32	0.4000	N/A	N/A
3	1	32	0.3000	N/A	N/A
3	0	32	0.2000	N/A	N/A
4	N/A	N/A	N/A	22.36	0
4	19	19	2.1000	N/A	N/A
4	18	18	2.0000	N/A	N/A
4	17	17	1.9000	N/A	N/A
4	16	16	1.8000	N/A	N/A
4	15	16	1.7000	N/A	N/A
4	14	17	1.6000	N/A	N/A
4	13	18	1.5000	N/A	N/A
4	12	19	1.4000	N/A	N/A
4	11	18	1.3000	N/A	N/A
4	10	18	1.2000	N/A	N/A
4	9	17	1.1000	N/A	N/A
4	8	16	1.0000	N/A	N/A
4	7	15	0.9000	N/A	N/A
4	6	14	0.8000	N/A	N/A
4	5	13	0.7000	N/A	N/A
4	4	12	0.6000	N/A	N/A
4	3	11	0.5000	N/A	N/A
4	2	11	0.4000	N/A	N/A
4	1	11	0.3000	N/A	N/A
4	0	10	0.2000	N/A	N/A
5	N/A	N/A	N/A	14.56	1
5	29	30	3.1000	N/A	N/A
5	28	29	3.0000	N/A	N/A
5	27	29	2.9000	N/A	N/A
5	26	29	2.8000	N/A	N/A
5	25	29	2.7000	N/A	N/A
5	24	30	2.6000	N/A	N/A
5	23	29	2.5000	N/A	N/A
5	22	28	2.4000	N/A	N/A
5	21	27	2.3000	N/A	N/A
5	20	26	2.2000	N/A	N/A
5	19	26	2.1000	N/A	N/A
5	18	25	2.0000	N/A	N/A
5	17	26	1.9000	N/A	N/A
5	16	26	1.8000	N/A	N/A
