VesselID	PositionX	PositionY	VEGFValue	Displacement	AnastomosisCount	Status
1	15	25	0.3844	15.264337522473747	2	Anastomosed
1	14	25	0.5474	15.264337522473747	2	Anastomosed
1	14	25	0.5474	15.264337522473747	2	Anastomosed
1	13	24	0.5710	15.264337522473747	2	Anastomosed
1	13	24	0.5710	15.264337522473747	2	Anastomosed
1	12	24	0.6074	15.264337522473747	2	Anastomosed
1	12	24	0.6074	15.264337522473747	2	Anastomosed
1	12	25	0.4852	15.264337522473747	2	Anastomosed
1	12	25	0.4852	15.264337522473747	2	Anastomosed
1	11	26	0.5244	15.264337522473747	2	Anastomosed
1	11	26	0.5244	15.264337522473747	2	Anastomosed
1	10	25	0.5329	15.264337522473747	2	Anastomosed
1	10	25	0.5329	15.264337522473747	2	Anastomosed
1	9	24	0.4491	15.264337522473747	2	Anastomosed
1	9	24	0.4491	15.264337522473747	2	Anastomosed
1	9	23	0.3995	15.264337522473747	2	Anastomosed
1	9	23	0.3995	15.264337522473747	2	Anastomosed
1	10	22	0.3134	15.264337522473747	2	Anastomosed
1	10	22	0.3134	15.264337522473747	2	Anastomosed
1	10	21	0.3917	15.264337522473747	2	Anastomosed
1	10	21	0.3917	15.264337522473747	2	Anastomosed
1	11	21	0.3287	15.264337522473747	2	Anastomosed
1	11	21	0.3287	15.264337522473747	2	Anastomosed
1	11	20	0.2570	15.264337522473747	2	Anastomosed
1	11	20	0.2570	15.264337522473747	2	Anastomosed
1	11	19	0.2533	15.264337522473747	2	Anastomosed
1	11	19	0.2533	15.264337522473747	2	Anastomosed
1	11	18	0.2531	15.264337522473747	2	Anastomosed
1	11	18	0.2531	15.264337522473747	2	Anastomosed
1	11	17	0.2701	15.264337522473747	2	Anastomosed
1	11	17	0.2701	15.264337522473747	2	Anastomosed
1	10	16	0.2422	15.264337522473747	2	Anastomosed
1	10	16	0.2422	15.264337522473747	2	Anastomosed
1	9	15	0.2504	15.264337522473747	2	Anastomosed
1	9	15	0.2504	15.264337522473747	2	Anastomosed
1	8	15	0.2405	15.264337522473747	2	Anastomosed
1	8	15	0.2405	15.264337522473747	2	Anastomosed
1	7	15	0.2446	15.264337522473747	2	Anastomosed
1	7	15	0.2446	15.264337522473747	2	Anastomosed
1	7	16	0.2163	15.264337522473747	2	Anastomosed
1	7	16	0.2163	15.264337522473747	2	Anastomosed
1	8	17	0.1982	15.264337522473747	2	Anastomosed
1	8	17	0.1982	15.264337522473747	2	Anastomosed
1	9	16	0.1874	15.264337522473747	2	Anastomosed
1	9	16	0.1874	15.264337522473747	2	Anastomosed
1	10	17	0.1679	15.264337522473747	2	Anastomosed
1	10	17	0.1679	15.264337522473747	2	Anastomosed
1	10	18	0.1440	15.264337522473747	2	Anastomosed
1	10	18	0.1440	15.264337522473747	2	Anastomosed
1	9	18	0.1333	15.264337522473747	2	Anastomosed
1	9	18	0.1333	15.264337522473747	2	Anastomosed
1	9	19	0.1216	15.264337522473747	2	Anastomosed
1	9	19	0.1216	15.264337522473747	2	Anastomosed
1	9	20	0.1445	15.264337522473747	2	Anastomosed
1	9	20	0.1445	15.264337522473747	2	Anastomosed
1	9	21	0.1208	15.264337522473747	2	Anastomosed
1	9	21	0.1208	15.264337522473747	2	Anastomosed
1	8	21	0.0848	15.264337522473747	2	Anastomosed
1	8	21	0.0848	15.264337522473747	2	Anastomosed
1	7	22	0.1474	15.264337522473747	2	Anastomosed
1	7	22	0.1474	15.264337522473747	2	Anastomosed
1	6	21	0.1292	15.264337522473747	2	Anastomosed
1	6	21	0.1292	15.264337522473747	2	Anastomosed
1	6	20	0.1407	15.264337522473747	2	Anastomosed
1	6	20	0.1407	15.264337522473747	2	Anastomosed
1	7	20	0.1198	15.264337522473747	2	Anastomosed
1	7	20	0.1198	15.264337522473747	2	Anastomosed
1	7	21	0.1138	15.264337522473747	2	Anastomosed
1	7	21	0.1138	15.264337522473747	2	Anastomosed
1	6	22	0.0920	15.264337522473747	2	Anastomosed
1	6	22	0.0920	15.264337522473747	2	Anastomosed
1	5	22	0.0813	15.264337522473747	2	Anastomosed
1	5	22	0.0813	15.264337522473747	2	Anastomosed
1	4	21	0.0861	15.264337522473747	2	Anastomosed
1	4	21	0.0861	15.264337522473747	2	Anastomosed
1	4	20	0.0913	15.264337522473747	2	Anastomosed
1	4	20	0.0913	15.264337522473747	2	Anastomosed
1	5	19	0.0814	15.264337522473747	2	Anastomosed
1	5	19	0.0814	15.264337522473747	2	Anastomosed
1	6	18	0.0746	15.264337522473747	2	Anastomosed
1	6	18	0.0746	15.264337522473747	2	Anastomosed
1	6	17	0.0690	15.264337522473747	2	Anastomosed
1	6	17	0.0690	15.264337522473747	2	Anastomosed
1	7	17	0.0633	15.264337522473747	2	Anastomosed
1	7	17	0.0633	15.264337522473747	2	Anastomosed
1	6	16	0.0585	15.264337522473747	2	Anastomosed
1	6	16	0.0585	15.264337522473747	2	Anastomosed
1	5	15	0.0521	15.264337522473747	2	Anastomosed
1	5	15	0.0521	15.264337522473747	2	Anastomosed
1	4	15	0.0681	15.264337522473747	2	Anastomosed
1	4	15	0.0681	15.264337522473747	2	Anastomosed
1	4	14	0.0573	15.264337522473747	2	Anastomosed
1	4	14	0.0573	15.264337522473747	2	Anastomosed
1	5	13	0.0571	15.264337522473747	2	Anastomosed
1	5	13	0.0571	15.264337522473747	2	Anastomosed
1	5	14	0.0410	15.264337522473747	2	Anastomosed
1	5	14	0.0410	15.264337522473747	2	Anastomosed
1	6	14	0.0381	15.264337522473747	2	Anastomosed
1	6	14	0.0381	15.264337522473747	2	Anastomosed
1	6	13	0.0368	15.264337522473747	2	Anastomosed
1	6	13	0.0368	15.264337522473747	2	Anastomosed
1	7	12	0.0433	15.264337522473747	2	Anastomosed
2	35	25	0.5825	4.47213595499958	1	Anastomosed
2	36	24	0.7410	4.47213595499958	1	Anastomosed
2	36	24	0.7410	4.47213595499958	1	Anastomosed
2	36	25	0.5088	4.47213595499958	1	Anastomosed
2	36	25	0.5088	4.47213595499958	1	Anastomosed
2	36	26	0.4764	4.47213595499958	1	Anastomosed
2	36	26	0.4764	4.47213595499958	1	Anastomosed
2	35	26	0.4277	4.47213595499958	1	Anastomosed
2	35	26	0.4277	4.47213595499958	1	Anastomosed
2	34	27	0.4700	4.47213595499958	1	Anastomosed
2	34	27	0.4700	4.47213595499958	1	Anastomosed
2	34	28	0.4197	4.47213595499958	1	Anastomosed
2	34	28	0.4197	4.47213595499958	1	Anastomosed
2	33	29	0.3906	4.47213595499958	1	Anastomosed
3	25	15	0.6177	5.0	1	Anastomosed
3	26	15	0.6047	5.0	1	Anastomosed
