VesselID	PositionX	PositionY	VEGFValue	Displacement	AnastomosisCount	Status
1	15	25	0.3711	14.212670403551895	3	Anastomosed
1	16	26	0.5286	14.212670403551895	3	Anastomosed
1	16	26	0.5286	14.212670403551895	3	Anastomosed
1	17	28	0.5335	14.212670403551895	3	Anastomosed
1	17	28	0.5335	14.212670403551895	3	Anastomosed
1	18	30	0.5319	14.212670403551895	3	Anastomosed
1	18	30	0.5319	14.212670403551895	3	Anastomosed
1	17	32	0.5825	14.212670403551895	3	Anastomosed
1	17	32	0.5825	14.212670403551895	3	Anastomosed
1	19	32	0.3531	14.212670403551895	3	Anastomosed
1	19	32	0.3531	14.212670403551895	3	Anastomosed
1	21	32	0.4242	14.212670403551895	3	Anastomosed
1	21	32	0.4242	14.212670403551895	3	Anastomosed
1	23	33	0.4822	14.212670403551895	3	Anastomosed
1	23	33	0.4822	14.212670403551895	3	Anastomosed
1	22	35	0.4419	14.212670403551895	3	Anastomosed
1	22	35	0.4419	14.212670403551895	3	Anastomosed
1	24	36	0.3649	14.212670403551895	3	Anastomosed
2	35	25	0.3358	4.123105625617661	2	Anastomosed
2	37	26	0.5876	4.123105625617661	2	Anastomosed
2	37	26	0.5876	4.123105625617661	2	Anastomosed
2	35	28	0.6164	4.123105625617661	2	Anastomosed
2	35	28	0.6164	4.123105625617661	2	Anastomosed
2	34	29	0.4729	4.123105625617661	2	Anastomosed
3	25	15	0.5549	32.01562118716424	0	Inactive
3	24	13	0.6527	32.01562118716424	0	Inactive
3	24	13	0.6527	32.01562118716424	0	Inactive
3	26	11	0.5396	32.01562118716424	0	Inactive
3	26	11	0.5396	32.01562118716424	0	Inactive
3	26	12	0.4545	32.01562118716424	0	Inactive
3	26	12	0.4545	32.01562118716424	0	Inactive
3	24	11	0.4394	32.01562118716424	0	Inactive
3	24	11	0.4394	32.01562118716424	0	Inactive
3	22	11	0.4324	32.01562118716424	0	Inactive
3	22	11	0.4324	32.01562118716424	0	Inactive
3	21	13	0.5183	32.01562118716424	0	Inactive
3	21	13	0.5183	32.01562118716424	0	Inactive
3	21	14	0.4193	32.01562118716424	0	Inactive
3	21	14	0.4193	32.01562118716424	0	Inactive
3	22	15	0.3761	32.01562118716424	0	Inactive
3	22	15	0.3761	32.01562118716424	0	Inactive
3	23	14	0.3535	32.01562118716424	0	Inactive
3	23	14	0.3535	32.01562118716424	0	Inactive
3	23	12	0.2969	32.01562118716424	0	Inactive
3	23	12	0.2969	32.01562118716424	0	Inactive
3	22	10	0.2730	32.01562118716424	0	Inactive
3	22	10	0.2730	32.01562118716424	0	Inactive
3	20	10	0.3474	32.01562118716424	0	Inactive
3	20	10	0.3474	32.01562118716424	0	Inactive
3	18	12	0.2908	32.01562118716424	0	Inactive
3	18	12	0.2908	32.01562118716424	0	Inactive
3	16	13	0.3488	32.01562118716424	0	Inactive
3	16	13	0.3488	32.01562118716424	0	Inactive
3	17	14	0.3139	32.01562118716424	0	Inactive
3	17	14	0.3139	32.01562118716424	0	Inactive
3	15	14	0.2470	32.01562118716424	0	Inactive
3	15	14	0.2470	32.01562118716424	0	Inactive
3	13	14	0.2545	32.01562118716424	0	Inactive
3	13	14	0.2545	32.01562118716424	0	Inactive
3	11	15	0.2551	32.01562118716424	0	Inactive
3	11	15	0.2551	32.01562118716424	0	Inactive
3	13	16	0.2398	32.01562118716424	0	Inactive
3	13	16	0.2398	32.01562118716424	0	Inactive
3	11	17	0.1894	32.01562118716424	0	Inactive
3	11	17	0.1894	32.01562118716424	0	Inactive
3	10	19	0.1971	32.01562118716424	0	Inactive
3	10	19	0.1971	32.01562118716424	0	Inactive
3	10	21	0.1919	32.01562118716424	0	Inactive
3	10	21	0.1919	32.01562118716424	0	Inactive
3	10	23	0.1639	32.01562118716424	0	Inactive
3	10	23	0.1639	32.01562118716424	0	Inactive
3	10	24	0.1620	32.01562118716424	0	Inactive
3	10	24	0.1620	32.01562118716424	0	Inactive
3	9	26	0.1741	32.01562118716424	0	Inactive
3	9	26	0.1741	32.01562118716424	0	Inactive
3	8	27	0.1450	32.01562118716424	0	Inactive
3	8	27	0.1450	32.01562118716424	0	Inactive
3	8	29	0.1278	32.01562118716424	0	Inactive
3	8	29	0.1278	32.01562118716424	0	Inactive
3	7	31	0.1427	32.01562118716424	0	Inactive
3	7	31	0.1427	32.01562118716424	0	Inactive
3	9	32	0.1470	32.01562118716424	0	Inactive
3	9	32	0.1470	32.01562118716424	0	Inactive
3	7	30	0.1150	32.01562118716424	0	Inactive
