VesselID	PositionX	PositionY	VEGFValue	Displacement	AnastomosisCount	Status
1	15	25	0.5667	16.278820596099706	1	Anastomosed
1	16	26	0.6492	16.278820596099706	1	Anastomosed
1	16	26	0.6492	16.278820596099706	1	Anastomosed
1	16	27	0.5792	16.278820596099706	1	Anastomosed
1	16	27	0.5792	16.278820596099706	1	Anastomosed
1	17	28	0.5318	16.278820596099706	1	Anastomosed
1	17	28	0.5318	16.278820596099706	1	Anastomosed
1	18	28	0.4724	16.278820596099706	1	Anastomosed
1	18	28	0.4724	16.278820596099706	1	Anastomosed
1	17	29	0.4177	16.278820596099706	1	Anastomosed
1	17	29	0.4177	16.278820596099706	1	Anastomosed
1	16	29	0.4712	16.278820596099706	1	Anastomosed
1	16	29	0.4712	16.278820596099706	1	Anastomosed
1	15	28	0.4326	16.278820596099706	1	Anastomosed
1	15	28	0.4326	16.278820596099706	1	Anastomosed
1	14	27	0.4066	16.278820596099706	1	Anastomosed
1	14	27	0.4066	16.278820596099706	1	Anastomosed
1	13	26	0.3384	16.278820596099706	1	Anastomosed
1	13	26	0.3384	16.278820596099706	1	Anastomosed
1	12	25	0.4086	16.278820596099706	1	Anastomosed
1	12	25	0.4086	16.278820596099706	1	Anastomosed
1	11	24	0.3093	16.278820596099706	1	Anastomosed
1	11	24	0.3093	16.278820596099706	1	Anastomosed
1	10	25	0.3930	16.278820596099706	1	Anastomosed
1	10	25	0.3930	16.278820596099706	1	Anastomosed
1	10	26	0.2909	16.278820596099706	1	Anastomosed
1	10	26	0.2909	16.278820596099706	1	Anastomosed
1	10	27	0.3639	16.278820596099706	1	Anastomosed
1	10	27	0.3639	16.278820596099706	1	Anastomosed
1	9	27	0.2587	16.278820596099706	1	Anastomosed
1	9	27	0.2587	16.278820596099706	1	Anastomosed
1	8	27	0.2499	16.278820596099706	1	Anastomosed
1	8	27	0.2499	16.278820596099706	1	Anastomosed
1	7	28	0.2253	16.278820596099706	1	Anastomosed
1	7	28	0.2253	16.278820596099706	1	Anastomosed
1	8	29	0.2870	16.278820596099706	1	Anastomosed
1	8	29	0.2870	16.278820596099706	1	Anastomosed
1	8	30	0.2669	16.278820596099706	1	Anastomosed
1	8	30	0.2669	16.278820596099706	1	Anastomosed
1	8	31	0.2332	16.278820596099706	1	Anastomosed
1	8	31	0.2332	16.278820596099706	1	Anastomosed
1	8	32	0.2120	16.278820596099706	1	Anastomosed
1	8	32	0.2120	16.278820596099706	1	Anastomosed
1	8	33	0.1707	16.278820596099706	1	Anastomosed
1	8	33	0.1707	16.278820596099706	1	Anastomosed
1	8	34	0.1702	16.278820596099706	1	Anastomosed
1	8	34	0.1702	16.278820596099706	1	Anastomosed
1	8	35	0.1791	16.278820596099706	1	Anastomosed
1	8	35	0.1791	16.278820596099706	1	Anastomosed
1	7	36	0.1955	16.278820596099706	1	Anastomosed
1	7	36	0.1955	16.278820596099706	1	Anastomosed
1	6	36	0.1585	16.278820596099706	1	Anastomosed
1	6	36	0.1585	16.278820596099706	1	Anastomosed
1	5	35	0.1527	16.278820596099706	1	Anastomosed
1	5	35	0.1527	16.278820596099706	1	Anastomosed
1	4	35	0.1183	16.278820596099706	1	Anastomosed
1	4	35	0.1183	16.278820596099706	1	Anastomosed
1	3	35	0.1666	16.278820596099706	1	Anastomosed
1	3	35	0.1666	16.278820596099706	1	Anastomosed
1	2	35	0.1351	16.278820596099706	1	Anastomosed
1	2	35	0.1351	16.278820596099706	1	Anastomosed
1	1	35	0.1259	16.278820596099706	1	Anastomosed
1	1	35	0.1259	16.278820596099706	1	Anastomosed
1	0	35	0.1015	16.278820596099706	1	Anastomosed
1	0	35	0.1015	16.278820596099706	1	Anastomosed
1	0	36	0.0942	16.278820596099706	1	Anastomosed
1	0	36	0.0942	16.278820596099706	1	Anastomosed
1	1	36	0.0824	16.278820596099706	1	Anastomosed
1	1	36	0.0824	16.278820596099706	1	Anastomosed
1	0	37	0.0750	16.278820596099706	1	Anastomosed
1	0	37	0.0750	16.278820596099706	1	Anastomosed
1	1	38	0.0776	16.278820596099706	1	Anastomosed
1	1	38	0.0776	16.278820596099706	1	Anastomosed
1	2	39	0.0885	16.278820596099706	1	Anastomosed
1	2	39	0.0885	16.278820596099706	1	Anastomosed
1	3	38	0.0727	16.278820596099706	1	Anastomosed
1	3	38	0.0727	16.278820596099706	1	Anastomosed
1	4	38	0.0920	16.278820596099706	1	Anastomosed
1	4	38	0.0920	16.278820596099706	1	Anastomosed
1	3	37	0.0749	16.278820596099706	1	Anastomosed
1	3	37	0.0749	16.278820596099706	1	Anastomosed
1	2	37	0.0656	16.278820596099706	1	Anastomosed
1	2	37	0.0656	16.278820596099706	1	Anastomosed
1	2	36	0.0507	16.278820596099706	1	Anastomosed
1	2	36	0.0507	16.278820596099706	1	Anastomosed
1	3	36	0.0502	16.278820596099706	1	Anastomosed
1	3	36	0.0502	16.278820596099706	1	Anastomosed
2	35	25	0.6795	16.278820596099706	0	Active
2	36	26	0.5495	16.278820596099706	0	Active
2	36	26	0.5495	16.278820596099706	0	Active
2	36	27	0.5711	16.278820596099706	0	Active
2	36	27	0.5711	16.278820596099706	0	Active
2	36	28	0.6016	16.278820596099706	0	Active
2	36	28	0.6016	16.278820596099706	0	Active
2	37	29	0.4954	16.278820596099706	0	Active
2	37	29	0.4954	16.278820596099706	0	Active
2	38	28	0.4802	16.278820596099706	0	Active
2	38	28	0.4802	16.278820596099706	0	Active
2	39	28	0.4596	16.278820596099706	0	Active
2	39	28	0.4596	16.278820596099706	0	Active
2	39	29	0.4235	16.278820596099706	0	Active
2	39	29	0.4235	16.278820596099706	0	Active
2	40	30	0.3613	16.278820596099706	0	Active
2	40	30	0.3613	16.278820596099706	0	Active
2	40	29	0.3230	16.278820596099706	0	Active
2	40	29	0.3230	16.278820596099706	0	Active
2	40	28	0.2619	16.278820596099706	0	Active
2	40	28	0.2619	16.278820596099706	0	Active
2	40	27	0.2949	16.278820596099706	0	Active
2	40	27	0.2949	16.278820596099706	0	Active
2	41	26	0.3903	16.278820596099706	0	Active
2	41	26	0.3903	16.278820596099706	0	Active
2	42	26	0.3625	16.278820596099706	0	Active
2	42	26	0.3625	16.278820596099706	0	Active
2	42	27	0.2324	16.278820596099706	0	Active
2	42	27	0.2324	16.278820596099706	0	Active
2	43	28	0.2728	16.278820596099706	0	Active
2	43	28	0.2728	16.278820596099706	0	Active
2	43	29	0.2876	16.278820596099706	0	Active
2	43	29	0.2876	16.278820596099706	0	Active
2	44	30	0.2089	16.278820596099706	0	Active
2	44	30	0.2089	16.278820596099706	0	Active
2	45	29	0.3184	16.278820596099706	0	Active
2	45	29	0.3184	16.278820596099706	0	Active
2	46	29	0.2040	16.278820596099706	0	Active
2	46	29	0.2040	16.278820596099706	0	Active
2	45	28	0.1916	16.278820596099706	0	Active
2	45	28	0.1916	16.278820596099706	0	Active
2	44	27	0.1596	16.278820596099706	0	Active
2	44	27	0.1596	16.278820596099706	0	Active
2	43	26	0.1675	16.278820596099706	0	Active
2	43	26	0.1675	16.278820596099706	0	Active
2	43	27	0.1585	16.278820596099706	0	Active
2	43	27	0.1585	16.278820596099706	0	Active
2	42	28	0.1083	16.278820596099706	0	Active
2	42	28	0.1083	16.278820596099706	0	Active
2	41	27	0.1294	16.278820596099706	0	Active
2	41	27	0.1294	16.278820596099706	0	Active
2	40	26	0.1346	16.278820596099706	0	Active
2	40	26	0.1346	16.278820596099706	0	Active
2	40	25	0.1758	16.278820596099706	0	Active
2	40	25	0.1758	16.278820596099706	0	Active
2	41	24	0.1310	16.278820596099706	0	Active
2	41	24	0.1310	16.278820596099706	0	Active
2	41	23	0.1581	16.278820596099706	0	Active
2	41	23	0.1581	16.278820596099706	0	Active
2	40	22	0.1318	16.278820596099706	0	Active
2	40	22	0.1318	16.278820596099706	0	Active
2	39	23	0.1168	16.278820596099706	0	Active
2	39	23	0.1168	16.278820596099706	0	Active
2	38	24	0.1189	16.278820596099706	0	Active
2	38	24	0.1189	16.278820596099706	0	Active
2	38	25	0.1216	16.278820596099706	0	Active
2	38	25	0.1216	16.278820596099706	0	Active
2	39	26	0.0854	16.278820596099706	0	Active
2	39	26	0.0854	16.278820596099706	0	Active
2	39	25	0.0780	16.278820596099706	0	Active
2	39	25	0.0780	16.278820596099706	0	Active
2	40	24	0.0804	16.278820596099706	0	Active
2	40	24	0.0804	16.278820596099706	0	Active
2	41	25	0.0634	16.278820596099706	0	Active
2	41	25	0.0634	16.278820596099706	0	Active
2	42	25	0.0579	16.278820596099706	0	Active
2	42	25	0.0579	16.278820596099706	0	Active
2	42	24	0.0481	16.278820596099706	0	Active
2	42	24	0.0481	16.278820596099706	0	Active
2	42	23	0.0647	16.278820596099706	0	Active
2	42	23	0.0647	16.278820596099706	0	Active
2	42	22	0.0676	16.278820596099706	0	Active
2	42	22	0.0676	16.278820596099706	0	Active
2	43	21	0.0682	16.278820596099706	0	Active
2	43	21	0.0682	16.278820596099706	0	Active
2	44	21	0.0794	16.278820596099706	0	Active
2	44	21	0.0794	16.278820596099706	0	Active
2	43	22	0.0540	16.278820596099706	0	Active
2	43	22	0.0540	16.278820596099706	0	Active
2	44	23	0.0630	16.278820596099706	0	Active
2	44	23	0.0630	16.278820596099706	0	Active
2	45	22	0.0587	16.278820596099706	0	Active
2	45	22	0.0587	16.278820596099706	0	Active
2	46	23	0.0553	16.278820596099706	0	Active
2	46	23	0.0553	16.278820596099706	0	Active
2	46	22	0.0525	16.278820596099706	0	Active
2	46	22	0.0525	16.278820596099706	0	Active
2	45	21	0.0440	16.278820596099706	0	Active
2	45	21	0.0440	16.278820596099706	0	Active
2	45	20	0.0387	16.278820596099706	0	Active
2	45	20	0.0387	16.278820596099706	0	Active
2	46	19	0.0469	16.278820596099706	0	Active
2	46	19	0.0469	16.278820596099706	0	Active
2	47	19	0.0524	16.278820596099706	0	Active
2	47	19	0.0524	16.278820596099706	0	Active
2	46	18	0.0355	16.278820596099706	0	Active
2	46	18	0.0355	16.278820596099706	0	Active
2	46	17	0.0351	16.278820596099706	0	Active
2	46	17	0.0351	16.278820596099706	0	Active
2	45	16	0.0309	16.278820596099706	0	Active
2	45	16	0.0309	16.278820596099706	0	Active
2	44	15	0.0337	16.278820596099706	0	Active
2	44	15	0.0337	16.278820596099706	0	Active
2	43	14	0.0330	16.278820596099706	0	Active
2	43	14	0.0330	16.278820596099706	0	Active
2	42	13	0.0305	16.278820596099706	0	Active
2	42	13	0.0305	16.278820596099706	0	Active
2	41	12	0.0274	16.278820596099706	0	Active
2	41	12	0.0274	16.278820596099706	0	Active
2	41	11	0.0296	16.278820596099706	0	Active
2	41	11	0.0296	16.278820596099706	0	Active
2	42	10	0.0288	16.278820596099706	0	Active
2	42	10	0.0288	16.278820596099706	0	Active
2	43	10	0.0287	16.278820596099706	0	Active
2	43	10	0.0287	16.278820596099706	0	Active
2	43	11	0.0262	16.278820596099706	0	Active
2	43	11	0.0262	16.278820596099706	0	Active
2	43	12	0.0270	16.278820596099706	0	Active
2	43	12	0.0270	16.278820596099706	0	Active
2	44	13	0.0194	16.278820596099706	0	Active
2	44	13	0.0194	16.278820596099706	0	Active
2	45	12	0.0231	16.278820596099706	0	Active
2	45	12	0.0231	16.278820596099706	0	Active
2	45	11	0.0188	16.278820596099706	0	Active
2	45	11	0.0188	16.278820596099706	0	Active
2	46	11	0.0158	16.278820596099706	0	Active
2	46	11	0.0158	16.278820596099706	0	Active
2	45	10	0.0150	16.278820596099706	0	Active
2	45	10	0.0150	16.278820596099706	0	Active
