VesselID	PositionX	PositionY	VEGFValue	Displacement	AnastomosisCount
3	24	18	0.4802	39.824615503479755	1
3	24	18	0.4802	39.824615503479755	1
3	23	18	0.5471	39.824615503479755	1
3	23	18	0.5471	39.824615503479755	1
3	22	17	0.6079	39.824615503479755	1
3	22	17	0.6079	39.824615503479755	1
3	22	16	0.5464	39.824615503479755	1
3	22	16	0.5464	39.824615503479755	1
3	21	15	0.4244	39.824615503479755	1
3	21	15	0.4244	39.824615503479755	1
3	21	14	0.5589	39.824615503479755	1
3	21	14	0.5589	39.824615503479755	1
3	22	13	0.4733	39.824615503479755	1
3	22	13	0.4733	39.824615503479755	1
3	23	12	0.2465	39.824615503479755	1
3	23	12	0.2465	39.824615503479755	1
3	24	12	0.4972	39.824615503479755	1
3	24	12	0.4972	39.824615503479755	1
3	24	11	0.4510	39.824615503479755	1
3	24	11	0.4510	39.824615503479755	1
3	24	10	0.4594	39.824615503479755	1
3	24	10	0.4594	39.824615503479755	1
3	25	9	0.3251	39.824615503479755	1
3	25	9	0.3251	39.824615503479755	1
3	25	8	0.3931	39.824615503479755	1
3	25	8	0.3931	39.824615503479755	1
3	25	7	0.2876	39.824615503479755	1
3	25	7	0.2876	39.824615503479755	1
3	26	7	0.2571	39.824615503479755	1
3	26	7	0.2571	39.824615503479755	1
3	26	6	0.1711	39.824615503479755	1
3	26	6	0.1711	39.824615503479755	1
3	25	5	0.2638	39.824615503479755	1
3	25	5	0.2638	39.824615503479755	1
3	25	4	0.2083	39.824615503479755	1
3	25	4	0.2083	39.824615503479755	1
3	26	3	0.2872	39.824615503479755	1
3	26	3	0.2872	39.824615503479755	1
3	26	2	0.2398	39.824615503479755	1
3	26	2	0.2398	39.824615503479755	1
3	25	2	0.2269	39.824615503479755	1
3	25	2	0.2269	39.824615503479755	1
3	24	2	0.2498	39.824615503479755	1
3	24	2	0.2498	39.824615503479755	1
3	23	3	0.1734	39.824615503479755	1
3	23	3	0.1734	39.824615503479755	1
3	22	2	0.1965	39.824615503479755	1
3	22	2	0.1965	39.824615503479755	1
3	21	2	0.2214	39.824615503479755	1
3	21	2	0.2214	39.824615503479755	1
3	20	2	0.1629	39.824615503479755	1
3	20	2	0.1629	39.824615503479755	1
3	19	3	0.2036	39.824615503479755	1
3	19	3	0.2036	39.824615503479755	1
3	20	4	0.1717	39.824615503479755	1
3	20	4	0.1717	39.824615503479755	1
3	21	4	0.0667	39.824615503479755	1
3	21	4	0.0667	39.824615503479755	1
3	21	3	0.0575	39.824615503479755	1
3	21	3	0.0575	39.824615503479755	1
3	22	3	0.0859	39.824615503479755	1
3	22	3	0.0859	39.824615503479755	1
3	22	4	0.0968	39.824615503479755	1
3	22	4	0.0968	39.824615503479755	1
3	23	5	0.1025	39.824615503479755	1
3	23	5	0.1025	39.824615503479755	1
3	24	5	0.0678	39.824615503479755	1
3	24	5	0.0678	39.824615503479755	1
3	23	6	0.0405	39.824615503479755	1
3	23	6	0.0405	39.824615503479755	1
3	22	5	0.0383	39.824615503479755	1
3	22	5	0.0383	39.824615503479755	1
3	21	6	0.0674	39.824615503479755	1
3	21	6	0.0674	39.824615503479755	1
3	20	7	0.1071	39.824615503479755	1
3	20	7	0.1071	39.824615503479755	1
3	19	6	0.0773	39.824615503479755	1
3	19	6	0.0773	39.824615503479755	1
3	19	5	0.0894	39.824615503479755	1
3	19	5	0.0894	39.824615503479755	1
3	18	4	0.0665	39.824615503479755	1
3	18	4	0.0665	39.824615503479755	1
3	17	4	0.0910	39.824615503479755	1
3	17	4	0.0910	39.824615503479755	1
3	17	5	0.0575	39.824615503479755	1
3	17	5	0.0575	39.824615503479755	1
3	16	5	0.0432	39.824615503479755	1
3	16	5	0.0432	39.824615503479755	1
3	15	6	0.0790	39.824615503479755	1
4	25	35	0.3270	27.313000567495326	0
4	25	36	0.9321	27.313000567495326	0
4	25	36	0.9321	27.313000567495326	0
4	25	37	0.5776	27.313000567495326	0
4	25	37	0.5776	27.313000567495326	0
4	25	38	0.5196	27.313000567495326	0
4	25	38	0.5196	27.313000567495326	0
4	24	39	0.7328	27.313000567495326	0
4	24	39	0.7328	27.313000567495326	0
4	24	40	0.5368	27.313000567495326	0
4	24	40	0.5368	27.313000567495326	0
4	25	41	0.5934	27.313000567495326	0
4	25	41	0.5934	27.313000567495326	0
4	25	42	0.5311	27.313000567495326	0
4	25	42	0.5311	27.313000567495326	0
4	25	43	0.5266	27.313000567495326	0
4	25	43	0.5266	27.313000567495326	0
4	26	44	0.6016	27.313000567495326	0
4	26	44	0.6016	27.313000567495326	0
4	27	44	0.5442	27.313000567495326	0
4	27	44	0.5442	27.313000567495326	0
4	27	45	0.2939	27.313000567495326	0
4	27	45	0.2939	27.313000567495326	0
4	27	46	0.5066	27.313000567495326	0
4	27	46	0.5066	27.313000567495326	0
4	28	46	0.3855	27.313000567495326	0
4	28	46	0.3855	27.313000567495326	0
4	27	47	0.3269	27.313000567495326	0
4	27	47	0.3269	27.313000567495326	0
4	26	48	0.2910	27.313000567495326	0
4	26	48	0.2910	27.313000567495326	0
4	27	49	0.4286	27.313000567495326	0
4	27	49	0.4286	27.313000567495326	0
4	28	49	0.3496	27.313000567495326	0
4	28	49	0.3496	27.313000567495326	0
4	28	48	0.2477	27.313000567495326	0
4	28	48	0.2477	27.313000567495326	0
4	29	48	0.1956	27.313000567495326	0
4	29	48	0.1956	27.313000567495326	0
4	29	47	0.1445	27.313000567495326	0
4	29	47	0.1445	27.313000567495326	0
4	29	46	0.2316	27.313000567495326	0
4	29	46	0.2316	27.313000567495326	0
4	30	45	0.1923	27.313000567495326	0
4	30	45	0.1923	27.313000567495326	0
4	31	44	0.2771	27.313000567495326	0
4	31	44	0.2771	27.313000567495326	0
4	32	45	0.2264	27.313000567495326	0
4	32	45	0.2264	27.313000567495326	0
4	33	44	0.2709	27.313000567495326	0
4	33	44	0.2709	27.313000567495326	0
4	33	43	0.2627	27.313000567495326	0
4	33	43	0.2627	27.313000567495326	0
4	34	42	0.2040	27.313000567495326	0
4	34	42	0.2040	27.313000567495326	0
4	35	41	0.2040	27.313000567495326	0
4	35	41	0.2040	27.313000567495326	0
4	36	42	0.2000	27.313000567495326	0
4	36	42	0.2000	27.313000567495326	0
4	36	43	0.1659	27.313000567495326	0
4	36	43	0.1659	27.313000567495326	0
4	36	44	0.2022	27.313000567495326	0
4	36	44	0.2022	27.313000567495326	0
4	35	45	0.1512	27.313000567495326	0
4	35	45	0.1512	27.313000567495326	0
4	36	46	0.1458	27.313000567495326	0
4	36	46	0.1458	27.313000567495326	0
4	37	47	0.1219	27.313000567495326	0
4	37	47	0.1219	27.313000567495326	0
4	38	47	0.1645	27.313000567495326	0
4	38	47	0.1645	27.313000567495326	0
4	37	46	0.0704	27.313000567495326	0
4	37	46	0.0704	27.313000567495326	0
4	36	47	0.0927	27.313000567495326	0
4	36	47	0.0927	27.313000567495326	0
4	35	47	0.0926	27.313000567495326	0
4	35	47	0.0926	27.313000567495326	0
4	34	46	0.0827	27.313000567495326	0
4	34	46	0.0827	27.313000567495326	0
4	33	47	0.1258	27.313000567495326	0
4	33	47	0.1258	27.313000567495326	0
4	32	46	0.0782	27.313000567495326	0
4	32	46	0.0782	27.313000567495326	0
4	31	45	0.0527	27.313000567495326	0
4	31	45	0.0527	27.313000567495326	0
4	30	44	0.0509	27.313000567495326	0
4	30	44	0.0509	27.313000567495326	0
4	29	43	0.0793	27.313000567495326	0
4	29	43	0.0793	27.313000567495326	0
4	29	42	0.0886	27.313000567495326	0
4	29	42	0.0886	27.313000567495326	0
4	28	41	0.0671	27.313000567495326	0
4	28	41	0.0671	27.313000567495326	0
4	27	41	0.0738	27.313000567495326	0
4	27	41	0.0738	27.313000567495326	0
4	27	42	0.0581	27.313000567495326	0
4	27	42	0.0581	27.313000567495326	0
4	28	42	0.0545	27.313000567495326	0
4	28	42	0.0545	27.313000567495326	0
4	27	43	0.0181	27.313000567495326	0
4	27	43	0.0181	27.313000567495326	0
4	28	44	0.0580	27.313000567495326	0
4	28	44	0.0580	27.313000567495326	0
4	29	44	0.0455	27.313000567495326	0
4	29	44	0.0455	27.313000567495326	0
4	28	45	0.0129	27.313000567495326	0
4	28	45	0.0129	27.313000567495326	0
5	20	20	0.0622	32.802438933713454	1
5	20	19	0.9007	32.802438933713454	1
5	20	19	0.9007	32.802438933713454	1
5	20	18	0.7596	32.802438933713454	1
5	20	18	0.7596	32.802438933713454	1
5	19	17	0.6543	32.802438933713454	1
5	19	17	0.6543	32.802438933713454	1
5	18	16	0.6279	32.802438933713454	1
5	18	16	0.6279	32.802438933713454	1
5	18	17	0.5925	32.802438933713454	1
5	18	17	0.5925	32.802438933713454	1
5	17	17	0.4403	32.802438933713454	1
5	17	17	0.4403	32.802438933713454	1
5	16	16	0.4100	32.802438933713454	1
5	16	16	0.4100	32.802438933713454	1
5	16	15	0.6423	32.802438933713454	1
5	16	15	0.6423	32.802438933713454	1
5	17	14	0.4547	32.802438933713454	1
5	17	14	0.4547	32.802438933713454	1
5	17	13	0.5763	32.802438933713454	1
5	17	13	0.5763	32.802438933713454	1
5	18	12	0.5674	32.802438933713454	1
5	18	12	0.5674	32.802438933713454	1
5	19	11	0.5401	32.802438933713454	1
5	19	11	0.5401	32.802438933713454	1
5	20	11	0.5041	32.802438933713454	1
5	20	11	0.5041	32.802438933713454	1
5	19	12	0.3307	32.802438933713454	1
5	19	12	0.3307	32.802438933713454	1
5	18	11	0.4325	32.802438933713454	1
5	18	11	0.4325	32.802438933713454	1
5	17	10	0.3749	32.802438933713454	1
5	17	10	0.3749	32.802438933713454	1
5	16	11	0.3773	32.802438933713454	1
5	16	11	0.3773	32.802438933713454	1
5	15	11	0.3940	32.802438933713454	1
5	15	11	0.3940	32.802438933713454	1
5	14	11	0.3517	32.802438933713454	1
5	14	11	0.3517	32.802438933713454	1
5	13	12	0.2621	32.802438933713454	1
5	13	12	0.2621	32.802438933713454	1
5	12	12	0.2980	32.802438933713454	1
5	12	12	0.2980	32.802438933713454	1
5	11	12	0.2398	32.802438933713454	1
5	11	12	0.2398	32.802438933713454	1
5	10	11	0.2259	32.802438933713454	1
5	10	11	0.2259	32.802438933713454	1
5	9	12	0.2223	32.802438933713454	1
5	9	12	0.2223	32.802438933713454	1
5	8	11	0.2438	32.802438933713454	1
5	8	11	0.2438	32.802438933713454	1
5	7	11	0.2381	32.802438933713454	1
5	7	11	0.2381	32.802438933713454	1
5	7	10	0.0977	32.802438933713454	1
5	7	10	0.0977	32.802438933713454	1
5	6	9	0.2354	32.802438933713454	1
5	6	9	0.2354	32.802438933713454	1
5	6	8	0.2147	32.802438933713454	1
5	6	8	0.2147	32.802438933713454	1
5	6	7	0.1929	32.802438933713454	1
5	6	7	0.1929	32.802438933713454	1
5	7	6	0.1840	32.802438933713454	1
5	7	6	0.1840	32.802438933713454	1
5	8	7	0.1358	32.802438933713454	1
5	8	7	0.1358	32.802438933713454	1
5	9	6	0.1336	32.802438933713454	1
5	9	6	0.1336	32.802438933713454	1
5	10	5	0.1674	32.802438933713454	1
5	10	5	0.1674	32.802438933713454	1
5	10	4	0.1595	32.802438933713454	1
5	10	4	0.1595	32.802438933713454	1
5	11	4	0.1080	32.802438933713454	1
5	11	4	0.1080	32.802438933713454	1
5	11	3	0.0461	32.802438933713454	1
5	11	3	0.0461	32.802438933713454	1
5	12	3	0.1128	32.802438933713454	1
5	12	3	0.1128	32.802438933713454	1
5	12	4	0.1303	32.802438933713454	1
5	12	4	0.1303	32.802438933713454	1
5	13	4	0.1155	32.802438933713454	1
5	13	4	0.1155	32.802438933713454	1
5	13	5	0.1004	32.802438933713454	1
5	13	5	0.1004	32.802438933713454	1
5	14	5	0.1108	32.802438933713454	1
5	14	5	0.1108	32.802438933713454	1
5	13	6	0.0767	32.802438933713454	1
5	13	6	0.0767	32.802438933713454	1
5	12	7	0.0764	32.802438933713454	1
5	12	7	0.0764	32.802438933713454	1
5	11	7	0.0649	32.802438933713454	1
5	11	7	0.0649	32.802438933713454	1
5	10	8	0.0925	32.802438933713454	1
5	10	8	0.0925	32.802438933713454	1
5	9	8	0.0567	32.802438933713454	1
5	9	8	0.0567	32.802438933713454	1
5	8	9	0.0367	32.802438933713454	1
5	8	9	0.0367	32.802438933713454	1
5	7	9	0.0621	32.802438933713454	1
5	7	9	0.0621	32.802438933713454	1
5	7	8	0.0452	32.802438933713454	1
5	7	8	0.0452	32.802438933713454	1
5	8	8	0.0168	32.802438933713454	1
5	8	8	0.0168	32.802438933713454	1
5	7	7	0.0014	32.802438933713454	1
5	7	7	0.0014	32.802438933713454	1
5	6	6	0.0115	32.802438933713454	1
5	6	6	0.0115	32.802438933713454	1
5	5	7	0.0522	32.802438933713454	1
5	5	7	0.0522	32.802438933713454	1
5	4	8	0.0541	32.802438933713454	1
5	4	8	0.0541	32.802438933713454	1
5	3	8	0.0467	32.802438933713454	1
5	3	8	0.0467	32.802438933713454	1
5	2	9	0.0472	32.802438933713454	1
5	2	9	0.0472	32.802438933713454	1
5	1	8	0.0391	32.802438933713454	1
5	1	8	0.0391	32.802438933713454	1
5	1	9	0.0303	32.802438933713454	1
5	1	9	0.0303	32.802438933713454	1
5	2	10	0.0324	32.802438933713454	1
5	2	10	0.0324	32.802438933713454	1
5	3	9	0.0301	32.802438933713454	1
5	3	9	0.0301	32.802438933713454	1
5	4	10	0.0150	32.802438933713454	1
5	4	10	0.0150	32.802438933713454	1
5	5	10	0.0370	32.802438933713454	1
5	5	10	0.0370	32.802438933713454	1
5	4	9	0.0113	32.802438933713454	1
5	4	9	0.0113	32.802438933713454	1
5	3	10	0.0014	32.802438933713454	1
5	3	10	0.0014	32.802438933713454	1
5	4	11	0.0091	32.802438933713454	1
5	4	11	0.0091	32.802438933713454	1
5	5	12	0.0315	32.802438933713454	1
5	5	12	0.0315	32.802438933713454	1
5	5	13	0.0299	32.802438933713454	1
5	5	13	0.0299	32.802438933713454	1
5	6	13	0.0268	32.802438933713454	1
5	6	13	0.0268	32.802438933713454	1
5	6	14	0.0099	32.802438933713454	1
5	6	14	0.0099	32.802438933713454	1
5	7	15	0.0207	32.802438933713454	1
5	7	15	0.0207	32.802438933713454	1
5	7	16	0.0221	32.802438933713454	1
5	7	16	0.0221	32.802438933713454	1
5	7	17	0.0152	32.802438933713454	1
5	7	17	0.0152	32.802438933713454	1
5	8	18	0.0136	32.802438933713454	1
5	8	18	0.0136	32.802438933713454	1
5	9	18	0.0166	32.802438933713454	1
5	9	18	0.0166	32.802438933713454	1
5	8	17	0.0070	32.802438933713454	1
5	8	17	0.0070	32.802438933713454	1
5	8	16	0.0106	32.802438933713454	1
5	8	16	0.0106	32.802438933713454	1
5	8	15	0.0158	32.802438933713454	1
5	8	15	0.0158	32.802438933713454	1
5	8	14	0.0122	32.802438933713454	1
5	8	14	0.0122	32.802438933713454	1
5	8	13	0.0135	32.802438933713454	1
5	8	13	0.0135	32.802438933713454	1
5	8	12	0.0115	32.802438933713454	1
5	8	12	0.0115	32.802438933713454	1
5	9	11	0.0105	32.802438933713454	1
5	9	11	0.0105	32.802438933713454	1
5	9	10	0.0077	32.802438933713454	1
5	9	10	0.0077	32.802438933713454	1
5	8	10	0.0088	32.802438933713454	1
5	8	10	0.0088	32.802438933713454	1
6	30	30	0.9158	34.0	2
6	31	30	0.8598	34.0	2
6	31	30	0.8598	34.0	2
6	31	31	0.7828	34.0	2
6	31	31	0.7828	34.0	2
6	30	32	0.6908	34.0	2
6	30	32	0.6908	34.0	2
6	29	33	0.5304	34.0	2
6	29	33	0.5304	34.0	2
6	30	34	0.6919	34.0	2
6	30	34	0.6919	34.0	2
6	31	34	0.6662	34.0	2
6	31	34	0.6662	34.0	2
6	31	33	0.4498	34.0	2
6	31	33	0.4498	34.0	2
6	32	33	0.5961	34.0	2
6	32	33	0.5961	34.0	2
6	31	32	0.3102	34.0	2
6	31	32	0.3102	34.0	2
6	30	33	0.2844	34.0	2
6	30	33	0.2844	34.0	2
6	29	34	0.2867	34.0	2
6	29	34	0.2867	34.0	2
6	28	33	0.4201	34.0	2
6	28	33	0.4201	34.0	2
6	27	34	0.5097	34.0	2
