CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	10.20	0
0	14	26	0.5000	0.8420	N/A	N/A	N/A
0	13	26	0.5000	0.8034	N/A	N/A	N/A
0	12	25	0.5000	0.7620	N/A	N/A	N/A
0	11	25	0.5000	0.8014	N/A	N/A	N/A
0	11	24	0.5000	0.4573	N/A	N/A	N/A
0	11	23	0.5000	0.8405	N/A	N/A	N/A
0	12	22	0.5000	0.9925	N/A	N/A	N/A
0	13	23	0.5000	0.9357	N/A	N/A	N/A
0	13	24	0.5000	0.9117	N/A	N/A	N/A
0	14	24	0.5000	0.7666	N/A	N/A	N/A
0	13	23	0.5000	0.9357	N/A	N/A	N/A
0	12	22	0.5000	0.9925	N/A	N/A	N/A
0	11	23	0.5000	0.8405	N/A	N/A	N/A
0	10	23	0.5000	0.6824	N/A	N/A	N/A
0	9	24	0.5000	0.7745	N/A	N/A	N/A
0	8	24	0.5000	0.8142	N/A	N/A	N/A
0	8	23	0.5000	0.7585	N/A	N/A	N/A
0	8	22	0.5000	0.8301	N/A	N/A	N/A
0	8	21	0.5000	0.8636	N/A	N/A	N/A
0	9	21	0.5000	0.6697	N/A	N/A	N/A
0	8	21	0.5000	0.8636	N/A	N/A	N/A
0	8	22	0.5000	0.8301	N/A	N/A	N/A
0	7	22	0.5000	0.8098	N/A	N/A	N/A
0	6	22	0.5000	0.7673	N/A	N/A	N/A
0	5	23	0.5000	0.8945	N/A	N/A	N/A
0	6	24	0.5000	0.7963	N/A	N/A	N/A
0	6	25	0.5000	0.7745	N/A	N/A	N/A
0	7	26	0.5000	0.6741	N/A	N/A	N/A
0	8	26	0.5000	0.9155	N/A	N/A	N/A
0	7	26	0.5000	0.6741	N/A	N/A	N/A
0	6	25	0.5000	0.7745	N/A	N/A	N/A
0	6	24	0.5000	0.7963	N/A	N/A	N/A
0	5	23	0.5000	0.8945	N/A	N/A	N/A
0	5	22	0.5000	0.6969	N/A	N/A	N/A
0	5	21	0.5000	0.8451	N/A	N/A	N/A
0	5	20	0.5000	0.6548	N/A	N/A	N/A
0	6	19	0.5000	0.8787	N/A	N/A	N/A
0	6	18	0.5000	0.8491	N/A	N/A	N/A
0	7	17	0.5000	0.6240	N/A	N/A	N/A
0	8	17	0.5000	0.7937	N/A	N/A	N/A
0	7	17	0.5000	0.6240	N/A	N/A	N/A
0	6	18	0.5000	0.8491	N/A	N/A	N/A
0	6	19	0.5000	0.8787	N/A	N/A	N/A
0	5	19	0.5000	0.8207	N/A	N/A	N/A
0	5	20	0.5000	0.6548	N/A	N/A	N/A
0	5	21	0.5000	0.8451	N/A	N/A	N/A
0	6	22	0.5000	0.7673	N/A	N/A	N/A
0	7	22	0.5000	0.8098	N/A	N/A	N/A
0	6	22	0.5000	0.7673	N/A	N/A	N/A
0	5	23	0.5000	0.8945	N/A	N/A	N/A
0	6	24	0.5000	0.7963	N/A	N/A	N/A
0	6	25	0.5000	0.7745	N/A	N/A	N/A
0	7	26	0.5000	0.6741	N/A	N/A	N/A
0	8	26	0.5000	0.9155	N/A	N/A	N/A
0	7	26	0.5000	0.6741	N/A	N/A	N/A
0	6	25	0.5000	0.7745	N/A	N/A	N/A
0	6	24	0.5000	0.7963	N/A	N/A	N/A
0	5	23	0.5000	0.8945	N/A	N/A	N/A
0	5	22	0.5000	0.6969	N/A	N/A	N/A
0	5	21	0.5000	0.8451	N/A	N/A	N/A
0	5	20	0.5000	0.6548	N/A	N/A	N/A
0	6	19	0.5000	0.8787	N/A	N/A	N/A
0	6	18	0.5000	0.8491	N/A	N/A	N/A
0	7	17	0.5000	0.6240	N/A	N/A	N/A
0	8	17	0.5000	0.7937	N/A	N/A	N/A
0	7	17	0.5000	0.6240	N/A	N/A	N/A
0	6	18	0.5000	0.8491	N/A	N/A	N/A
0	6	19	0.5000	0.8787	N/A	N/A	N/A
0	5	19	0.5000	0.8207	N/A	N/A	N/A
0	5	20	0.5000	0.6548	N/A	N/A	N/A
0	5	21	0.5000	0.8451	N/A	N/A	N/A
0	6	22	0.5000	0.7673	N/A	N/A	N/A
0	7	22	0.5000	0.8098	N/A	N/A	N/A
0	6	22	0.5000	0.7673	N/A	N/A	N/A
0	5	23	0.5000	0.8945	N/A	N/A	N/A
0	6	24	0.5000	0.7963	N/A	N/A	N/A
0	6	25	0.5000	0.7745	N/A	N/A	N/A
0	7	26	0.5000	0.6741	N/A	N/A	N/A
0	8	26	0.5000	0.9155	N/A	N/A	N/A
0	7	26	0.5000	0.6741	N/A	N/A	N/A
0	6	25	0.5000	0.7745	N/A	N/A	N/A
0	6	24	0.5000	0.7963	N/A	N/A	N/A
0	5	23	0.5000	0.8945	N/A	N/A	N/A
0	5	22	0.5000	0.6969	N/A	N/A	N/A
0	5	21	0.5000	0.8451	N/A	N/A	N/A
0	5	20	0.5000	0.6548	N/A	N/A	N/A
0	6	19	0.5000	0.8787	N/A	N/A	N/A
0	6	18	0.5000	0.8491	N/A	N/A	N/A
0	7	17	0.5000	0.6240	N/A	N/A	N/A
0	8	17	0.5000	0.7937	N/A	N/A	N/A
0	7	17	0.5000	0.6240	N/A	N/A	N/A
0	6	18	0.5000	0.8491	N/A	N/A	N/A
0	6	19	0.5000	0.8787	N/A	N/A	N/A
0	5	19	0.5000	0.8207	N/A	N/A	N/A
0	5	20	0.5000	0.6548	N/A	N/A	N/A
0	5	21	0.5000	0.8451	N/A	N/A	N/A
0	6	22	0.5000	0.7673	N/A	N/A	N/A
0	7	22	0.5000	0.8098	N/A	N/A	N/A
0	6	22	0.5000	0.7673	N/A	N/A	N/A
0	5	23	0.5000	0.8945	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	13.60	1
1	36	26	0.5000	0.8881	N/A	N/A	N/A
