CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	0.00	0
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	15	22	0.5000	0.9418	N/A	N/A	N/A
0	15	23	0.5000	0.8005	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	15	26	0.5000	0.8133	N/A	N/A	N/A
0	15	25	0.5000	0.7917	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	15	22	0.5000	0.9418	N/A	N/A	N/A
0	15	23	0.5000	0.8005	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	15	26	0.5000	0.8133	N/A	N/A	N/A
0	15	25	0.5000	0.7917	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	15	22	0.5000	0.9418	N/A	N/A	N/A
0	15	23	0.5000	0.8005	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	15	26	0.5000	0.8133	N/A	N/A	N/A
0	15	25	0.5000	0.7917	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	15	22	0.5000	0.9418	N/A	N/A	N/A
0	15	23	0.5000	0.8005	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	15	26	0.5000	0.8133	N/A	N/A	N/A
0	15	25	0.5000	0.7917	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	15	22	0.5000	0.9418	N/A	N/A	N/A
0	15	23	0.5000	0.8005	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	15	26	0.5000	0.8133	N/A	N/A	N/A
0	15	25	0.5000	0.7917	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	15	22	0.5000	0.9418	N/A	N/A	N/A
0	15	23	0.5000	0.8005	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	15	26	0.5000	0.8133	N/A	N/A	N/A
0	15	25	0.5000	0.7917	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	15	22	0.5000	0.9418	N/A	N/A	N/A
0	15	23	0.5000	0.8005	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	15	26	0.5000	0.8133	N/A	N/A	N/A
0	15	25	0.5000	0.7917	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	15	22	0.5000	0.9418	N/A	N/A	N/A
0	15	23	0.5000	0.8005	N/A	N/A	N/A
0	14	23	0.5000	0.9704	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	15	26	0.5000	0.8133	N/A	N/A	N/A
0	15	25	0.5000	0.7917	N/A	N/A	N/A
0	14	25	0.5000	0.9055	N/A	N/A	N/A
0	14	24	0.5000	0.7020	N/A	N/A	N/A
