CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	2.83	0
0	15	26	0.5000	0.7568	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
0	13	27	0.5000	0.8042	N/A	N/A	N/A
0	14	27	0.5000	0.8077	N/A	N/A	N/A
0	13	26	0.5000	0.8545	N/A	N/A	N/A
