CellID	PositionX	PositionY	ECMValue	VEGFValue	Avg_Position	Displacement	AnastomosisCount
0	N/A	N/A	N/A	N/A	N/A	2.00	1
0	16	25	0.5000	0.9902	N/A	N/A	N/A
0	15	26	0.5000	0.7548	N/A	N/A	N/A
0	16	27	0.5000	0.6206	N/A	N/A	N/A
0	17	26	0.5000	0.9637	N/A	N/A	N/A
0	17	25	0.5000	0.8128	N/A	N/A	N/A
0	16	25	0.5000	0.9902	N/A	N/A	N/A
0	15	26	0.5000	0.7548	N/A	N/A	N/A
0	16	27	0.5000	0.6206	N/A	N/A	N/A
0	17	26	0.5000	0.9637	N/A	N/A	N/A
0	17	25	0.5000	0.8128	N/A	N/A	N/A
1	N/A	N/A	N/A	N/A	N/A	15.13	1
1	34	25	0.5000	0.8426	N/A	N/A	N/A
1	33	24	0.5000	0.9763	N/A	N/A	N/A
1	33	23	0.5000	0.9806	N/A	N/A	N/A
1	32	22	0.5000	0.8967	N/A	N/A	N/A
1	31	22	0.5000	0.8348	N/A	N/A	N/A
1	30	21	0.5000	0.9071	N/A	N/A	N/A
1	29	20	0.5000	0.9010	N/A	N/A	N/A
1	28	21	0.5000	0.9519	N/A	N/A	N/A
1	27	21	0.5000	0.9584	N/A	N/A	N/A
1	26	22	0.5000	0.7518	N/A	N/A	N/A
1	25	23	0.5000	0.9956	N/A	N/A	N/A
1	24	22	0.5000	0.7068	N/A	N/A	N/A
1	23	23	0.5000	0.8802	N/A	N/A	N/A
1	22	22	0.5000	0.9778	N/A	N/A	N/A
1	21	22	0.5000	0.8849	N/A	N/A	N/A
1	20	23	0.5000	0.6951	N/A	N/A	N/A
2	N/A	N/A	N/A	N/A	N/A	3.00	0
2	25	14	0.5000	0.9967	N/A	N/A	N/A
2	26	14	0.5000	0.9741	N/A	N/A	N/A
2	25	14	0.5000	0.9967	N/A	N/A	N/A
2	25	13	0.5000	0.9577	N/A	N/A	N/A
2	25	12	0.5000	0.9440	N/A	N/A	N/A
2	25	11	0.5000	0.6683	N/A	N/A	N/A
2	24	11	0.5000	0.6453	N/A	N/A	N/A
2	23	10	0.5000	0.9956	N/A	N/A	N/A
2	23	9	0.5000	0.9175	N/A	N/A	N/A
2	23	8	0.5000	0.9267	N/A	N/A	N/A
2	24	7	0.5000	0.9649	N/A	N/A	N/A
2	25	7	0.5000	0.7308	N/A	N/A	N/A
2	24	7	0.5000	0.9649	N/A	N/A	N/A
